VZA VAZ SZA SAZ WV OZ AOT XA_RED XB_RED XC_RED XA_NIR XB_NIR XC_NIR
550 1025 300 1200 20 225 400 290 11392 13017 408 7364 10110
550 1025 300 1200 20 250 0 253 4360 5207 356 1544 2023
550 1025 300 1200 20 250 100 262 5995 7504 368 2880 4468
550 1025 300 1200 20 250 200 272 7704 9516 381 4281 6533
550 1025 300 1200 20 250 300 282 9500 11339 394 5784 8402
550 1025 300 1200 20 250 400 292 11388 13017 408 7364 10110
550 1025 300 1200 20 275 0 255 4358 5207 357 1544 2023
550 1025 300 1200 20 275 100 264 5992 7504 368 2880 4468
550 1025 300 1200 20 275 200 274 7700 9516 381 4281 6533
550 1025 300 1200 20 275 300 284 9496 11339 394 5784 8402
550 1025 300 1200 20 275 400 294 11385 13017 408 7364 10110
550 1025 300 1200 20 300 0 256 4355 5207 357 1544 2023
550 1025 300 1200 20 300 100 266 5989 7504 368 2880 4468
550 1025 300 1200 20 300 200 275 7698 9516 381 4281 6533
550 1025 300 1200 20 300 300 285 9493 11339 394 5784 8402
550 1025 300 1200 20 300 400 296 11381 13017 408 7363 10110
550 1025 300 1200 30 200 0 252 4399 5207 362 1567 2023
550 1025 300 1200 30 200 100 261 6039 7504 374 2910 4468
550 1025 300 1200 30 200 200 271 7754 9516 387 4318 6533
550 1025 300 1200 30 200 300 281 9556 11339 400 5828 8402
550 1025 300 1200 30 200 400 291 11451 13017 413 7414 10110
550 1025 300 1200 30 225 0 254 4396 5207 362 1567 2023
550 1025 300 1200 30 225 100 263 6036 7504 374 2910 4468
550 1025 300 1200 30 225 200 272 7751 9516 387 4318 6533
550 1025 300 1200 30 225 300 282 9553 11339 400 5828 8402
550 1025 300 1200 30 225 400 293 11448 13017 413 7414 10110
550 1025 300 1200 30 250 0 255 4393 5207 362 1567 2023
550 1025 300 1200 30 250 100 264 6033 7504 374 2910 4468
550 1025 300 1200 30 250 200 274 7747 9516 387 4318 6533
550 1025 300 1200 30 250 300 284 9550 11339 400 5828 8402
550 1025 300 1200 30 250 400 294 11445 13017 413 7414 10110
550 1025 300 1200 30 275 0 257 4390 5207 362 1567 2023
550 1025 300 1200 30 275 100 266 6030 7504 374 2910 4468
550 1025 300 1200 30 275 200 276 7745 9516 387 4318 6533
550 1025 300 1200 30 275 300 286 9546 11339 400 5828 8402
550 1025 300 1200 30 275 400 296 11441 13017 413 7414 10110
550 1025 300 1200 30 300 0 258 4388 5207 362 1567 2023
550 1025 300 1200 30 300 100 268 6027 7504 374 2910 4468
550 1025 300 1200 30 300 200 277 7742 9516 387 4318 6533
550 1025 300 1200 30 300 300 287 9543 11339 400 5827 8402
550 1025 300 1200 30 300 400 298 11438 13017 413 7414 10110
550 1025 300 1200 40 200 0 254 4428 5207 366 1586 2023
550 1025 300 1200 40 200 100 263 6073 7504 379 2935 4468
550 1025 300 1200 40 200 200 273 7793 9516 391 4349 6533
550 1025 300 1200 40 200 300 283 9600 11339 405 5864 8402
550 1025 300 1200 40 200 400 293 11500 13017 419 7457 10110
550 1025 300 1200 40 225 0 255 4425 5207 366 1586 2023
550 1025 300 1200 40 225 100 265 6070 7504 379 2935 4468
550 1025 300 1200 40 225 200 274 7790 9516 392 4349 6533
550 1025 300 1200 40 225 300 284 9596 11339 405 5864 8402
550 1025 300 1200 40 225 400 295 11497 13017 419 7457 10110
550 1025 300 1200 40 250 0 257 4422 5207 366 1586 2023
550 1025 300 1200 40 250 100 266 6067 7504 379 2935 4468
550 1025 300 1200 40 250 200 276 7786 9516 392 4349 6533
550 1025 300 1200 40 250 300 286 9593 11339 405 5864 8402
550 1025 300 1200 40 250 400 296 11493 13017 419 7457 10110
550 1025 300 1200 40 275 0 258 4420 5207 367 1586 2023
550 1025 300 1200 40 275 100 268 6064 7504 379 2935 4468
550 1025 300 1200 40 275 200 277 7784 9516 392 4349 6533
550 1025 300 1200 40 275 300 288 9590 11339 405 5864 8402
550 1025 300 1200 40 275 400 298 11490 13017 419 7457 10110
550 1025 300 1200 40 300 0 260 4417 5207 367 1586 2023
550 1025 300 1200 40 300 100 269 6061 7504 379 2935 4468
550 1025 300 1200 40 300 200 279 7779 9516 392 4348 6533
550 1025 300 1200 40 300 300 289 9587 11339 405 5864 8402
550 1025 300 1200 40 300 400 300 11487 13017 419 7457 10110
550 1025 300 1200 50 200 0 255 4454 5207 370 1603 2023
550 1025 300 1200 50 200 100 265 6103 7504 383 2957 4468
550 1025 300 1200 50 200 200 274 7827 9516 396 4375 6533
550 1025 300 1200 50 200 300 284 9639 11339 409 5896 8402
550 1025 300 1200 50 200 400 295 11544 13017 424 7495 10110
550 1025 300 1200 50 225 0 257 4451 5207 370 1603 2023
550 1025 300 1200 50 225 100 266 6100 7504 383 2957 4468
550 1025 300 1200 50 225 200 276 7824 9516 396 4375 6533
550 1025 300 1200 50 225 300 286 9635 11339 410 5896 8402
550 1025 300 1200 50 225 400 296 11540 13017 424 7495 10110
550 1025 300 1200 50 250 0 258 4449 5207 370 1603 2023
550 1025 300 1200 50 250 100 268 6097 7504 383 2957 4468
550 1025 300 1200 50 250 200 278 7821 9516 396 4375 6533
550 1025 300 1200 50 250 300 288 9632 11339 410 5896 8402
550 1025 300 1200 50 250 400 298 11537 13017 424 7495 10110
550 1025 300 1200 50 275 0 260 4446 5207 371 1603 2023
550 1025 300 1200 50 275 100 269 6094 7504 383 2957 4468
550 1025 300 1200 50 275 200 279 7818 9516 396 4375 6533
550 1025 300 1200 50 275 300 289 9629 11339 410 5896 8402
550 1025 300 1200 50 275 400 300 11534 13017 424 7495 10110
550 1025 300 1200 50 300 0 262 4443 5207 371 1603 2023
550 1025 300 1200 50 300 100 271 6092 7504 383 2957 4468
550 1025 300 1200 50 300 200 281 7815 9516 396 4375 6533
550 1025 300 1200 50 300 300 291 9626 11339 410 5895 8402
550 1025 300 1200 50 300 400 302 11530 13017 424 7495 10110
550 1025 300 1200 60 200 0 257 4478 5207 374 1620 2023
550 1025 300 1200 60 200 100 266 6131 7504 386 2977 4468
550 1025 300 1200 60 200 200 276 7858 9516 400 4399 6533
550 1025 300 1200 60 200 300 286 9674 11339 413 5924 8402
550 1025 300 1200 60 200 400 296 11583 13017 428 7527 10110
550 1025 300 1200 60 225 0 258 4476 5207 374 1620 2023
550 1025 300 1200 60 225 100 268 6128 7504 387 2977 4468
550 1025 300 1200 60 225 200 277 7856 9516 400 4399 6533
550 1025 300 1200 60 225 300 287 9671 11339 413 5924 8402
550 1025 300 1200 60 225 400 298 11580 13017 428 7527 10110
550 1025 300 1200 60 250 0 260 4473 5207 374 1620 2023
550 1025 300 1200 60 250 100 269 6125 7504 387 2977 4468
550 1025 300 1200 60 250 200 279 7853 9516 400 4399 6533
550 1025 300 1200 60 250 300 289 9668 11339 413 5924 8402
550 1025 300 1200 60 250 400 300 11576 13017 428 7527 10110
550 1025 300 1200 60 275 0 261 4470 5207 374 1620 2023
550 1025 300 1200 60 275 100 271 6122 7504 387 2977 4468
550 1025 300 1200 60 275 200 281 7850 9516 400 4399 6533
550 1025 300 1200 60 275 300 291 9664 11339 413 5923 8402
550 1025 300 1200 60 275 400 302 11573 13017 428 7527 10110
550 1025 300 1200 60 300 0 263 4468 5207 374 1620 2023
550 1025 300 1200 60 300 100 272 6119 7504 387 2977 4468
550 1025 300 1200 60 300 200 282 7847 9516 400 4399 6533
550 1025 300 1200 60 300 300 293 9661 11339 413 5923 8402
550 1025 300 1200 60 300 400 303 11570 13017 428 7527 10110
550 1025 300 1200 70 200 0 258 4501 5207 377 1634 2023
550 1025 300 1200 70 200 100 267 6156 7504 390 2995 4468
550 1025 300 1200 70 200 200 277 7888 9516 403 4420 6533
550 1025 300 1200 70 200 300 287 9707 11339 417 5949 8402
550 1025 300 1200 70 200 400 298 11619 13017 432 7557 10110
550 1025 300 1200 70 225 0 260 4498 5207 377 1634 2023
550 1025 300 1200 70 225 100 269 6154 7504 390 2995 4468
550 1025 300 1200 70 225 200 279 7885 9516 403 4420 6533
550 1025 300 1200 70 225 300 289 9703 11339 417 5949 8402
550 1025 300 1200 70 225 400 299 11616 13017 432 7557 10110
550 1025 300 1200 70 250 0 261 4495 5207 377 1634 2023
550 1025 300 1200 70 250 100 271 6151 7504 390 2994 4468
550 1025 300 1200 70 250 200 280 7882 9516 403 4420 6533
550 1025 300 1200 70 250 300 291 9700 11339 417 5949 8402
550 1025 300 1200 70 250 400 301 11613 13017 432 7557 10110
550 1025 300 1200 70 275 0 263 4493 5207 377 1634 2023
550 1025 300 1200 70 275 100 272 6148 7504 390 2994 4468
550 1025 300 1200 70 275 200 282 7879 9516 403 4420 6533
550 1025 300 1200 70 275 300 292 9697 11339 417 5949 8402
550 1025 300 1200 70 275 400 303 11609 13017 432 7557 10110
550 1025 300 1200 70 300 0 264 4490 5207 377 1634 2023
550 1025 300 1200 70 300 100 274 6145 7504 390 2994 4468
550 1025 300 1200 70 300 200 284 7876 9516 403 4420 6533
550 1025 300 1200 70 300 300 294 9694 11339 417 5949 8402
550 1025 300 1200 70 300 400 305 11606 13017 432 7557 10110
550 1025 300 1400 10 200 0 248 4071 5207 349 1423 2023
550 1025 300 1400 10 200 100 257 5477 7504 361 2533 4468
550 1025 300 1400 10 200 200 266 6970 9516 373 3722 6533
550 1025 300 1400 10 200 300 276 8564 11339 386 5026 8402
550 1025 300 1400 10 200 400 286 10263 13017 400 6418 10110
550 1025 300 1400 10 225 0 250 4068 5207 350 1423 2023
550 1025 300 1400 10 225 100 259 5474 7504 361 2533 4468
550 1025 300 1400 10 225 200 268 6968 9516 373 3722 6533
550 1025 300 1400 10 225 300 278 8561 11339 386 5026 8402
550 1025 300 1400 10 225 400 288 10260 13017 400 6418 10110
550 1025 300 1400 10 250 0 251 4066 5207 350 1423 2023
550 1025 300 1400 10 250 100 260 5471 7504 361 2533 4468
550 1025 300 1400 10 250 200 270 6965 9516 373 3722 6533
550 1025 300 1400 10 250 300 279 8558 11339 386 5026 8402
550 1025 300 1400 10 250 400 290 10257 13017 400 6418 10110
550 1025 300 1400 10 275 0 253 4064 5207 350 1422 2023
550 1025 300 1400 10 275 100 262 5468 7504 361 2533 4468
550 1025 300 1400 10 275 200 271 6962 9516 374 3722 6533
550 1025 300 1400 10 275 300 281 8555 11339 387 5026 8402
550 1025 300 1400 10 275 400 291 10253 13017 400 6418 10110
550 1025 300 1400 10 300 0 254 4061 5207 350 1422 2023
550 1025 300 1400 10 300 100 263 5466 7504 361 2533 4468
550 1025 300 1400 10 300 200 273 6959 9516 374 3722 6533
550 1025 300 1400 10 300 300 283 8552 11339 387 5026 8402
550 1025 300 1400 10 300 400 293 10250 13017 400 6418 10110
550 1025 300 1400 20 200 0 250 4108 5207 356 1451 2023
550 1025 300 1400 20 200 100 259 5519 7504 368 2569 4468
550 1025 300 1400 20 200 200 269 7019 9516 381 3766 6533
550 1025 300 1400 20 200 300 279 8620 11339 394 5078 8402
550 1025 300 1400 20 200 400 289 10325 13017 408 6480 10110
550 1025 300 1400 20 225 0 252 4105 5207 356 1451 2023
550 1025 300 1400 20 225 100 261 5516 7504 368 2569 4468
550 1025 300 1400 20 225 200 270 7016 9516 381 3766 6533
550 1025 300 1400 20 225 300 280 8617 11339 394 5078 8402
550 1025 300 1400 20 225 400 290 10322 13017 408 6480 10110
550 1025 300 1400 20 250 0 253 4103 5207 356 1451 2023
550 1025 300 1400 20 250 100 262 5513 7504 368 2568 4468
550 1025 300 1400 20 250 200 272 7013 9516 381 3766 6533
550 1025 300 1400 20 250 300 282 8614 11339 394 5078 8402
550 1025 300 1400 20 250 400 292 10319 13017 408 6480 10110
550 1025 300 1400 20 275 0 255 4100 5207 357 1451 2023
550 1025 300 1400 20 275 100 264 5511 7504 368 2568 4468
550 1025 300 1400 20 275 200 274 7011 9516 381 3766 6533
550 1025 300 1400 20 275 300 284 8611 11339 394 5078 8402
550 1025 300 1400 20 275 400 294 10316 13017 408 6480 10110
550 1025 300 1400 20 300 0 256 4097 5207 357 1451 2023
550 1025 300 1400 20 300 100 266 5508 7504 368 2568 4468
550 1025 300 1400 20 300 200 275 7008 9516 381 3766 6533
550 1025 300 1400 20 300 300 285 8608 11339 394 5078 8402
550 1025 300 1400 20 300 400 296 10313 13017 408 6480 10110
550 1025 300 1400 30 200 0 252 4139 5207 362 1473 2023
550 1025 300 1400 30 200 100 261 5555 7504 374 2596 4468
550 1025 300 1400 30 200 200 271 7060 9516 387 3799 6533
550 1025 300 1400 30 200 300 281 8666 11339 400 5118 8402
550 1025 300 1400 30 200 400 291 10377 13017 413 6526 10110
550 1025 300 1400 30 225 0 254 4136 5207 362 1473 2023
550 1025 300 1400 30 225 100 263 5552 7504 374 2596 4468
550 1025 300 1400 30 225 200 272 7056 9516 387 3799 6533
550 1025 300 1400 30 225 300 282 8663 11339 400 5118 8402
550 1025 300 1400 30 225 400 293 10374 13017 413 6526 10110
550 1025 300 1400 30 250 0 255 4134 5207 362 1473 2023
550 1025 300 1400 30 250 100 264 5549 7504 374 2596 4468
550 1025 300 1400 30 250 200 274 7054 9516 387 3799 6533
550 1025 300 1400 30 250 300 284 8660 11339 400 5118 8402
550 1025 300 1400 30 250 400 294 10371 13017 413 6526 10110
550 1025 300 1400 30 275 0 257 4131 5207 362 1473 2023
550 1025 300 1400 30 275 100 266 5547 7504 374 2596 4468
550 1025 300 1400 30 275 200 276 7051 9516 387 3799 6533
550 1025 300 1400 30 275 300 286 8657 11339 400 5118 8402
550 1025 300 1400 30 275 400 296 10368 13017 413 6526 10110
550 1025 300 1400 30 300 0 258 4128 5207 362 1473 2023
550 1025 300 1400 30 300 100 268 5544 7504 374 2596 4468
550 1025 300 1400 30 300 200 277 7049 9516 387 3799 6533
550 1025 300 1400 30 300 300 287 8654 11339 400 5118 8402
550 1025 300 1400 30 300 400 298 10365 13017 413 6526 10110
550 1025 300 1400 40 200 0 254 4166 5207 366 1491 2023
550 1025 300 1400 40 200 100 263 5586 7504 379 2619 4468
550 1025 300 1400 40 200 200 273 7095 9516 391 3827 6533
550 1025 300 1400 40 200 300 283 8706 11339 405 5151 8402
550 1025 300 1400 40 200 400 293 10422 13017 419 6565 10110
550 1025 300 1400 40 225 0 255 4164 5207 366 1491 2023
550 1025 300 1400 40 225 100 265 5583 7504 379 2619 4468
550 1025 300 1400 40 225 200 274 7093 9516 392 3827 6533
550 1025 300 1400 40 225 300 284 8703 11339 405 5151 8402
550 1025 300 1400 40 225 400 295 10419 13017 419 6565 10110
550 1025 300 1400 40 250 0 257 4161 5207 366 1491 2023
550 1025 300 1400 40 250 100 266 5581 7504 379 2619 4468
550 1025 300 1400 40 250 200 276 7090 9516 392 3827 6533
550 1025 300 1400 40 250 300 286 8700 11339 405 5151 8402
550 1025 300 1400 40 250 400 296 10416 13017 419 6565 10110
550 1025 300 1400 40 275 0 258 4158 5207 367 1491 2023
550 1025 300 1400 40 275 100 268 5578 7504 379 2619 4468
550 1025 300 1400 40 275 200 277 7087 9516 392 3827 6533
550 1025 300 1400 40 275 300 288 8697 11339 405 5151 8402
550 1025 300 1400 40 275 400 298 10413 13017 419 6565 10110
550 1025 300 1400 40 300 0 260 4156 5207 367 1491 2023
550 1025 300 1400 40 300 100 269 5575 7504 379 2619 4468
550 1025 300 1400 40 300 200 279 7084 9516 392 3827 6533
550 1025 300 1400 40 300 300 289 8694 11339 405 5151 8402
550 1025 300 1400 40 300 400 300 10410 13017 419 6565 10110
550 1025 300 1400 50 200 0 255 4191 5207 370 1508 2023
550 1025 300 1400 50 200 100 265 5614 7504 383 2639 4468
550 1025 300 1400 50 200 200 274 7128 9516 396 3852 6533
550 1025 300 1400 50 200 300 284 8742 11339 409 5180 8402
550 1025 300 1400 50 200 400 295 10462 13017 424 6598 10110
550 1025 300 1400 50 225 0 257 4188 5207 370 1508 2023
550 1025 300 1400 50 225 100 266 5612 7504 383 2639 4468
550 1025 300 1400 50 225 200 276 7124 9516 396 3851 6533
550 1025 300 1400 50 225 300 286 8739 11339 410 5179 8402
550 1025 300 1400 50 225 400 296 10459 13017 424 6598 10110
550 1025 300 1400 50 250 0 258 4186 5207 370 1508 2023
550 1025 300 1400 50 250 100 268 5609 7504 383 2639 4468
550 1025 300 1400 50 250 200 278 7122 9516 396 3851 6533
550 1025 300 1400 50 250 300 288 8736 11339 410 5179 8402
550 1025 300 1400 50 250 400 298 10456 13017 424 6598 10110
550 1025 300 1400 50 275 0 260 4183 5207 371 1508 2023
550 1025 300 1400 50 275 100 269 5606 7504 383 2639 4468
550 1025 300 1400 50 275 200 279 7119 9516 396 3851 6533
550 1025 300 1400 50 275 300 289 8733 11339 410 5179 8402
550 1025 300 1400 50 275 400 300 10453 13017 424 6598 10110
550 1025 300 1400 50 300 0 262 4181 5207 371 1508 2023
550 1025 300 1400 50 300 100 271 5604 7504 383 2639 4468
550 1025 300 1400 50 300 200 281 7116 9516 396 3851 6533
550 1025 300 1400 50 300 300 291 8730 11339 410 5179 8402
550 1025 300 1400 50 300 400 302 10450 13017 424 6598 10110
550 1025 300 1400 60 200 0 257 4214 5207 374 1522 2023
550 1025 300 1400 60 200 100 266 5640 7504 386 2657 4468
550 1025 300 1400 60 200 200 276 7156 9516 400 3873 6533
550 1025 300 1400 60 200 300 286 8775 11339 413 5205 8402
550 1025 300 1400 60 200 400 296 10499 13017 428 6628 10110
550 1025 300 1400 60 225 0 258 4211 5207 374 1522 2023
550 1025 300 1400 60 225 100 268 5638 7504 387 2657 4468
550 1025 300 1400 60 225 200 277 7154 9516 400 3873 6533
550 1025 300 1400 60 225 300 287 8772 11339 413 5205 8402
550 1025 300 1400 60 225 400 298 10496 13017 428 6628 10110
550 1025 300 1400 60 250 0 260 4209 5207 374 1522 2023
550 1025 300 1400 60 250 100 269 5635 7504 387 2657 4468
550 1025 300 1400 60 250 200 279 7151 9516 400 3873 6533
550 1025 300 1400 60 250 300 289 8769 11339 413 5205 8402
550 1025 300 1400 60 250 400 300 10493 13017 428 6628 10110
550 1025 300 1400 60 275 0 261 4206 5207 374 1522 2023
550 1025 300 1400 60 275 100 271 5632 7504 387 2657 4468
550 1025 300 1400 60 275 200 281 7148 9516 400 3873 6533
550 1025 300 1400 60 275 300 291 8766 11339 413 5205 8402
550 1025 300 1400 60 275 400 302 10489 13017 428 6628 10110
550 1025 300 1400 60 300 0 263 4204 5207 374 1522 2023
550 1025 300 1400 60 300 100 272 5630 7504 387 2657 4468
550 1025 300 1400 60 300 200 282 7146 9516 400 3873 6533
550 1025 300 1400 60 300 300 293 8763 11339 413 5205 8402
550 1025 300 1400 60 300 400 303 10486 13017 428 6628 10110
550 1025 300 1400 70 200 0 258 4235 5207 377 1536 2023
550 1025 300 1400 70 200 100 267 5664 7504 390 2674 4468
550 1025 300 1400 70 200 200 277 7184 9516 403 3893 6533
550 1025 300 1400 70 200 300 287 8805 11339 417 5228 8402
550 1025 300 1400 70 200 400 298 10532 13017 432 6655 10110
550 1025 300 1400 70 225 0 260 4232 5207 377 1536 2023
550 1025 300 1400 70 225 100 269 5662 7504 390 2674 4468
550 1025 300 1400 70 225 200 279 7181 9516 403 3892 6533
550 1025 300 1400 70 225 300 289 8802 11339 417 5228 8402
550 1025 300 1400 70 225 400 299 10529 13017 432 6655 10110
550 1025 300 1400 70 250 0 261 4230 5207 377 1536 2023
550 1025 300 1400 70 250 100 271 5659 7504 390 2674 4468
550 1025 300 1400 70 250 200 280 7178 9516 403 3892 6533
550 1025 300 1400 70 250 300 291 8799 11339 417 5228 8402
550 1025 300 1400 70 250 400 301 10526 13017 432 6655 10110
550 1025 300 1400 70 275 0 263 4227 5207 377 1536 2023
550 1025 300 1400 70 275 100 272 5656 7504 390 2674 4468
550 1025 300 1400 70 275 200 282 7174 9516 403 3892 6533
550 1025 300 1400 70 275 300 292 8796 11339 417 5228 8402
550 1025 300 1400 70 275 400 303 10523 13017 432 6655 10110
550 1025 300 1400 70 300 0 264 4225 5207 377 1536 2023
550 1025 300 1400 70 300 100 274 5654 7504 390 2673 4468
550 1025 300 1400 70 300 200 284 7173 9516 403 3892 6533
550 1025 300 1400 70 300 300 294 8793 11339 417 5228 8402
550 1025 300 1400 70 300 400 305 10520 13017 432 6655 10110
550 1025 300 1600 10 200 0 248 3703 5207 349 1292 2023
550 1025 300 1600 10 200 100 257 4710 7504 361 2072 4468
550 1025 300 1600 10 200 200 266 5849 9516 373 2965 6533
550 1025 300 1600 10 200 300 276 7123 11339 386 3997 8402
550 1025 300 1600 10 200 400 286 8530 13017 400 5141 10110
550 1025 300 1600 10 225 0 250 3701 5207 350 1292 2023
550 1025 300 1600 10 225 100 259 4708 7504 361 2072 4468
550 1025 300 1600 10 225 200 268 5847 9516 373 2965 6533
550 1025 300 1600 10 225 300 278 7120 11339 386 3997 8402
550 1025 300 1600 10 225 400 288 8527 13017 400 5141 10110
550 1025 300 1600 10 250 0 251 3698 5207 350 1292 2023
550 1025 300 1600 10 250 100 260 4705 7504 361 2072 4468
550 1025 300 1600 10 250 200 270 5844 9516 373 2965 6533
550 1025 300 1600 10 250 300 279 7117 11339 386 3997 8402
550 1025 300 1600 10 250 400 290 8524 13017 400 5141 10110
550 1025 300 1600 10 275 0 253 3696 5207 350 1292 2023
550 1025 300 1600 10 275 100 262 4703 7504 361 2072 4468
550 1025 300 1600 10 275 200 271 5841 9516 374 2965 6533
550 1025 300 1600 10 275 300 281 7113 11339 387 3997 8402
550 1025 300 1600 10 275 400 291 8521 13017 400 5141 10110
550 1025 300 1600 10 300 0 254 3694 5207 350 1291 2023
550 1025 300 1600 10 300 100 263 4700 7504 361 2071 4468
550 1025 300 1600 10 300 200 273 5839 9516 374 2965 6533
550 1025 300 1600 10 300 300 283 7111 11339 387 3997 8402
550 1025 300 1600 10 300 400 293 8518 13017 400 5141 10110
550 1025 300 1600 20 200 0 250 3735 5207 356 1317 2023
550 1025 300 1600 20 200 100 259 4748 7504 368 2103 4468
550 1025 300 1600 20 200 200 269 5892 9516 381 3002 6533
550 1025 300 1600 20 200 300 279 7171 11339 394 4041 8402
550 1025 300 1600 20 200 400 289 8584 13017 408 5193 10110
550 1025 300 1600 20 225 0 252 3734 5207 356 1317 2023
550 1025 300 1600 20 225 100 261 4745 7504 368 2103 4468
550 1025 300 1600 20 225 200 270 5889 9516 381 3002 6533
550 1025 300 1600 20 225 300 280 7167 11339 394 4041 8402
550 1025 300 1600 20 225 400 290 8581 13017 408 5193 10110
550 1025 300 1600 20 250 0 253 3732 5207 356 1317 2023
550 1025 300 1600 20 250 100 262 4743 7504 368 2103 4468
550 1025 300 1600 20 250 200 272 5886 9516 381 3002 6533
550 1025 300 1600 20 250 300 282 7165 11339 394 4041 8402
550 1025 300 1600 20 250 400 292 8578 13017 408 5193 10110
550 1025 300 1600 20 275 0 255 3728 5207 357 1317 2023
550 1025 300 1600 20 275 100 264 4740 7504 368 2103 4468
550 1025 300 1600 20 275 200 274 5884 9516 381 3002 6533
550 1025 300 1600 20 275 300 284 7162 11339 394 4041 8402
550 1025 300 1600 20 275 400 294 8575 13017 408 5193 10110
550 1025 300 1600 20 300 0 256 3726 5207 357 1317 2023
550 1025 300 1600 20 300 100 266 4738 7504 368 2103 4468
550 1025 300 1600 20 300 200 275 5881 9516 381 3002 6533
550 1025 300 1600 20 300 300 285 7159 11339 394 4041 8402
550 1025 300 1600 20 300 400 296 8572 13017 408 5193 10110
550 1025 300 1600 30 200 0 252 3764 5207 362 1337 2023
550 1025 300 1600 30 200 100 261 4780 7504 374 2127 4468
550 1025 300 1600 30 200 200 271 5927 9516 387 3030 6533
550 1025 300 1600 30 200 300 281 7210 11339 400 4075 8402
550 1025 300 1600 30 200 400 291 8628 13017 413 5232 10110
550 1025 300 1600 30 225 0 254 3762 5207 362 1337 2023
550 1025 300 1600 30 225 100 263 4777 7504 374 2127 4468
550 1025 300 1600 30 225 200 272 5925 9516 387 3030 6533
550 1025 300 1600 30 225 300 282 7208 11339 400 4075 8402
550 1025 300 1600 30 225 400 293 8626 13017 413 5232 10110
550 1025 300 1600 30 250 0 255 3760 5207 362 1337 2023
550 1025 300 1600 30 250 100 264 4775 7504 374 2127 4468
550 1025 300 1600 30 250 200 274 5922 9516 387 3030 6533
550 1025 300 1600 30 250 300 284 7205 11339 400 4075 8402
550 1025 300 1600 30 250 400 294 8623 13017 413 5232 10110
550 1025 300 1600 30 275 0 257 3757 5207 362 1337 2023
550 1025 300 1600 30 275 100 266 4772 7504 374 2127 4468
550 1025 300 1600 30 275 200 276 5920 9516 387 3030 6533
550 1025 300 1600 30 275 300 286 7202 11339 400 4075 8402
550 1025 300 1600 30 275 400 296 8620 13017 413 5232 10110
550 1025 300 1600 30 300 0 258 3755 5207 362 1337 2023
550 1025 300 1600 30 300 100 268 4770 7504 374 2126 4468
550 1025 300 1600 30 300 200 277 5917 9516 387 3030 6533
550 1025 300 1600 30 300 300 287 7199 11339 400 4075 8402
550 1025 300 1600 30 300 400 298 8617 13017 413 5232 10110
550 1025 300 1600 40 200 0 254 3789 5207 366 1354 2023
550 1025 300 1600 40 200 100 263 4807 7504 379 2147 4468
550 1025 300 1600 40 200 200 273 5959 9516 391 3054 6533
550 1025 300 1600 40 200 300 283 7246 11339 405 4103 8402
550 1025 300 1600 40 200 400 293 8668 13017 419 5265 10110
550 1025 300 1600 40 225 0 255 3787 5207 366 1354 2023
550 1025 300 1600 40 225 100 265 4805 7504 379 2147 4468
550 1025 300 1600 40 225 200 274 5956 9516 392 3054 6533
550 1025 300 1600 40 225 300 284 7242 11339 405 4103 8402
550 1025 300 1600 40 225 400 295 8665 13017 419 5265 10110
550 1025 300 1600 40 250 0 257 3785 5207 366 1354 2023
550 1025 300 1600 40 250 100 266 4803 7504 379 2147 4468
550 1025 300 1600 40 250 200 276 5953 9516 392 3054 6533
550 1025 300 1600 40 250 300 286 7240 11339 405 4103 8402
550 1025 300 1600 40 250 400 296 8662 13017 419 5265 10110
550 1025 300 1600 40 275 0 258 3782 5207 367 1354 2023
550 1025 300 1600 40 275 100 268 4800 7504 379 2147 4468
550 1025 300 1600 40 275 200 277 5951 9516 392 3054 6533
550 1025 300 1600 40 275 300 288 7237 11339 405 4103 8402
550 1025 300 1600 40 275 400 298 8659 13017 419 5265 10110
550 1025 300 1600 40 300 0 260 3780 5207 367 1354 2023
550 1025 300 1600 40 300 100 269 4798 7504 379 2147 4468
550 1025 300 1600 40 300 200 279 5948 9516 392 3054 6533
550 1025 300 1600 40 300 300 289 7234 11339 405 4103 8402
550 1025 300 1600 40 300 400 300 8656 13017 419 5265 10110
550 1025 300 1600 50 200 0 255 3812 5207 370 1369 2023
550 1025 300 1600 50 200 100 265 4833 7504 383 2164 4468
550 1025 300 1600 50 200 200 274 5987 9516 396 3075 6533
550 1025 300 1600 50 200 300 284 7277 11339 409 4127 8402
550 1025 300 1600 50 200 400 295 8702 13017 424 5293 10110
550 1025 300 1600 50 225 0 257 3810 5207 370 1369 2023
550 1025 300 1600 50 225 100 266 4830 7504 383 2164 4468
550 1025 300 1600 50 225 200 276 5984 9516 396 3075 6533
550 1025 300 1600 50 225 300 286 7274 11339 410 4127 8402
550 1025 300 1600 50 225 400 296 8699 13017 424 5293 10110
550 1025 300 1600 50 250 0 258 3807 5207 370 1369 2023
550 1025 300 1600 50 250 100 268 4828 7504 383 2164 4468
550 1025 300 1600 50 250 200 278 5982 9516 396 3075 6533
550 1025 300 1600 50 250 300 288 7271 11339 410 4127 8402
550 1025 300 1600 50 250 400 298 8697 13017 424 5293 10110
550 1025 300 1600 50 275 0 260 3805 5207 371 1369 2023
550 1025 300 1600 50 275 100 269 4825 7504 383 2164 4468
550 1025 300 1600 50 275 200 279 5979 9516 396 3075 6533
550 1025 300 1600 50 275 300 289 7269 11339 410 4127 8402
