VZA VAZ SZA SAZ WV OZ AOT XA_RED XB_RED XC_RED XA_NIR XB_NIR XC_NIR
600 1000 500 1400 40 225 300 413 14704 11339 580 8772 8402
600 1000 500 1400 40 225 400 434 17799 13017 607 11293 10110
600 1000 500 1400 40 250 0 360 6554 5207 504 2353 2023
600 1000 500 1400 40 250 100 378 9089 7504 528 4301 4468
600 1000 500 1400 40 250 200 396 11798 9516 553 6424 6533
600 1000 500 1400 40 250 300 417 14699 11339 580 8772 8402
600 1000 500 1400 40 250 400 438 17793 13017 608 11292 10110
600 1000 500 1400 40 275 0 362 6549 5207 504 2352 2023
600 1000 500 1400 40 275 100 381 9083 7504 528 4301 4468
600 1000 500 1400 40 275 200 400 11793 9516 553 6424 6533
600 1000 500 1400 40 275 300 420 14693 11339 580 8771 8402
600 1000 500 1400 40 275 400 441 17786 13017 608 11292 10110
600 1000 500 1400 40 300 0 365 6544 5207 504 2352 2023
600 1000 500 1400 40 300 100 383 9078 7504 528 4301 4468
600 1000 500 1400 40 300 200 403 11787 9516 553 6424 6533
600 1000 500 1400 40 300 300 423 14687 11339 580 8771 8402
600 1000 500 1400 40 300 400 444 17780 13017 608 11292 10110
600 1000 500 1400 50 200 0 357 6607 5207 509 2381 2023
600 1000 500 1400 50 200 100 375 9150 7504 534 4336 4468
600 1000 500 1400 50 200 200 394 11868 9516 559 6467 6533
600 1000 500 1400 50 200 300 413 14777 11339 586 8824 8402
600 1000 500 1400 50 200 400 434 17880 13017 615 11354 10110
600 1000 500 1400 50 225 0 359 6601 5207 510 2381 2023
600 1000 500 1400 50 225 100 378 9145 7504 534 4336 4468
600 1000 500 1400 50 225 200 396 11863 9516 559 6467 6533
600 1000 500 1400 50 225 300 417 14771 11339 587 8823 8402
600 1000 500 1400 50 225 400 438 17874 13017 615 11354 10110
600 1000 500 1400 50 250 0 362 6597 5207 510 2381 2023
600 1000 500 1400 50 250 100 380 9140 7504 534 4336 4468
600 1000 500 1400 50 250 200 400 11857 9516 560 6467 6533
600 1000 500 1400 50 250 300 420 14765 11339 587 8823 8402
600 1000 500 1400 50 250 400 441 17868 13017 615 11354 10110
600 1000 500 1400 50 275 0 365 6592 5207 510 2381 2023
600 1000 500 1400 50 275 100 383 9134 7504 534 4336 4468
600 1000 500 1400 50 275 200 403 11851 9516 560 6467 6533
600 1000 500 1400 50 275 300 423 14760 11339 587 8823 8402
600 1000 500 1400 50 275 400 444 17862 13017 615 11353 10110
600 1000 500 1400 50 300 0 367 6587 5207 510 2381 2023
600 1000 500 1400 50 300 100 386 9129 7504 534 4336 4468
600 1000 500 1400 50 300 200 405 11846 9516 560 6467 6533
600 1000 500 1400 50 300 300 426 14754 11339 587 8823 8402
600 1000 500 1400 50 300 400 447 17855 13017 615 11353 10110
600 1000 500 1400 60 200 0 359 6647 5207 515 2406 2023
600 1000 500 1400 60 200 100 377 9197 7504 539 4368 4468
600 1000 500 1400 60 200 200 396 11921 9516 565 6506 6533
600 1000 500 1400 60 200 300 415 14838 11339 593 8869 8402
600 1000 500 1400 60 200 400 437 17948 13017 621 11407 10110
600 1000 500 1400 60 225 0 362 6642 5207 515 2406 2023
600 1000 500 1400 60 225 100 380 9191 7504 539 4368 4468
600 1000 500 1400 60 225 200 398 11916 9516 565 6506 6533
600 1000 500 1400 60 225 300 419 14832 11339 593 8869 8402
600 1000 500 1400 60 225 400 440 17942 13017 621 11407 10110
600 1000 500 1400 60 250 0 364 6637 5207 515 2406 2023
600 1000 500 1400 60 250 100 383 9186 7504 540 4368 4468
600 1000 500 1400 60 250 200 402 11910 9516 565 6506 6533
600 1000 500 1400 60 250 300 422 14826 11339 593 8869 8402
600 1000 500 1400 60 250 400 443 17936 13017 621 11407 10110
600 1000 500 1400 60 275 0 367 6633 5207 515 2406 2023
600 1000 500 1400 60 275 100 385 9181 7504 540 4368 4468
600 1000 500 1400 60 275 200 405 11905 9516 566 6506 6533
600 1000 500 1400 60 275 300 425 14820 11339 593 8869 8402
600 1000 500 1400 60 275 400 447 17930 13017 621 11407 10110
600 1000 500 1400 60 300 0 369 6628 5207 515 2406 2023
600 1000 500 1400 60 300 100 388 9176 7504 540 4368 4468
600 1000 500 1400 60 300 200 408 11899 9516 566 6505 6533
600 1000 500 1400 60 300 300 428 14814 11339 593 8869 8402
600 1000 500 1400 60 300 400 449 17923 13017 622 11407 10110
600 1000 500 1400 70 200 0 361 6684 5207 520 2429 2023
600 1000 500 1400 70 200 100 379 9239 7504 545 4397 4468
600 1000 500 1400 70 200 200 398 11970 9516 571 6540 6533
600 1000 500 1400 70 200 300 419 14893 11339 598 8910 8402
600 1000 500 1400 70 200 400 440 18010 13017 627 11456 10110
600 1000 500 1400 70 225 0 364 6679 5207 520 2429 2023
600 1000 500 1400 70 225 100 382 9234 7504 545 4397 4468
600 1000 500 1400 70 225 200 400 11965 9516 571 6540 6533
600 1000 500 1400 70 225 300 422 14887 11339 598 8910 8402
600 1000 500 1400 70 225 400 443 18004 13017 627 11456 10110
600 1000 500 1400 70 250 0 366 6675 5207 520 2429 2023
600 1000 500 1400 70 250 100 385 9229 7504 545 4396 4468
600 1000 500 1400 70 250 200 404 11959 9516 571 6540 6533
600 1000 500 1400 70 250 300 425 14881 11339 599 8910 8402
600 1000 500 1400 70 250 400 446 17998 13017 627 11455 10110
600 1000 500 1400 70 275 0 369 6669 5207 520 2429 2023
600 1000 500 1400 70 275 100 388 9224 7504 545 4396 4468
600 1000 500 1400 70 275 200 407 11954 9516 571 6540 6533
600 1000 500 1400 70 275 300 428 14875 11339 599 8910 8402
600 1000 500 1400 70 275 400 449 17992 13017 627 11455 10110
600 1000 500 1400 70 300 0 372 6665 5207 520 2429 2023
600 1000 500 1400 70 300 100 390 9219 7504 545 4396 4468
600 1000 500 1400 70 300 200 410 11948 9516 571 6540 6533
600 1000 500 1400 70 300 300 430 14868 11339 599 8910 8402
600 1000 500 1400 70 300 400 451 17986 13017 628 11455 10110
600 1000 500 1600 10 200 0 345 5476 5207 478 1904 2023
600 1000 500 1600 10 200 100 363 7128 7504 500 3083 4468
600 1000 500 1600 10 200 200 381 9041 9516 525 4507 6533
600 1000 500 1600 10 200 300 400 11218 11339 550 6208 8402
600 1000 500 1600 10 200 400 420 13650 13017 576 8133 10110
600 1000 500 1600 10 225 0 348 5471 5207 478 1904 2023
600 1000 500 1600 10 225 100 365 7124 7504 500 3083 4468
600 1000 500 1600 10 225 200 384 9036 9516 525 4507 6533
600 1000 500 1600 10 225 300 403 11213 11339 550 6208 8402
600 1000 500 1600 10 225 400 423 13644 13017 576 8133 10110
600 1000 500 1600 10 250 0 350 5467 5207 478 1904 2023
600 1000 500 1600 10 250 100 368 7119 7504 500 3083 4468
600 1000 500 1600 10 250 200 387 9031 9516 525 4507 6533
600 1000 500 1600 10 250 300 406 11208 11339 550 6208 8402
600 1000 500 1600 10 250 400 426 13638 13017 577 8133 10110
600 1000 500 1600 10 275 0 353 5463 5207 478 1904 2023
600 1000 500 1600 10 275 100 371 7115 7504 500 3083 4468
600 1000 500 1600 10 275 200 389 9026 9516 525 4506 6533
600 1000 500 1600 10 275 300 409 11202 11339 550 6208 8402
600 1000 500 1600 10 275 400 429 13633 13017 577 8133 10110
600 1000 500 1600 10 300 0 355 5459 5207 478 1904 2023
600 1000 500 1600 10 300 100 373 7110 7504 500 3083 4468
600 1000 500 1600 10 300 200 392 9021 9516 525 4506 6533
600 1000 500 1600 10 300 300 412 11197 11339 550 6208 8402
600 1000 500 1600 10 300 400 432 13627 13017 577 8133 10110
600 1000 500 1600 20 200 0 349 5532 5207 488 1946 2023
600 1000 500 1600 20 200 100 367 7194 7504 512 3135 4468
600 1000 500 1600 20 200 200 385 9116 9516 536 4569 6533
600 1000 500 1600 20 200 300 405 11304 11339 562 6283 8402
600 1000 500 1600 20 200 400 425 13748 13017 589 8223 10110
600 1000 500 1600 20 225 0 351 5528 5207 488 1946 2023
600 1000 500 1600 20 225 100 369 7189 7504 512 3135 4468
600 1000 500 1600 20 225 200 388 9111 9516 536 4569 6533
600 1000 500 1600 20 225 300 407 11299 11339 562 6283 8402
600 1000 500 1600 20 225 400 428 13741 13017 589 8223 10110
600 1000 500 1600 20 250 0 354 5524 5207 489 1946 2023
600 1000 500 1600 20 250 100 372 7184 7504 512 3135 4468
600 1000 500 1600 20 250 200 391 9106 9516 536 4569 6533
600 1000 500 1600 20 250 300 410 11294 11339 562 6283 8402
600 1000 500 1600 20 250 400 430 13736 13017 589 8223 10110
600 1000 500 1600 20 275 0 356 5520 5207 489 1946 2023
600 1000 500 1600 20 275 100 375 7180 7504 512 3135 4468
600 1000 500 1600 20 275 200 394 9101 9516 536 4569 6533
600 1000 500 1600 20 275 300 413 11288 11339 562 6283 8402
600 1000 500 1600 20 275 400 434 13730 13017 589 8223 10110
600 1000 500 1600 20 300 0 359 5516 5207 489 1946 2023
600 1000 500 1600 20 300 100 377 7174 7504 512 3134 4468
600 1000 500 1600 20 300 200 396 9096 9516 537 4569 6533
600 1000 500 1600 20 300 300 415 11283 11339 563 6283 8402
600 1000 500 1600 20 300 400 437 13725 13017 590 8222 10110
600 1000 500 1600 30 200 0 352 5580 5207 496 1978 2023
600 1000 500 1600 30 200 100 370 7248 7504 520 3173 4468
600 1000 500 1600 30 200 200 388 9178 9516 545 4617 6533
600 1000 500 1600 30 200 300 408 11375 11339 572 6340 8402
600 1000 500 1600 30 200 400 428 13827 13017 599 8291 10110
600 1000 500 1600 30 225 0 354 5576 5207 496 1978 2023
600 1000 500 1600 30 225 100 372 7242 7504 520 3173 4468
600 1000 500 1600 30 225 200 391 9173 9516 545 4617 6533
600 1000 500 1600 30 225 300 411 11370 11339 572 6340 8402
600 1000 500 1600 30 225 400 430 13822 13017 599 8291 10110
600 1000 500 1600 30 250 0 357 5572 5207 496 1978 2023
600 1000 500 1600 30 250 100 375 7239 7504 520 3173 4468
600 1000 500 1600 30 250 200 394 9168 9516 545 4617 6533
600 1000 500 1600 30 250 300 413 11364 11339 572 6340 8402
600 1000 500 1600 30 250 400 434 13816 13017 599 8290 10110
600 1000 500 1600 30 275 0 360 5567 5207 496 1978 2023
600 1000 500 1600 30 275 100 378 7234 7504 520 3173 4468
600 1000 500 1600 30 275 200 396 9163 9516 545 4616 6533
600 1000 500 1600 30 275 300 417 11359 11339 572 6340 8402
600 1000 500 1600 30 275 400 438 13811 13017 599 8290 10110
600 1000 500 1600 30 300 0 362 5563 5207 496 1978 2023
600 1000 500 1600 30 300 100 380 7230 7504 521 3173 4468
600 1000 500 1600 30 300 200 400 9158 9516 546 4616 6533
600 1000 500 1600 30 300 300 420 11354 11339 572 6340 8402
600 1000 500 1600 30 300 400 441 13805 13017 599 8290 10110
600 1000 500 1600 40 200 0 354 5622 5207 503 2006 2023
600 1000 500 1600 40 200 100 372 7295 7504 527 3207 4468
600 1000 500 1600 40 200 200 391 9232 9516 553 4656 6533
600 1000 500 1600 40 200 300 411 11436 11339 579 6388 8402
600 1000 500 1600 40 200 400 432 13897 13017 607 8346 10110
600 1000 500 1600 40 225 0 357 5617 5207 504 2006 2023
600 1000 500 1600 40 225 100 375 7291 7504 528 3207 4468
600 1000 500 1600 40 225 200 394 9227 9516 553 4656 6533
600 1000 500 1600 40 225 300 413 11431 11339 580 6388 8402
600 1000 500 1600 40 225 400 434 13891 13017 607 8346 10110
600 1000 500 1600 40 250 0 360 5613 5207 504 2006 2023
600 1000 500 1600 40 250 100 378 7285 7504 528 3207 4468
600 1000 500 1600 40 250 200 396 9222 9516 553 4656 6533
600 1000 500 1600 40 250 300 417 11426 11339 580 6388 8402
600 1000 500 1600 40 250 400 438 13886 13017 608 8346 10110
600 1000 500 1600 40 275 0 362 5609 5207 504 2006 2023
600 1000 500 1600 40 275 100 381 7282 7504 528 3207 4468
600 1000 500 1600 40 275 200 400 9217 9516 553 4656 6533
600 1000 500 1600 40 275 300 420 11420 11339 580 6388 8402
600 1000 500 1600 40 275 400 441 13880 13017 608 8346 10110
600 1000 500 1600 40 300 0 365 5605 5207 504 2006 2023
600 1000 500 1600 40 300 100 383 7277 7504 528 3207 4468
600 1000 500 1600 40 300 200 403 9212 9516 553 4656 6533
600 1000 500 1600 40 300 300 423 11415 11339 580 6388 8402
600 1000 500 1600 40 300 400 444 13875 13017 608 8346 10110
600 1000 500 1600 50 200 0 357 5659 5207 509 2029 2023
600 1000 500 1600 50 200 100 375 7338 7504 534 3236 4468
600 1000 500 1600 50 200 200 394 9280 9516 559 4691 6533
600 1000 500 1600 50 200 300 413 11491 11339 586 6429 8402
600 1000 500 1600 50 200 400 434 13959 13017 615 8394 10110
600 1000 500 1600 50 225 0 359 5655 5207 510 2029 2023
600 1000 500 1600 50 225 100 378 7333 7504 534 3236 4468
600 1000 500 1600 50 225 200 396 9275 9516 559 4691 6533
600 1000 500 1600 50 225 300 417 11486 11339 587 6429 8402
600 1000 500 1600 50 225 400 438 13952 13017 615 8394 10110
600 1000 500 1600 50 250 0 362 5651 5207 510 2029 2023
600 1000 500 1600 50 250 100 380 7328 7504 534 3236 4468
600 1000 500 1600 50 250 200 400 9271 9516 560 4690 6533
600 1000 500 1600 50 250 300 420 11480 11339 587 6428 8402
600 1000 500 1600 50 250 400 441 13947 13017 615 8394 10110
600 1000 500 1600 50 275 0 365 5647 5207 510 2029 2023
600 1000 500 1600 50 275 100 383 7324 7504 534 3236 4468
600 1000 500 1600 50 275 200 403 9266 9516 560 4690 6533
600 1000 500 1600 50 275 300 423 11475 11339 587 6428 8402
600 1000 500 1600 50 275 400 444 13941 13017 615 8394 10110
600 1000 500 1600 50 300 0 367 5642 5207 510 2029 2023
600 1000 500 1600 50 300 100 386 7320 7504 534 3236 4468
600 1000 500 1600 50 300 200 405 9261 9516 560 4690 6533
600 1000 500 1600 50 300 300 426 11470 11339 587 6428 8402
600 1000 500 1600 50 300 400 447 13936 13017 615 8394 10110
600 1000 500 1600 60 200 0 359 5693 5207 515 2052 2023
600 1000 500 1600 60 200 100 377 7377 7504 539 3262 4468
600 1000 500 1600 60 200 200 396 9324 9516 565 4721 6533
600 1000 500 1600 60 200 300 415 11540 11339 593 6465 8402
600 1000 500 1600 60 200 400 437 14013 13017 621 8437 10110
600 1000 500 1600 60 225 0 362 5689 5207 515 2052 2023
600 1000 500 1600 60 225 100 380 7371 7504 539 3262 4468
600 1000 500 1600 60 225 200 398 9319 9516 565 4721 6533
600 1000 500 1600 60 225 300 419 11535 11339 593 6465 8402
600 1000 500 1600 60 225 400 440 14009 13017 621 8437 10110
600 1000 500 1600 60 250 0 364 5685 5207 515 2052 2023
600 1000 500 1600 60 250 100 383 7368 7504 540 3262 4468
600 1000 500 1600 60 250 200 402 9314 9516 565 4721 6533
600 1000 500 1600 60 250 300 422 11530 11339 593 6464 8402
600 1000 500 1600 60 250 400 443 14002 13017 621 8437 10110
600 1000 500 1600 60 275 0 367 5681 5207 515 2052 2023
600 1000 500 1600 60 275 100 385 7363 7504 540 3262 4468
600 1000 500 1600 60 275 200 405 9310 9516 566 4721 6533
600 1000 500 1600 60 275 300 425 11525 11339 593 6464 8402
600 1000 500 1600 60 275 400 447 13997 13017 621 8437 10110
600 1000 500 1600 60 300 0 369 5677 5207 515 2051 2023
600 1000 500 1600 60 300 100 388 7359 7504 540 3261 4468
600 1000 500 1600 60 300 200 408 9305 9516 566 4721 6533
600 1000 500 1600 60 300 300 428 11519 11339 593 6464 8402
600 1000 500 1600 60 300 400 449 13991 13017 622 8436 10110
600 1000 500 1600 70 200 0 361 5725 5207 520 2071 2023
600 1000 500 1600 70 200 100 379 7413 7504 545 3284 4468
600 1000 500 1600 70 200 200 398 9365 9516 571 4749 6533
600 1000 500 1600 70 200 300 419 11586 11339 598 6497 8402
600 1000 500 1600 70 200 400 440 14065 13017 627 8475 10110
600 1000 500 1600 70 225 0 364 5721 5207 520 2071 2023
600 1000 500 1600 70 225 100 382 7407 7504 545 3284 4468
600 1000 500 1600 70 225 200 400 9360 9516 571 4749 6533
600 1000 500 1600 70 225 300 422 11581 11339 598 6497 8402
600 1000 500 1600 70 225 400 443 14060 13017 627 8475 10110
600 1000 500 1600 70 250 0 366 5717 5207 520 2071 2023
600 1000 500 1600 70 250 100 385 7403 7504 545 3284 4468
600 1000 500 1600 70 250 200 404 9355 9516 571 4748 6533
600 1000 500 1600 70 250 300 425 11575 11339 599 6497 8402
600 1000 500 1600 70 250 400 446 14054 13017 627 8475 10110
600 1000 500 1600 70 275 0 369 5713 5207 520 2071 2023
600 1000 500 1600 70 275 100 388 7399 7504 545 3284 4468
600 1000 500 1600 70 275 200 407 9350 9516 571 4748 6533
600 1000 500 1600 70 275 300 428 11570 11339 599 6497 8402
600 1000 500 1600 70 275 400 449 14049 13017 627 8475 10110
600 1000 500 1600 70 300 0 372 5709 5207 520 2071 2023
600 1000 500 1600 70 300 100 390 7395 7504 545 3284 4468
600 1000 500 1600 70 300 200 410 9345 9516 571 4748 6533
600 1000 500 1600 70 300 300 430 11565 11339 599 6497 8402
600 1000 500 1600 70 300 400 451 14043 13017 628 8475 10110
600 1000 500 1800 10 200 0 345 4645 5207 478 1607 2023
600 1000 500 1800 10 200 100 363 6252 7504 500 2741 4468
600 1000 500 1800 10 200 200 381 8149 9516 525 4147 6533
600 1000 500 1800 10 200 300 400 10331 11339 550 5845 8402
600 1000 500 1800 10 200 400 420 12785 13017 576 7786 10110
600 1000 500 1800 10 225 0 348 4642 5207 478 1607 2023
600 1000 500 1800 10 225 100 365 6248 7504 500 2741 4468
600 1000 500 1800 10 225 200 384 8144 9516 525 4146 6533
600 1000 500 1800 10 225 300 403 10327 11339 550 5845 8402
600 1000 500 1800 10 225 400 423 12780 13017 576 7786 10110
600 1000 500 1800 10 250 0 350 4638 5207 478 1607 2023
600 1000 500 1800 10 250 100 368 6244 7504 500 2740 4468
600 1000 500 1800 10 250 200 387 8140 9516 525 4146 6533
600 1000 500 1800 10 250 300 406 10322 11339 550 5845 8402
600 1000 500 1800 10 250 400 426 12775 13017 577 7785 10110
600 1000 500 1800 10 275 0 353 4634 5207 478 1607 2023
600 1000 500 1800 10 275 100 371 6240 7504 500 2740 4468
600 1000 500 1800 10 275 200 389 8136 9516 525 4146 6533
600 1000 500 1800 10 275 300 409 10317 11339 550 5845 8402
600 1000 500 1800 10 275 400 429 12770 13017 577 7785 10110
600 1000 500 1800 10 300 0 355 4631 5207 478 1607 2023
600 1000 500 1800 10 300 100 373 6236 7504 500 2740 4468
600 1000 500 1800 10 300 200 392 8130 9516 525 4146 6533
600 1000 500 1800 10 300 300 412 10312 11339 550 5845 8402
600 1000 500 1800 10 300 400 432 12765 13017 577 7785 10110
600 1000 500 1800 20 200 0 349 4693 5207 488 1642 2023
600 1000 500 1800 20 200 100 367 6308 7504 512 2785 4468
600 1000 500 1800 20 200 200 385 8214 9516 536 4202 6533
600 1000 500 1800 20 200 300 405 10408 11339 562 5913 8402
600 1000 500 1800 20 200 400 425 12874 13017 589 7868 10110
600 1000 500 1800 20 225 0 351 4690 5207 488 1642 2023
600 1000 500 1800 20 225 100 369 6304 7504 512 2785 4468
600 1000 500 1800 20 225 200 388 8210 9516 536 4201 6533
600 1000 500 1800 20 225 300 407 10403 11339 562 5913 8402
600 1000 500 1800 20 225 400 428 12867 13017 589 7868 10110
600 1000 500 1800 20 250 0 354 4686 5207 489 1642 2023
600 1000 500 1800 20 250 100 372 6300 7504 512 2785 4468
600 1000 500 1800 20 250 200 391 8206 9516 536 4201 6533
600 1000 500 1800 20 250 300 410 10398 11339 562 5913 8402
600 1000 500 1800 20 250 400 430 12863 13017 589 7868 10110
600 1000 500 1800 20 275 0 356 4682 5207 489 1642 2023
600 1000 500 1800 20 275 100 375 6296 7504 512 2785 4468
600 1000 500 1800 20 275 200 394 8201 9516 536 4201 6533
600 1000 500 1800 20 275 300 413 10393 11339 562 5913 8402
600 1000 500 1800 20 275 400 434 12858 13017 589 7868 10110
600 1000 500 1800 20 300 0 359 4679 5207 489 1642 2023
600 1000 500 1800 20 300 100 377 6292 7504 512 2785 4468
600 1000 500 1800 20 300 200 396 8197 9516 537 4201 6533
600 1000 500 1800 20 300 300 415 10389 11339 563 5912 8402
600 1000 500 1800 20 300 400 437 12853 13017 590 7867 10110
600 1000 500 1800 30 200 0 352 4734 5207 496 1670 2023
600 1000 500 1800 30 200 100 370 6354 7504 520 2819 4468
600 1000 500 1800 30 200 200 388 8269 9516 545 4243 6533
600 1000 500 1800 30 200 300 408 10470 11339 572 5964 8402
600 1000 500 1800 30 200 400 428 12946 13017 599 7930 10110
600 1000 500 1800 30 225 0 354 4730 5207 496 1670 2023
600 1000 500 1800 30 225 100 372 6351 7504 520 2819 4468
600 1000 500 1800 30 225 200 391 8264 9516 545 4243 6533
600 1000 500 1800 30 225 300 411 10466 11339 572 5964 8402
600 1000 500 1800 30 225 400 430 12939 13017 599 7929 10110
600 1000 500 1800 30 250 0 357 4726 5207 496 1670 2023
600 1000 500 1800 30 250 100 375 6347 7504 520 2819 4468
600 1000 500 1800 30 250 200 394 8260 9516 545 4243 6533
600 1000 500 1800 30 250 300 413 10461 11339 572 5964 8402
600 1000 500 1800 30 250 400 434 12935 13017 599 7929 10110
600 1000 500 1800 30 275 0 360 4723 5207 496 1670 2023
600 1000 500 1800 30 275 100 378 6343 7504 520 2819 4468
600 1000 500 1800 30 275 200 396 8256 9516 545 4243 6533
600 1000 500 1800 30 275 300 417 10456 11339 572 5964 8402
600 1000 500 1800 30 275 400 438 12930 13017 599 7929 10110
600 1000 500 1800 30 300 0 362 4719 5207 496 1670 2023
600 1000 500 1800 30 300 100 380 6339 7504 521 2819 4468
600 1000 500 1800 30 300 200 400 8251 9516 546 4243 6533
600 1000 500 1800 30 300 300 420 10451 11339 572 5964 8402
600 1000 500 1800 30 300 400 441 12925 13017 599 7929 10110
600 1000 500 1800 40 200 0 354 4769 5207 503 1693 2023
600 1000 500 1800 40 200 100 372 6395 7504 527 2847 4468
600 1000 500 1800 40 200 200 391 8316 9516 553 4278 6533
600 1000 500 1800 40 200 300 411 10524 11339 579 6006 8402
600 1000 500 1800 40 200 400 432 13007 13017 607 7980 10110
600 1000 500 1800 40 225 0 357 4765 5207 504 1693 2023
600 1000 500 1800 40 225 100 375 6392 7504 528 2847 4468
600 1000 500 1800 40 225 200 394 8312 9516 553 4278 6533
600 1000 500 1800 40 225 300 413 10520 11339 580 6006 8402
600 1000 500 1800 40 225 400 434 13002 13017 607 7980 10110
600 1000 500 1800 40 250 0 360 4762 5207 504 1693 2023
600 1000 500 1800 40 250 100 378 6388 7504 528 2847 4468
600 1000 500 1800 40 250 200 396 8307 9516 553 4278 6533
600 1000 500 1800 40 250 300 417 10515 11339 580 6006 8402
600 1000 500 1800 40 250 400 438 12997 13017 608 7980 10110
600 1000 500 1800 40 275 0 362 4758 5207 504 1693 2023
600 1000 500 1800 40 275 100 381 6383 7504 528 2847 4468
600 1000 500 1800 40 275 200 400 8303 9516 553 4278 6533
600 1000 500 1800 40 275 300 420 10510 11339 580 6006 8402
600 1000 500 1800 40 275 400 441 12992 13017 608 7980 10110
600 1000 500 1800 40 300 0 365 4755 5207 504 1693 2023
600 1000 500 1800 40 300 100 383 6380 7504 528 2847 4468
600 1000 500 1800 40 300 200 403 8298 9516 553 4278 6533
600 1000 500 1800 40 300 300 423 10506 11339 580 6006 8402
600 1000 500 1800 40 300 400 444 12987 13017 608 7980 10110
600 1000 500 1800 50 200 0 357 4801 5207 509 1713 2023
600 1000 500 1800 50 200 100 375 6432 7504 534 2872 4468
600 1000 500 1800 50 200 200 394 8358 9516 559 4308 6533
600 1000 500 1800 50 200 300 413 10573 11339 586 6043 8402
600 1000 500 1800 50 200 400 434 13062 13017 615 8024 10110
600 1000 500 1800 50 225 0 359 4797 5207 510 1713 2023
600 1000 500 1800 50 225 100 378 6428 7504 534 2872 4468
600 1000 500 1800 50 225 200 396 8354 9516 559 4308 6533
600 1000 500 1800 50 225 300 417 10568 11339 587 6042 8402
600 1000 500 1800 50 225 400 438 13057 13017 615 8024 10110
600 1000 500 1800 50 250 0 362 4794 5207 510 1713 2023
600 1000 500 1800 50 250 100 380 6424 7504 534 2872 4468
600 1000 500 1800 50 250 200 400 8349 9516 560 4308 6533
600 1000 500 1800 50 250 300 420 10563 11339 587 6042 8402
600 1000 500 1800 50 250 400 441 13052 13017 615 8024 10110
600 1000 500 1800 50 275 0 365 4790 5207 510 1713 2023
600 1000 500 1800 50 275 100 383 6419 7504 534 2872 4468
600 1000 500 1800 50 275 200 403 8345 9516 560 4308 6533
600 1000 500 1800 50 275 300 423 10558 11339 587 6042 8402
600 1000 500 1800 50 275 400 444 13047 13017 615 8024 10110
600 1000 500 1800 50 300 0 367 4787 5207 510 1713 2023
600 1000 500 1800 50 300 100 386 6415 7504 534 2872 4468
600 1000 500 1800 50 300 200 405 8341 9516 560 4308 6533
600 1000 500 1800 50 300 300 426 10554 11339 587 6042 8402
600 1000 500 1800 50 300 400 447 13042 13017 615 8024 10110
600 1000 500 1800 60 200 0 359 4830 5207 515 1731 2023
600 1000 500 1800 60 200 100 377 6465 7504 539 2894 4468
600 1000 500 1800 60 200 200 396 8396 9516 565 4335 6533
600 1000 500 1800 60 200 300 415 10616 11339 593 6075 8402
600 1000 500 1800 60 200 400 437 13111 13017 621 8062 10110
600 1000 500 1800 60 225 0 362 4826 5207 515 1731 2023
600 1000 500 1800 60 225 100 380 6461 7504 539 2894 4468
600 1000 500 1800 60 225 200 398 8392 9516 565 4335 6533
600 1000 500 1800 60 225 300 419 10612 11339 593 6075 8402
600 1000 500 1800 60 225 400 440 13107 13017 621 8062 10110
600 1000 500 1800 60 250 0 364 4823 5207 515 1731 2023
600 1000 500 1800 60 250 100 383 6457 7504 540 2894 4468
600 1000 500 1800 60 250 200 402 8387 9516 565 4335 6533
600 1000 500 1800 60 250 300 422 10607 11339 593 6075 8402
600 1000 500 1800 60 250 400 443 13102 13017 621 8062 10110
600 1000 500 1800 60 275 0 367 4819 5207 515 1731 2023
600 1000 500 1800 60 275 100 385 6454 7504 540 2894 4468
600 1000 500 1800 60 275 200 405 8383 9516 566 4335 6533
600 1000 500 1800 60 275 300 425 10602 11339 593 6074 8402
600 1000 500 1800 60 275 400 447 13097 13017 621 8062 10110
600 1000 500 1800 60 300 0 369 4816 5207 515 1731 2023
600 1000 500 1800 60 300 100 388 6450 7504 540 2894 4468
600 1000 500 1800 60 300 200 408 8379 9516 566 4335 6533
600 1000 500 1800 60 300 300 428 10597 11339 593 6074 8402
600 1000 500 1800 60 300 400 449 13092 13017 622 8062 10110
600 1000 500 1800 70 200 0 361 4857 5207 520 1748 2023
600 1000 500 1800 70 200 100 379 6496 7504 545 2914 4468
600 1000 500 1800 70 200 200 398 8431 9516 571 4359 6533
600 1000 500 1800 70 200 300 419 10656 11339 598 6104 8402
600 1000 500 1800 70 200 400 440 13157 13017 627 8097 10110
600 1000 500 1800 70 225 0 364 4853 5207 520 1748 2023
600 1000 500 1800 70 225 100 382 6492 7504 545 2914 4468
600 1000 500 1800 70 225 200 400 8427 9516 571 4359 6533
600 1000 500 1800 70 225 300 422 10652 11339 598 6104 8402
600 1000 500 1800 70 225 400 443 13152 13017 627 8097 10110
600 1000 500 1800 70 250 0 366 4850 5207 520 1748 2023
600 1000 500 1800 70 250 100 385 6487 7504 545 2914 4468
600 1000 500 1800 70 250 200 404 8423 9516 571 4359 6533
600 1000 500 1800 70 250 300 425 10647 11339 599 6103 8402
600 1000 500 1800 70 250 400 446 13147 13017 627 8096 10110
600 1000 500 1800 70 275 0 369 4846 5207 520 1748 2023
600 1000 500 1800 70 275 100 388 6483 7504 545 2914 4468
600 1000 500 1800 70 275 200 407 8418 9516 571 4359 6533
