VZA VAZ SZA SAZ WV OZ AOT XA_RED XB_RED XC_RED XA_NIR XB_NIR XC_NIR
625 1025 350 1400 50 200 300 319 11004 11339 454 6428 8402
625 1025 350 1400 50 200 400 333 13216 13017 474 8241 10110
625 1025 350 1400 50 225 0 279 5332 5207 398 1925 2023
625 1025 350 1400 50 225 100 293 7063 7504 415 3268 4468
625 1025 350 1400 50 225 200 307 8950 9516 434 4756 6533
625 1025 350 1400 50 225 300 321 11000 11339 454 6428 8402
625 1025 350 1400 50 225 400 336 13211 13017 474 8241 10110
625 1025 350 1400 50 250 0 281 5329 5207 398 1925 2023
625 1025 350 1400 50 250 100 295 7060 7504 415 3268 4468
625 1025 350 1400 50 250 200 309 8946 9516 434 4756 6533
625 1025 350 1400 50 250 300 323 10995 11339 454 6428 8402
625 1025 350 1400 50 250 400 338 13207 13017 474 8241 10110
625 1025 350 1400 50 275 0 283 5325 5207 398 1925 2023
625 1025 350 1400 50 275 100 297 7056 7504 415 3268 4468
625 1025 350 1400 50 275 200 311 8942 9516 434 4756 6533
625 1025 350 1400 50 275 300 325 10991 11339 454 6428 8402
625 1025 350 1400 50 275 400 340 13202 13017 475 8241 10110
625 1025 350 1400 50 300 0 285 5321 5207 398 1925 2023
625 1025 350 1400 50 300 100 299 7052 7504 415 3268 4468
625 1025 350 1400 50 300 200 313 8937 9516 434 4756 6533
625 1025 350 1400 50 300 300 328 10986 11339 454 6428 8402
625 1025 350 1400 50 300 400 343 13197 13017 475 8241 10110
625 1025 350 1400 60 200 0 279 5368 5207 402 1944 2023
625 1025 350 1400 60 200 100 292 7104 7504 420 3293 4468
625 1025 350 1400 60 200 200 306 8995 9516 439 4785 6533
625 1025 350 1400 60 200 300 321 11050 11339 459 6462 8402
625 1025 350 1400 60 200 400 335 13267 13017 479 8281 10110
625 1025 350 1400 60 225 0 281 5364 5207 402 1944 2023
625 1025 350 1400 60 225 100 294 7099 7504 420 3293 4468
625 1025 350 1400 60 225 200 308 8991 9516 439 4785 6533
625 1025 350 1400 60 225 300 323 11046 11339 459 6462 8402
625 1025 350 1400 60 225 400 338 13261 13017 479 8281 10110
625 1025 350 1400 60 250 0 283 5360 5207 402 1944 2023
625 1025 350 1400 60 250 100 296 7095 7504 420 3293 4468
625 1025 350 1400 60 250 200 310 8987 9516 439 4785 6533
625 1025 350 1400 60 250 300 325 11041 11339 459 6462 8402
625 1025 350 1400 60 250 400 340 13258 13017 479 8281 10110
625 1025 350 1400 60 275 0 285 5357 5207 402 1944 2023
625 1025 350 1400 60 275 100 298 7092 7504 420 3293 4468
625 1025 350 1400 60 275 200 313 8982 9516 439 4785 6533
625 1025 350 1400 60 275 300 327 11037 11339 459 6462 8402
625 1025 350 1400 60 275 400 342 13253 13017 479 8281 10110
625 1025 350 1400 60 300 0 287 5353 5207 402 1944 2023
625 1025 350 1400 60 300 100 301 7088 7504 420 3293 4468
625 1025 350 1400 60 300 200 315 8978 9516 439 4785 6533
625 1025 350 1400 60 300 300 330 11032 11339 459 6462 8402
625 1025 350 1400 60 300 400 345 13247 13017 479 8281 10110
625 1025 350 1400 70 200 0 281 5397 5207 406 1963 2023
625 1025 350 1400 70 200 100 294 7137 7504 424 3315 4468
625 1025 350 1400 70 200 200 308 9032 9516 443 4812 6533
625 1025 350 1400 70 200 300 322 11092 11339 462 6493 8402
625 1025 350 1400 70 200 400 337 13314 13017 483 8317 10110
625 1025 350 1400 70 225 0 282 5393 5207 406 1963 2023
625 1025 350 1400 70 225 100 296 7133 7504 424 3315 4468
625 1025 350 1400 70 225 200 310 9028 9516 443 4812 6533
625 1025 350 1400 70 225 300 325 11088 11339 462 6493 8402
625 1025 350 1400 70 225 400 340 13309 13017 483 8317 10110
625 1025 350 1400 70 250 0 284 5389 5207 406 1963 2023
625 1025 350 1400 70 250 100 298 7129 7504 424 3315 4468
625 1025 350 1400 70 250 200 312 9024 9516 443 4811 6533
625 1025 350 1400 70 250 300 327 11083 11339 462 6493 8402
625 1025 350 1400 70 250 400 342 13304 13017 483 8317 10110
625 1025 350 1400 70 275 0 286 5386 5207 406 1963 2023
625 1025 350 1400 70 275 100 300 7124 7504 424 3315 4468
625 1025 350 1400 70 275 200 314 9020 9516 443 4811 6533
625 1025 350 1400 70 275 300 329 11079 11339 462 6493 8402
625 1025 350 1400 70 275 400 344 13300 13017 483 8317 10110
625 1025 350 1400 70 300 0 288 5382 5207 406 1963 2023
625 1025 350 1400 70 300 100 302 7121 7504 424 3315 4468
625 1025 350 1400 70 300 200 316 9015 9516 443 4811 6533
625 1025 350 1400 70 300 300 331 11074 11339 462 6493 8402
625 1025 350 1400 70 300 400 347 13295 13017 483 8317 10110
625 1025 350 1600 10 200 0 269 4611 5207 374 1609 2023
625 1025 350 1600 10 200 100 282 5926 7504 390 2565 4468
625 1025 350 1600 10 200 200 295 7434 9516 408 3701 6533
625 1025 350 1600 10 200 300 309 9138 11339 426 5044 8402
625 1025 350 1600 10 200 400 323 11030 13017 445 6551 10110
625 1025 350 1600 10 225 0 271 4607 5207 374 1609 2023
625 1025 350 1600 10 225 100 283 5922 7504 390 2565 4468
625 1025 350 1600 10 225 200 297 7430 9516 408 3701 6533
625 1025 350 1600 10 225 300 311 9134 11339 427 5044 8402
625 1025 350 1600 10 225 400 325 11026 13017 446 6551 10110
625 1025 350 1600 10 250 0 272 4604 5207 374 1609 2023
625 1025 350 1600 10 250 100 285 5918 7504 390 2565 4468
625 1025 350 1600 10 250 200 299 7427 9516 408 3700 6533
625 1025 350 1600 10 250 300 313 9130 11339 427 5044 8402
625 1025 350 1600 10 250 400 327 11021 13017 446 6551 10110
625 1025 350 1600 10 275 0 274 4601 5207 374 1609 2023
625 1025 350 1600 10 275 100 287 5915 7504 391 2565 4468
625 1025 350 1600 10 275 200 301 7423 9516 408 3700 6533
625 1025 350 1600 10 275 300 315 9126 11339 427 5044 8402
625 1025 350 1600 10 275 400 330 11017 13017 446 6551 10110
625 1025 350 1600 10 300 0 276 4597 5207 374 1608 2023
625 1025 350 1600 10 300 100 289 5911 7504 391 2565 4468
625 1025 350 1600 10 300 200 303 7419 9516 408 3700 6533
625 1025 350 1600 10 300 300 317 9121 11339 427 5044 8402
625 1025 350 1600 10 300 400 332 11012 13017 446 6551 10110
625 1025 350 1600 20 200 0 271 4657 5207 382 1643 2023
625 1025 350 1600 20 200 100 284 5978 7504 398 2607 4468
625 1025 350 1600 20 200 200 298 7495 9516 417 3751 6533
625 1025 350 1600 20 200 300 312 9207 11339 436 5105 8402
625 1025 350 1600 20 200 400 326 11108 13017 455 6623 10110
625 1025 350 1600 20 225 0 273 4653 5207 382 1643 2023
625 1025 350 1600 20 225 100 286 5975 7504 398 2607 4468
625 1025 350 1600 20 225 200 300 7491 9516 417 3751 6533
625 1025 350 1600 20 225 300 314 9202 11339 436 5105 8402
625 1025 350 1600 20 225 400 328 11103 13017 455 6623 10110
625 1025 350 1600 20 250 0 275 4650 5207 382 1643 2023
625 1025 350 1600 20 250 100 288 5971 7504 398 2607 4468
625 1025 350 1600 20 250 200 302 7487 9516 417 3751 6533
625 1025 350 1600 20 250 300 316 9198 11339 436 5105 8402
625 1025 350 1600 20 250 400 331 11099 13017 455 6623 10110
625 1025 350 1600 20 275 0 277 4647 5207 382 1643 2023
625 1025 350 1600 20 275 100 290 5967 7504 398 2607 4468
625 1025 350 1600 20 275 200 304 7482 9516 417 3751 6533
625 1025 350 1600 20 275 300 318 9194 11339 436 5105 8402
625 1025 350 1600 20 275 400 333 11094 13017 455 6623 10110
625 1025 350 1600 20 300 0 279 4643 5207 382 1643 2023
625 1025 350 1600 20 300 100 292 5964 7504 398 2607 4468
625 1025 350 1600 20 300 200 306 7478 9516 417 3751 6533
625 1025 350 1600 20 300 300 320 9190 11339 436 5105 8402
625 1025 350 1600 20 300 400 335 11090 13017 455 6623 10110
625 1025 350 1600 30 200 0 274 4696 5207 388 1670 2023
625 1025 350 1600 30 200 100 287 6022 7504 405 2639 4468
625 1025 350 1600 30 200 200 300 7545 9516 424 3790 6533
625 1025 350 1600 30 200 300 314 9263 11339 443 5151 8402
625 1025 350 1600 30 200 400 329 11172 13017 462 6678 10110
625 1025 350 1600 30 225 0 276 4692 5207 388 1670 2023
625 1025 350 1600 30 225 100 289 6019 7504 405 2639 4468
625 1025 350 1600 30 225 200 302 7541 9516 424 3790 6533
625 1025 350 1600 30 225 300 317 9259 11339 443 5151 8402
625 1025 350 1600 30 225 400 331 11167 13017 462 6678 10110
625 1025 350 1600 30 250 0 277 4689 5207 388 1670 2023
625 1025 350 1600 30 250 100 291 6015 7504 405 2639 4468
625 1025 350 1600 30 250 200 304 7537 9516 424 3790 6533
625 1025 350 1600 30 250 300 319 9255 11339 443 5151 8402
625 1025 350 1600 30 250 400 333 11163 13017 462 6678 10110
625 1025 350 1600 30 275 0 279 4686 5207 388 1670 2023
625 1025 350 1600 30 275 100 293 6012 7504 405 2639 4468
625 1025 350 1600 30 275 200 307 7532 9516 424 3790 6533
625 1025 350 1600 30 275 300 321 9251 11339 443 5151 8402
625 1025 350 1600 30 275 400 336 11158 13017 462 6678 10110
625 1025 350 1600 30 300 0 281 4682 5207 388 1670 2023
625 1025 350 1600 30 300 100 295 6008 7504 406 2639 4468
625 1025 350 1600 30 300 200 309 7529 9516 424 3790 6533
625 1025 350 1600 30 300 300 323 9247 11339 443 5151 8402
625 1025 350 1600 30 300 400 338 11154 13017 462 6677 10110
625 1025 350 1600 40 200 0 276 4730 5207 393 1693 2023
625 1025 350 1600 40 200 100 289 6061 7504 411 2666 4468
625 1025 350 1600 40 200 200 302 7588 9516 429 3821 6533
625 1025 350 1600 40 200 300 317 9312 11339 449 5189 8402
625 1025 350 1600 40 200 400 331 11227 13017 469 6722 10110
625 1025 350 1600 40 225 0 278 4726 5207 393 1693 2023
625 1025 350 1600 40 225 100 291 6057 7504 411 2666 4468
625 1025 350 1600 40 225 200 305 7584 9516 429 3821 6533
625 1025 350 1600 40 225 300 319 9308 11339 449 5189 8402
625 1025 350 1600 40 225 400 334 11222 13017 469 6722 10110
625 1025 350 1600 40 250 0 279 4723 5207 393 1693 2023
625 1025 350 1600 40 250 100 293 6054 7504 411 2666 4468
625 1025 350 1600 40 250 200 307 7580 9516 429 3821 6533
625 1025 350 1600 40 250 300 321 9304 11339 449 5189 8402
625 1025 350 1600 40 250 400 336 11218 13017 469 6722 10110
625 1025 350 1600 40 275 0 281 4720 5207 393 1693 2023
625 1025 350 1600 40 275 100 295 6050 7504 411 2666 4468
625 1025 350 1600 40 275 200 309 7577 9516 430 3821 6533
625 1025 350 1600 40 275 300 323 9300 11339 449 5189 8402
625 1025 350 1600 40 275 400 338 11214 13017 469 6722 10110
625 1025 350 1600 40 300 0 283 4716 5207 393 1693 2023
625 1025 350 1600 40 300 100 297 6047 7504 411 2666 4468
625 1025 350 1600 40 300 200 311 7573 9516 430 3821 6533
625 1025 350 1600 40 300 300 325 9296 11339 449 5189 8402
625 1025 350 1600 40 300 400 341 11209 13017 469 6722 10110
625 1025 350 1600 50 200 0 277 4761 5207 398 1713 2023
625 1025 350 1600 50 200 100 291 6096 7504 415 2690 4468
625 1025 350 1600 50 200 200 304 7627 9516 434 3850 6533
625 1025 350 1600 50 200 300 319 9356 11339 454 5222 8402
625 1025 350 1600 50 200 400 333 11276 13017 474 6761 10110
625 1025 350 1600 50 225 0 279 4757 5207 398 1713 2023
625 1025 350 1600 50 225 100 293 6092 7504 415 2690 4468
625 1025 350 1600 50 225 200 307 7623 9516 434 3850 6533
625 1025 350 1600 50 225 300 321 9352 11339 454 5222 8402
625 1025 350 1600 50 225 400 336 11271 13017 474 6761 10110
625 1025 350 1600 50 250 0 281 4754 5207 398 1713 2023
625 1025 350 1600 50 250 100 295 6089 7504 415 2690 4468
625 1025 350 1600 50 250 200 309 7618 9516 434 3850 6533
625 1025 350 1600 50 250 300 323 9348 11339 454 5222 8402
625 1025 350 1600 50 250 400 338 11267 13017 474 6761 10110
625 1025 350 1600 50 275 0 283 4750 5207 398 1713 2023
625 1025 350 1600 50 275 100 297 6085 7504 415 2690 4468
625 1025 350 1600 50 275 200 311 7616 9516 434 3850 6533
625 1025 350 1600 50 275 300 325 9344 11339 454 5222 8402
625 1025 350 1600 50 275 400 340 11263 13017 475 6761 10110
625 1025 350 1600 50 300 0 285 4747 5207 398 1713 2023
625 1025 350 1600 50 300 100 299 6081 7504 415 2690 4468
625 1025 350 1600 50 300 200 313 7611 9516 434 3850 6533
625 1025 350 1600 50 300 300 328 9340 11339 454 5222 8402
625 1025 350 1600 50 300 400 343 11258 13017 475 6761 10110
625 1025 350 1600 60 200 0 279 4789 5207 402 1731 2023
625 1025 350 1600 60 200 100 292 6127 7504 420 2711 4468
625 1025 350 1600 60 200 200 306 7663 9516 439 3875 6533
625 1025 350 1600 60 200 300 321 9396 11339 459 5251 8402
625 1025 350 1600 60 200 400 335 11320 13017 479 6795 10110
625 1025 350 1600 60 225 0 281 4785 5207 402 1731 2023
625 1025 350 1600 60 225 100 294 6124 7504 420 2711 4468
625 1025 350 1600 60 225 200 308 7659 9516 439 3875 6533
625 1025 350 1600 60 225 300 323 9392 11339 459 5251 8402
625 1025 350 1600 60 225 400 338 11316 13017 479 6795 10110
625 1025 350 1600 60 250 0 283 4782 5207 402 1731 2023
625 1025 350 1600 60 250 100 296 6120 7504 420 2711 4468
625 1025 350 1600 60 250 200 310 7655 9516 439 3875 6533
625 1025 350 1600 60 250 300 325 9388 11339 459 5251 8402
625 1025 350 1600 60 250 400 340 11312 13017 479 6795 10110
625 1025 350 1600 60 275 0 285 4779 5207 402 1730 2023
625 1025 350 1600 60 275 100 298 6117 7504 420 2711 4468
625 1025 350 1600 60 275 200 313 7650 9516 439 3875 6533
625 1025 350 1600 60 275 300 327 9384 11339 459 5251 8402
625 1025 350 1600 60 275 400 342 11307 13017 479 6795 10110
625 1025 350 1600 60 300 0 287 4775 5207 402 1730 2023
625 1025 350 1600 60 300 100 301 6113 7504 420 2711 4468
625 1025 350 1600 60 300 200 315 7647 9516 439 3875 6533
625 1025 350 1600 60 300 300 330 9379 11339 459 5251 8402
625 1025 350 1600 60 300 400 345 11303 13017 479 6795 10110
625 1025 350 1600 70 200 0 281 4815 5207 406 1747 2023
625 1025 350 1600 70 200 100 294 6157 7504 424 2730 4468
625 1025 350 1600 70 200 200 308 7696 9516 443 3896 6533
625 1025 350 1600 70 200 300 322 9433 11339 462 5277 8402
625 1025 350 1600 70 200 400 337 11361 13017 483 6826 10110
625 1025 350 1600 70 225 0 282 4811 5207 406 1747 2023
625 1025 350 1600 70 225 100 296 6153 7504 424 2730 4468
625 1025 350 1600 70 225 200 310 7692 9516 443 3896 6533
625 1025 350 1600 70 225 300 325 9429 11339 462 5277 8402
625 1025 350 1600 70 225 400 340 11357 13017 483 6826 10110
625 1025 350 1600 70 250 0 284 4808 5207 406 1747 2023
625 1025 350 1600 70 250 100 298 6149 7504 424 2730 4468
625 1025 350 1600 70 250 200 312 7688 9516 443 3896 6533
625 1025 350 1600 70 250 300 327 9424 11339 462 5277 8402
625 1025 350 1600 70 250 400 342 11353 13017 483 6826 10110
625 1025 350 1600 70 275 0 286 4805 5207 406 1747 2023
625 1025 350 1600 70 275 100 300 6146 7504 424 2730 4468
625 1025 350 1600 70 275 200 314 7684 9516 443 3896 6533
625 1025 350 1600 70 275 300 329 9420 11339 462 5277 8402
625 1025 350 1600 70 275 400 344 11348 13017 483 6826 10110
625 1025 350 1600 70 300 0 288 4801 5207 406 1747 2023
625 1025 350 1600 70 300 100 302 6142 7504 424 2730 4468
625 1025 350 1600 70 300 200 316 7679 9516 443 3896 6533
625 1025 350 1600 70 300 300 331 9416 11339 462 5277 8402
625 1025 350 1600 70 300 400 347 11344 13017 483 6825 10110
625 1025 350 1800 10 200 0 269 4052 5207 374 1410 2023
625 1025 350 1800 10 200 100 282 5345 7504 390 2332 4468
625 1025 350 1800 10 200 200 295 6844 9516 408 3449 6533
625 1025 350 1800 10 200 300 309 8547 11339 426 4780 8402
625 1025 350 1800 10 200 400 323 10445 13017 445 6283 10110
625 1025 350 1800 10 225 0 271 4050 5207 374 1410 2023
625 1025 350 1800 10 225 100 283 5342 7504 390 2332 4468
625 1025 350 1800 10 225 200 297 6840 9516 408 3449 6533
625 1025 350 1800 10 225 300 311 8543 11339 427 4780 8402
625 1025 350 1800 10 225 400 325 10441 13017 446 6283 10110
625 1025 350 1800 10 250 0 272 4047 5207 374 1410 2023
625 1025 350 1800 10 250 100 285 5339 7504 390 2332 4468
625 1025 350 1800 10 250 200 299 6837 9516 408 3449 6533
625 1025 350 1800 10 250 300 313 8539 11339 427 4780 8402
625 1025 350 1800 10 250 400 327 10437 13017 446 6283 10110
625 1025 350 1800 10 275 0 274 4043 5207 374 1409 2023
625 1025 350 1800 10 275 100 287 5335 7504 391 2332 4468
625 1025 350 1800 10 275 200 301 6833 9516 408 3449 6533
625 1025 350 1800 10 275 300 315 8535 11339 427 4780 8402
625 1025 350 1800 10 275 400 330 10433 13017 446 6283 10110
625 1025 350 1800 10 300 0 276 4041 5207 374 1409 2023
625 1025 350 1800 10 300 100 289 5332 7504 391 2332 4468
625 1025 350 1800 10 300 200 303 6830 9516 408 3449 6533
625 1025 350 1800 10 300 300 317 8531 11339 427 4780 8402
625 1025 350 1800 10 300 400 332 10429 13017 446 6283 10110
625 1025 350 1800 20 200 0 271 4093 5207 382 1440 2023
625 1025 350 1800 20 200 100 284 5392 7504 398 2370 4468
625 1025 350 1800 20 200 200 298 6898 9516 417 3495 6533
625 1025 350 1800 20 200 300 312 8609 11339 436 4835 8402
625 1025 350 1800 20 200 400 326 10516 13017 455 6351 10110
625 1025 350 1800 20 225 0 273 4091 5207 382 1440 2023
625 1025 350 1800 20 225 100 286 5389 7504 398 2370 4468
625 1025 350 1800 20 225 200 300 6895 9516 417 3495 6533
625 1025 350 1800 20 225 300 314 8605 11339 436 4835 8402
625 1025 350 1800 20 225 400 328 10512 13017 455 6350 10110
625 1025 350 1800 20 250 0 275 4088 5207 382 1440 2023
625 1025 350 1800 20 250 100 288 5386 7504 398 2369 4468
625 1025 350 1800 20 250 200 302 6891 9516 417 3495 6533
625 1025 350 1800 20 250 300 316 8601 11339 436 4835 8402
625 1025 350 1800 20 250 400 331 10508 13017 455 6350 10110
625 1025 350 1800 20 275 0 277 4084 5207 382 1440 2023
625 1025 350 1800 20 275 100 290 5382 7504 398 2369 4468
625 1025 350 1800 20 275 200 304 6888 9516 417 3495 6533
625 1025 350 1800 20 275 300 318 8597 11339 436 4835 8402
625 1025 350 1800 20 275 400 333 10504 13017 455 6350 10110
625 1025 350 1800 20 300 0 279 4082 5207 382 1440 2023
625 1025 350 1800 20 300 100 292 5379 7504 398 2369 4468
625 1025 350 1800 20 300 200 306 6884 9516 417 3495 6533
625 1025 350 1800 20 300 300 320 8594 11339 436 4835 8402
625 1025 350 1800 20 300 400 335 10500 13017 455 6350 10110
625 1025 350 1800 30 200 0 274 4128 5207 388 1464 2023
625 1025 350 1800 30 200 100 287 5431 7504 405 2398 4468
625 1025 350 1800 30 200 200 300 6943 9516 424 3530 6533
625 1025 350 1800 30 200 300 314 8660 11339 443 4877 8402
625 1025 350 1800 30 200 400 329 10575 13017 462 6401 10110
625 1025 350 1800 30 225 0 276 4125 5207 388 1464 2023
625 1025 350 1800 30 225 100 289 5428 7504 405 2398 4468
625 1025 350 1800 30 225 200 302 6940 9516 424 3530 6533
625 1025 350 1800 30 225 300 317 8656 11339 443 4877 8402
625 1025 350 1800 30 225 400 331 10571 13017 462 6401 10110
625 1025 350 1800 30 250 0 277 4122 5207 388 1463 2023
625 1025 350 1800 30 250 100 291 5425 7504 405 2398 4468
625 1025 350 1800 30 250 200 304 6936 9516 424 3530 6533
625 1025 350 1800 30 250 300 319 8653 11339 443 4877 8402
625 1025 350 1800 30 250 400 333 10567 13017 462 6401 10110
625 1025 350 1800 30 275 0 279 4119 5207 388 1463 2023
625 1025 350 1800 30 275 100 293 5422 7504 405 2398 4468
625 1025 350 1800 30 275 200 307 6933 9516 424 3529 6533
625 1025 350 1800 30 275 300 321 8649 11339 443 4877 8402
625 1025 350 1800 30 275 400 336 10563 13017 462 6400 10110
625 1025 350 1800 30 300 0 281 4116 5207 388 1463 2023
625 1025 350 1800 30 300 100 295 5418 7504 406 2398 4468
625 1025 350 1800 30 300 200 309 6929 9516 424 3529 6533
625 1025 350 1800 30 300 300 323 8645 11339 443 4877 8402
625 1025 350 1800 30 300 400 338 10559 13017 462 6400 10110
625 1025 350 1800 40 200 0 276 4158 5207 393 1483 2023
625 1025 350 1800 40 200 100 289 5466 7504 411 2422 4468
625 1025 350 1800 40 200 200 302 6981 9516 429 3558 6533
625 1025 350 1800 40 200 300 317 8705 11339 449 4912 8402
625 1025 350 1800 40 200 400 331 10625 13017 469 6442 10110
625 1025 350 1800 40 225 0 278 4155 5207 393 1483 2023
625 1025 350 1800 40 225 100 291 5462 7504 411 2422 4468
625 1025 350 1800 40 225 200 305 6979 9516 429 3558 6533
625 1025 350 1800 40 225 300 319 8701 11339 449 4912 8402
625 1025 350 1800 40 225 400 334 10621 13017 469 6442 10110
625 1025 350 1800 40 250 0 279 4152 5207 393 1483 2023
625 1025 350 1800 40 250 100 293 5459 7504 411 2422 4468
625 1025 350 1800 40 250 200 307 6975 9516 429 3558 6533
625 1025 350 1800 40 250 300 321 8697 11339 449 4912 8402
625 1025 350 1800 40 250 400 336 10617 13017 469 6442 10110
625 1025 350 1800 40 275 0 281 4149 5207 393 1483 2023
625 1025 350 1800 40 275 100 295 5456 7504 411 2422 4468
625 1025 350 1800 40 275 200 309 6972 9516 430 3558 6533
625 1025 350 1800 40 275 300 323 8693 11339 449 4912 8402
625 1025 350 1800 40 275 400 338 10613 13017 469 6442 10110
625 1025 350 1800 40 300 0 283 4146 5207 393 1483 2023
625 1025 350 1800 40 300 100 297 5453 7504 411 2422 4468
625 1025 350 1800 40 300 200 311 6968 9516 430 3558 6533
625 1025 350 1800 40 300 300 325 8690 11339 449 4912 8402
625 1025 350 1800 40 300 400 341 10609 13017 469 6442 10110
625 1025 350 1800 50 200 0 277 4185 5207 398 1501 2023
625 1025 350 1800 50 200 100 291 5496 7504 415 2443 4468
625 1025 350 1800 50 200 200 304 7017 9516 434 3583 6533
625 1025 350 1800 50 200 300 319 8744 11339 454 4942 8402
625 1025 350 1800 50 200 400 333 10670 13017 474 6478 10110
625 1025 350 1800 50 225 0 279 4182 5207 398 1501 2023
625 1025 350 1800 50 225 100 293 5493 7504 415 2443 4468
625 1025 350 1800 50 225 200 307 7013 9516 434 3583 6533
625 1025 350 1800 50 225 300 321 8741 11339 454 4942 8402
625 1025 350 1800 50 225 400 336 10666 13017 474 6476 10110
625 1025 350 1800 50 250 0 281 4179 5207 398 1501 2023
625 1025 350 1800 50 250 100 295 5490 7504 415 2443 4468
625 1025 350 1800 50 250 200 309 7010 9516 434 3583 6533
625 1025 350 1800 50 250 300 323 8737 11339 454 4942 8402
625 1025 350 1800 50 250 400 338 10662 13017 474 6476 10110
625 1025 350 1800 50 275 0 283 4176 5207 398 1501 2023
625 1025 350 1800 50 275 100 297 5487 7504 415 2443 4468
625 1025 350 1800 50 275 200 311 7006 9516 434 3583 6533
625 1025 350 1800 50 275 300 325 8733 11339 454 4942 8402
625 1025 350 1800 50 275 400 340 10658 13017 475 6476 10110
625 1025 350 1800 50 300 0 285 4173 5207 398 1501 2023
625 1025 350 1800 50 300 100 299 5483 7504 415 2443 4468
625 1025 350 1800 50 300 200 313 7002 9516 434 3583 6533
625 1025 350 1800 50 300 300 328 8729 11339 454 4942 8402
625 1025 350 1800 50 300 400 343 10654 13017 475 6476 10110
625 1025 350 1800 60 200 0 279 4209 5207 402 1516 2023
625 1025 350 1800 60 200 100 292 5524 7504 420 2462 4468
625 1025 350 1800 60 200 200 306 7049 9516 439 3606 6533
625 1025 350 1800 60 200 300 321 8781 11339 459 4969 8402
625 1025 350 1800 60 200 400 335 10711 13017 479 6508 10110
625 1025 350 1800 60 225 0 281 4206 5207 402 1516 2023
625 1025 350 1800 60 225 100 294 5521 7504 420 2462 4468
625 1025 350 1800 60 225 200 308 7045 9516 439 3606 6533
625 1025 350 1800 60 225 300 323 8777 11339 459 4969 8402
625 1025 350 1800 60 225 400 338 10707 13017 479 6508 10110
625 1025 350 1800 60 250 0 283 4203 5207 402 1516 2023
625 1025 350 1800 60 250 100 296 5518 7504 420 2462 4468
625 1025 350 1800 60 250 200 310 7042 9516 439 3606 6533
625 1025 350 1800 60 250 300 325 8773 11339 459 4969 8402
625 1025 350 1800 60 250 400 340 10703 13017 479 6508 10110
625 1025 350 1800 60 275 0 285 4201 5207 402 1516 2023
625 1025 350 1800 60 275 100 298 5515 7504 420 2462 4468
625 1025 350 1800 60 275 200 313 7038 9516 439 3606 6533
625 1025 350 1800 60 275 300 327 8769 11339 459 4969 8402
625 1025 350 1800 60 275 400 342 10699 13017 479 6508 10110
625 1025 350 1800 60 300 0 287 4198 5207 402 1516 2023
625 1025 350 1800 60 300 100 301 5512 7504 420 2462 4468
625 1025 350 1800 60 300 200 315 7035 9516 439 3606 6533
625 1025 350 1800 60 300 300 330 8765 11339 459 4969 8402
625 1025 350 1800 60 300 400 345 10695 13017 479 6508 10110
625 1025 350 1800 70 200 0 281 4232 5207 406 1531 2023
625 1025 350 1800 70 200 100 294 5550 7504 424 2479 4468
625 1025 350 1800 70 200 200 308 7078 9516 443 3626 6533
625 1025 350 1800 70 200 300 322 8814 11339 462 4993 8402
625 1025 350 1800 70 200 400 337 10748 13017 483 6537 10110
625 1025 350 1800 70 225 0 282 4229 5207 406 1531 2023
625 1025 350 1800 70 225 100 296 5547 7504 424 2479 4468
625 1025 350 1800 70 225 200 310 7074 9516 443 3626 6533
625 1025 350 1800 70 225 300 325 8810 11339 462 4993 8402
625 1025 350 1800 70 225 400 340 10744 13017 483 6537 10110
625 1025 350 1800 70 250 0 284 4226 5207 406 1531 2023
625 1025 350 1800 70 250 100 298 5544 7504 424 2479 4468
625 1025 350 1800 70 250 200 312 7070 9516 443 3626 6533
625 1025 350 1800 70 250 300 327 8806 11339 462 4993 8402
625 1025 350 1800 70 250 400 342 10740 13017 483 6537 10110
625 1025 350 1800 70 275 0 286 4223 5207 406 1531 2023
625 1025 350 1800 70 275 100 300 5541 7504 424 2479 4468
625 1025 350 1800 70 275 200 314 7068 9516 443 3626 6533
625 1025 350 1800 70 275 300 329 8802 11339 462 4993 8402
625 1025 350 1800 70 275 400 344 10736 13017 483 6537 10110
625 1025 350 1800 70 300 0 288 4220 5207 406 1531 2023
625 1025 350 1800 70 300 100 302 5537 7504 424 2479 4468
625 1025 350 1800 70 300 200 316 7063 9516 443 3626 6533
625 1025 350 1800 70 300 300 331 8799 11339 462 4992 8402
625 1025 350 1800 70 300 400 347 10732 13017 483 6537 10110
625 1025 350 2000 10 200 0 269 3626 5207 374 1258 2023
625 1025 350 2000 10 200 100 282 4972 7504 390 2233 4468
625 1025 350 2000 10 200 200 295 6561 9516 408 3436 6533
625 1025 350 2000 10 200 300 309 8381 11339 426 4876 8402
625 1025 350 2000 10 200 400 323 10415 13017 445 6508 10110
625 1025 350 2000 10 225 0 271 3624 5207 374 1258 2023
625 1025 350 2000 10 225 100 283 4969 7504 390 2233 4468
625 1025 350 2000 10 225 200 297 6558 9516 408 3436 6533
625 1025 350 2000 10 225 300 311 8377 11339 427 4876 8402
625 1025 350 2000 10 225 400 325 10411 13017 446 6508 10110
625 1025 350 2000 10 250 0 272 3621 5207 374 1258 2023
625 1025 350 2000 10 250 100 285 4966 7504 390 2233 4468
625 1025 350 2000 10 250 200 299 6555 9516 408 3436 6533
