VZA VAZ SZA SAZ WV OZ AOT XA_SWIR XB_SWIR XC_SWIR 
575 1000 100 120 90 60 600 1919 3336 9152
575 1000 100 120 90 60 700 1978 4107 10254
575 1000 100 120 90 60 800 2037 4938 11296
575 1000 100 120 90 60 900 2097 5831 12283
575 1000 100 120 90 120 0 1615 68 125
575 1000 100 120 90 120 100 1660 444 2184
575 1000 100 120 90 120 200 1708 889 3868
575 1000 100 120 90 120 300 1757 1404 5362
575 1000 100 120 90 120 400 1810 1983 6722
575 1000 100 120 90 120 500 1864 2628 7979
575 1000 100 120 90 120 600 1919 3336 9152
575 1000 100 120 90 120 700 1978 4107 10254
575 1000 100 120 90 120 800 2037 4938 11296
575 1000 100 120 90 120 900 2097 5831 12283
575 1000 100 120 90 180 0 1615 68 125
575 1000 100 120 90 180 100 1660 444 2184
575 1000 100 120 90 180 200 1708 889 3868
575 1000 100 120 90 180 300 1757 1404 5362
575 1000 100 120 90 180 400 1810 1983 6722
575 1000 100 120 90 180 500 1864 2628 7979
575 1000 100 120 90 180 600 1919 3336 9152
575 1000 100 120 90 180 700 1978 4107 10254
575 1000 100 120 90 180 800 2037 4938 11296
575 1000 100 120 90 180 900 2097 5831 12283
575 1000 100 120 90 240 0 1615 68 125
575 1000 100 120 90 240 100 1660 444 2184
575 1000 100 120 90 240 200 1708 889 3868
575 1000 100 120 90 240 300 1757 1404 5362
575 1000 100 120 90 240 400 1810 1983 6722
575 1000 100 120 90 240 500 1864 2628 7979
575 1000 100 120 90 240 600 1919 3336 9152
575 1000 100 120 90 240 700 1978 4107 10254
575 1000 100 120 90 240 800 2037 4938 11296
575 1000 100 120 90 240 900 2097 5831 12283
575 1000 100 120 90 300 0 1615 68 125
575 1000 100 120 90 300 100 1660 444 2184
575 1000 100 120 90 300 200 1708 889 3868
575 1000 100 120 90 300 300 1757 1404 5362
575 1000 100 120 90 300 400 1810 1983 6722
575 1000 100 120 90 300 500 1864 2628 7979
575 1000 100 120 90 300 600 1919 3336 9152
575 1000 100 120 90 300 700 1978 4107 10254
575 1000 100 120 90 300 800 2037 4938 11296
575 1000 100 120 90 300 900 2097 5831 12283
575 1000 100 120 90 360 0 1615 68 125
575 1000 100 120 90 360 100 1660 444 2184
575 1000 100 120 90 360 200 1708 889 3868
575 1000 100 120 90 360 300 1757 1404 5362
575 1000 100 120 90 360 400 1810 1983 6722
575 1000 100 120 90 360 500 1864 2628 7979
575 1000 100 120 90 360 600 1919 3336 9152
575 1000 100 120 90 360 700 1978 4107 10254
575 1000 100 120 90 360 800 2037 4938 11296
575 1000 100 120 90 360 900 2097 5831 12283
575 1000 100 180 0 0 0 1358 58 125
575 1000 100 180 0 0 100 1396 417 2184
575 1000 100 180 0 0 200 1437 844 3868
575 1000 100 180 0 0 300 1479 1334 5362
575 1000 100 180 0 0 400 1523 1884 6722
575 1000 100 180 0 0 500 1568 2496 7979
575 1000 100 180 0 0 600 1615 3166 9152
575 1000 100 180 0 0 700 1663 3896 10254
575 1000 100 180 0 0 800 1713 4683 11296
575 1000 100 180 0 0 900 1764 5526 12283
575 1000 100 180 0 60 0 1358 58 125
575 1000 100 180 0 60 100 1396 417 2184
575 1000 100 180 0 60 200 1437 844 3868
575 1000 100 180 0 60 300 1479 1334 5362
575 1000 100 180 0 60 400 1523 1884 6722
575 1000 100 180 0 60 500 1568 2496 7979
575 1000 100 180 0 60 600 1615 3166 9152
575 1000 100 180 0 60 700 1663 3896 10254
575 1000 100 180 0 60 800 1713 4683 11296
575 1000 100 180 0 60 900 1764 5526 12283
575 1000 100 180 0 120 0 1358 58 125
575 1000 100 180 0 120 100 1396 417 2184
575 1000 100 180 0 120 200 1437 844 3868
575 1000 100 180 0 120 300 1479 1334 5362
575 1000 100 180 0 120 400 1523 1884 6722
575 1000 100 180 0 120 500 1568 2496 7979
575 1000 100 180 0 120 600 1615 3166 9152
575 1000 100 180 0 120 700 1663 3896 10254
575 1000 100 180 0 120 800 1713 4683 11296
575 1000 100 180 0 120 900 1764 5526 12283
575 1000 100 180 0 180 0 1358 58 125
575 1000 100 180 0 180 100 1396 417 2184
575 1000 100 180 0 180 200 1437 844 3868
575 1000 100 180 0 180 300 1479 1334 5362
575 1000 100 180 0 180 400 1523 1884 6722
575 1000 100 180 0 180 500 1568 2496 7979
575 1000 100 180 0 180 600 1615 3166 9152
575 1000 100 180 0 180 700 1663 3896 10254
575 1000 100 180 0 180 800 1713 4683 11296
575 1000 100 180 0 180 900 1764 5526 12283
575 1000 100 180 0 240 0 1358 58 125
575 1000 100 180 0 240 100 1396 417 2184
575 1000 100 180 0 240 200 1437 844 3868
575 1000 100 180 0 240 300 1479 1334 5362
575 1000 100 180 0 240 400 1523 1884 6722
575 1000 100 180 0 240 500 1568 2496 7979
575 1000 100 180 0 240 600 1615 3166 9152
575 1000 100 180 0 240 700 1663 3896 10254
575 1000 100 180 0 240 800 1713 4683 11296
575 1000 100 180 0 240 900 1764 5526 12283
575 1000 100 180 0 300 0 1358 58 125
575 1000 100 180 0 300 100 1396 417 2184
575 1000 100 180 0 300 200 1437 844 3868
575 1000 100 180 0 300 300 1479 1334 5362
575 1000 100 180 0 300 400 1523 1884 6722
575 1000 100 180 0 300 500 1568 2496 7979
575 1000 100 180 0 300 600 1615 3166 9152
575 1000 100 180 0 300 700 1663 3896 10254
575 1000 100 180 0 300 800 1713 4683 11296
575 1000 100 180 0 300 900 1764 5526 12283
575 1000 100 180 0 360 0 1358 58 125
575 1000 100 180 0 360 100 1396 417 2184
575 1000 100 180 0 360 200 1437 844 3868
575 1000 100 180 0 360 300 1479 1334 5362
575 1000 100 180 0 360 400 1523 1884 6722
575 1000 100 180 0 360 500 1568 2496 7979
575 1000 100 180 0 360 600 1615 3166 9152
575 1000 100 180 0 360 700 1663 3896 10254
575 1000 100 180 0 360 800 1713 4683 11296
575 1000 100 180 0 360 900 1764 5526 12283
575 1000 100 180 15 0 0 1452 62 125
575 1000 100 180 15 0 100 1493 430 2184
575 1000 100 180 15 0 200 1536 867 3868
575 1000 100 180 15 0 300 1581 1369 5362
575 1000 100 180 15 0 400 1628 1934 6722
575 1000 100 180 15 0 500 1676 2560 7979
575 1000 100 180 15 0 600 1727 3248 9152
575 1000 100 180 15 0 700 1778 3995 10254
575 1000 100 180 15 0 800 1831 4802 11296
575 1000 100 180 15 0 900 1885 5666 12283
575 1000 100 180 15 60 0 1452 62 125
575 1000 100 180 15 60 100 1493 430 2184
575 1000 100 180 15 60 200 1536 867 3868
575 1000 100 180 15 60 300 1581 1369 5362
575 1000 100 180 15 60 400 1628 1934 6722
575 1000 100 180 15 60 500 1676 2560 7979
575 1000 100 180 15 60 600 1727 3248 9152
575 1000 100 180 15 60 700 1778 3995 10254
575 1000 100 180 15 60 800 1831 4802 11296
575 1000 100 180 15 60 900 1885 5666 12283
575 1000 100 180 15 120 0 1452 62 125
575 1000 100 180 15 120 100 1493 430 2184
575 1000 100 180 15 120 200 1536 867 3868
575 1000 100 180 15 120 300 1581 1369 5362
575 1000 100 180 15 120 400 1628 1934 6722
575 1000 100 180 15 120 500 1676 2560 7979
575 1000 100 180 15 120 600 1727 3248 9152
575 1000 100 180 15 120 700 1778 3995 10254
575 1000 100 180 15 120 800 1831 4802 11296
575 1000 100 180 15 120 900 1885 5666 12283
575 1000 100 180 15 180 0 1452 62 125
575 1000 100 180 15 180 100 1493 430 2184
575 1000 100 180 15 180 200 1536 867 3868
575 1000 100 180 15 180 300 1581 1369 5362
575 1000 100 180 15 180 400 1628 1934 6722
575 1000 100 180 15 180 500 1676 2560 7979
575 1000 100 180 15 180 600 1727 3248 9152
575 1000 100 180 15 180 700 1778 3995 10254
575 1000 100 180 15 180 800 1831 4802 11296
575 1000 100 180 15 180 900 1885 5666 12283
575 1000 100 180 15 240 0 1452 62 125
575 1000 100 180 15 240 100 1493 430 2184
575 1000 100 180 15 240 200 1536 867 3868
575 1000 100 180 15 240 300 1581 1369 5362
575 1000 100 180 15 240 400 1628 1934 6722
575 1000 100 180 15 240 500 1676 2560 7979
575 1000 100 180 15 240 600 1727 3248 9152
575 1000 100 180 15 240 700 1778 3995 10254
575 1000 100 180 15 240 800 1831 4802 11296
575 1000 100 180 15 240 900 1885 5666 12283
575 1000 100 180 15 300 0 1452 62 125
575 1000 100 180 15 300 100 1493 430 2184
575 1000 100 180 15 300 200 1536 867 3868
575 1000 100 180 15 300 300 1581 1369 5362
575 1000 100 180 15 300 400 1628 1934 6722
575 1000 100 180 15 300 500 1676 2560 7979
575 1000 100 180 15 300 600 1727 3248 9152
575 1000 100 180 15 300 700 1778 3995 10254
575 1000 100 180 15 300 800 1831 4802 11296
575 1000 100 180 15 300 900 1885 5666 12283
575 1000 100 180 15 360 0 1452 62 125
575 1000 100 180 15 360 100 1493 430 2184
575 1000 100 180 15 360 200 1536 867 3868
575 1000 100 180 15 360 300 1581 1369 5362
575 1000 100 180 15 360 400 1628 1934 6722
575 1000 100 180 15 360 500 1676 2560 7979
575 1000 100 180 15 360 600 1727 3248 9152
575 1000 100 180 15 360 700 1778 3995 10254
575 1000 100 180 15 360 800 1831 4802 11296
575 1000 100 180 15 360 900 1885 5666 12283
575 1000 100 180 30 0 0 1500 64 125
575 1000 100 180 30 0 100 1542 437 2184
575 1000 100 180 30 0 200 1586 877 3868
575 1000 100 180 30 0 300 1633 1384 5362
575 1000 100 180 30 0 400 1680 1952 6722
575 1000 100 180 30 0 500 1731 2586 7979
575 1000 100 180 30 0 600 1782 3280 9152
575 1000 100 180 30 0 700 1836 4034 10254
575 1000 100 180 30 0 800 1891 4848 11296
575 1000 100 180 30 0 900 1947 5721 12283
575 1000 100 180 30 60 0 1500 64 125
575 1000 100 180 30 60 100 1542 437 2184
575 1000 100 180 30 60 200 1586 877 3868
575 1000 100 180 30 60 300 1633 1384 5362
575 1000 100 180 30 60 400 1680 1952 6722
575 1000 100 180 30 60 500 1731 2586 7979
575 1000 100 180 30 60 600 1782 3280 9152
575 1000 100 180 30 60 700 1836 4034 10254
575 1000 100 180 30 60 800 1891 4848 11296
575 1000 100 180 30 60 900 1947 5721 12283
575 1000 100 180 30 120 0 1500 64 125
575 1000 100 180 30 120 100 1542 437 2184
575 1000 100 180 30 120 200 1586 877 3868
575 1000 100 180 30 120 300 1633 1384 5362
575 1000 100 180 30 120 400 1680 1952 6722
575 1000 100 180 30 120 500 1731 2586 7979
575 1000 100 180 30 120 600 1782 3280 9152
575 1000 100 180 30 120 700 1836 4034 10254
575 1000 100 180 30 120 800 1891 4848 11296
575 1000 100 180 30 120 900 1947 5721 12283
575 1000 100 180 30 180 0 1500 64 125
575 1000 100 180 30 180 100 1542 437 2184
575 1000 100 180 30 180 200 1586 877 3868
575 1000 100 180 30 180 300 1633 1384 5362
575 1000 100 180 30 180 400 1680 1952 6722
575 1000 100 180 30 180 500 1731 2586 7979
575 1000 100 180 30 180 600 1782 3280 9152
575 1000 100 180 30 180 700 1836 4034 10254
575 1000 100 180 30 180 800 1891 4848 11296
575 1000 100 180 30 180 900 1947 5721 12283
575 1000 100 180 30 240 0 1500 64 125
575 1000 100 180 30 240 100 1542 437 2184
575 1000 100 180 30 240 200 1586 877 3868
575 1000 100 180 30 240 300 1633 1384 5362
575 1000 100 180 30 240 400 1680 1952 6722
575 1000 100 180 30 240 500 1731 2586 7979
575 1000 100 180 30 240 600 1782 3280 9152
575 1000 100 180 30 240 700 1836 4034 10254
575 1000 100 180 30 240 800 1891 4848 11296
575 1000 100 180 30 240 900 1947 5721 12283
575 1000 100 180 30 300 0 1500 64 125
575 1000 100 180 30 300 100 1542 437 2184
575 1000 100 180 30 300 200 1586 877 3868
575 1000 100 180 30 300 300 1633 1384 5362
575 1000 100 180 30 300 400 1680 1952 6722
575 1000 100 180 30 300 500 1731 2586 7979
575 1000 100 180 30 300 600 1782 3280 9152
575 1000 100 180 30 300 700 1836 4034 10254
575 1000 100 180 30 300 800 1891 4848 11296
575 1000 100 180 30 300 900 1947 5721 12283
575 1000 100 180 30 360 0 1500 64 125
575 1000 100 180 30 360 100 1542 437 2184
575 1000 100 180 30 360 200 1586 877 3868
575 1000 100 180 30 360 300 1633 1384 5362
575 1000 100 180 30 360 400 1680 1952 6722
575 1000 100 180 30 360 500 1731 2586 7979
575 1000 100 180 30 360 600 1782 3280 9152
575 1000 100 180 30 360 700 1836 4034 10254
575 1000 100 180 30 360 800 1891 4848 11296
575 1000 100 180 30 360 900 1947 5721 12283
575 1000 100 180 45 0 0 1536 66 125
575 1000 100 180 45 0 100 1578 441 2184
575 1000 100 180 45 0 200 1624 884 3868
575 1000 100 180 45 0 300 1671 1394 5362
575 1000 100 180 45 0 400 1721 1967 6722
575 1000 100 180 45 0 500 1773 2604 7979
575 1000 100 180 45 0 600 1825 3302 9152
575 1000 100 180 45 0 700 1880 4062 10254
575 1000 100 180 45 0 800 1935 4881 11296
575 1000 100 180 45 0 900 1994 5760 12283
575 1000 100 180 45 60 0 1536 66 125
575 1000 100 180 45 60 100 1578 441 2184
575 1000 100 180 45 60 200 1624 884 3868
575 1000 100 180 45 60 300 1671 1394 5362
575 1000 100 180 45 60 400 1721 1967 6722
575 1000 100 180 45 60 500 1773 2604 7979
575 1000 100 180 45 60 600 1825 3302 9152
575 1000 100 180 45 60 700 1880 4062 10254
575 1000 100 180 45 60 800 1935 4881 11296
575 1000 100 180 45 60 900 1994 5760 12283
575 1000 100 180 45 120 0 1536 66 125
575 1000 100 180 45 120 100 1578 441 2184
575 1000 100 180 45 120 200 1624 884 3868
575 1000 100 180 45 120 300 1671 1394 5362
575 1000 100 180 45 120 400 1721 1967 6722
575 1000 100 180 45 120 500 1773 2604 7979
575 1000 100 180 45 120 600 1825 3302 9152
575 1000 100 180 45 120 700 1880 4062 10254
575 1000 100 180 45 120 800 1935 4881 11296
575 1000 100 180 45 120 900 1994 5760 12283
575 1000 100 180 45 180 0 1536 66 125
575 1000 100 180 45 180 100 1578 441 2184
575 1000 100 180 45 180 200 1624 884 3868
575 1000 100 180 45 180 300 1671 1394 5362
575 1000 100 180 45 180 400 1721 1967 6722
575 1000 100 180 45 180 500 1773 2604 7979
575 1000 100 180 45 180 600 1825 3302 9152
575 1000 100 180 45 180 700 1880 4062 10254
575 1000 100 180 45 180 800 1935 4881 11296
575 1000 100 180 45 180 900 1994 5760 12283
575 1000 100 180 45 240 0 1536 66 125
575 1000 100 180 45 240 100 1578 441 2184
575 1000 100 180 45 240 200 1624 884 3868
575 1000 100 180 45 240 300 1671 1394 5362
575 1000 100 180 45 240 400 1721 1967 6722
575 1000 100 180 45 240 500 1773 2604 7979
575 1000 100 180 45 240 600 1825 3302 9152
575 1000 100 180 45 240 700 1880 4062 10254
575 1000 100 180 45 240 800 1935 4881 11296
575 1000 100 180 45 240 900 1994 5760 12283
575 1000 100 180 45 300 0 1536 66 125
575 1000 100 180 45 300 100 1578 441 2184
575 1000 100 180 45 300 200 1624 884 3868
575 1000 100 180 45 300 300 1671 1394 5362
575 1000 100 180 45 300 400 1721 1967 6722
575 1000 100 180 45 300 500 1773 2604 7979
575 1000 100 180 45 300 600 1825 3302 9152
575 1000 100 180 45 300 700 1880 4062 10254
575 1000 100 180 45 300 800 1935 4881 11296
575 1000 100 180 45 300 900 1994 5760 12283
575 1000 100 180 45 360 0 1536 66 125
575 1000 100 180 45 360 100 1578 441 2184
575 1000 100 180 45 360 200 1624 884 3868
575 1000 100 180 45 360 300 1671 1394 5362
575 1000 100 180 45 360 400 1721 1967 6722
575 1000 100 180 45 360 500 1773 2604 7979
575 1000 100 180 45 360 600 1825 3302 9152
575 1000 100 180 45 360 700 1880 4062 10254
575 1000 100 180 45 360 800 1935 4881 11296
575 1000 100 180 45 360 900 1994 5760 12283
575 1000 100 180 60 0 0 1566 67 125
575 1000 100 180 60 0 100 1610 444 2184
575 1000 100 180 60 0 200 1655 889 3868
575 1000 100 180 60 0 300 1704 1402 5362
575 1000 100 180 60 0 400 1755 1978 6722
575 1000 100 180 60 0 500 1807 2618 7979
575 1000 100 180 60 0 600 1861 3320 9152
575 1000 100 180 60 0 700 1917 4084 10254
575 1000 100 180 60 0 800 1974 4907 11296
575 1000 100 180 60 0 900 2033 5790 12283
575 1000 100 180 60 60 0 1566 67 125
575 1000 100 180 60 60 100 1610 444 2184
575 1000 100 180 60 60 200 1655 889 3868
575 1000 100 180 60 60 300 1704 1402 5362
575 1000 100 180 60 60 400 1755 1978 6722
575 1000 100 180 60 60 500 1807 2618 7979
575 1000 100 180 60 60 600 1861 3320 9152
575 1000 100 180 60 60 700 1917 4084 10254
575 1000 100 180 60 60 800 1974 4907 11296
575 1000 100 180 60 60 900 2033 5790 12283
575 1000 100 180 60 120 0 1566 67 125
575 1000 100 180 60 120 100 1610 444 2184
575 1000 100 180 60 120 200 1655 889 3868
575 1000 100 180 60 120 300 1704 1402 5362
575 1000 100 180 60 120 400 1755 1978 6722
575 1000 100 180 60 120 500 1807 2618 7979
575 1000 100 180 60 120 600 1861 3320 9152
575 1000 100 180 60 120 700 1917 4084 10254
575 1000 100 180 60 120 800 1974 4907 11296
575 1000 100 180 60 120 900 2033 5790 12283
575 1000 100 180 60 180 0 1566 67 125
575 1000 100 180 60 180 100 1610 444 2184
575 1000 100 180 60 180 200 1655 889 3868
575 1000 100 180 60 180 300 1704 1402 5362
575 1000 100 180 60 180 400 1755 1978 6722
575 1000 100 180 60 180 500 1807 2618 7979
575 1000 100 180 60 180 600 1861 3320 9152
575 1000 100 180 60 180 700 1917 4084 10254
575 1000 100 180 60 180 800 1974 4907 11296
575 1000 100 180 60 180 900 2033 5790 12283
575 1000 100 180 60 240 0 1566 67 125
575 1000 100 180 60 240 100 1610 444 2184
575 1000 100 180 60 240 200 1655 889 3868
575 1000 100 180 60 240 300 1704 1402 5362
575 1000 100 180 60 240 400 1755 1978 6722
575 1000 100 180 60 240 500 1807 2618 7979
575 1000 100 180 60 240 600 1861 3320 9152
575 1000 100 180 60 240 700 1917 4084 10254
575 1000 100 180 60 240 800 1974 4907 11296
575 1000 100 180 60 240 900 2033 5790 12283
575 1000 100 180 60 300 0 1566 67 125
575 1000 100 180 60 300 100 1610 444 2184
575 1000 100 180 60 300 200 1655 889 3868
575 1000 100 180 60 300 300 1704 1402 5362
575 1000 100 180 60 300 400 1755 1978 6722
575 1000 100 180 60 300 500 1807 2618 7979
575 1000 100 180 60 300 600 1861 3320 9152
575 1000 100 180 60 300 700 1917 4084 10254
575 1000 100 180 60 300 800 1974 4907 11296
575 1000 100 180 60 300 900 2033 5790 12283
575 1000 100 180 60 360 0 1566 67 125
575 1000 100 180 60 360 100 1610 444 2184
575 1000 100 180 60 360 200 1655 889 3868
575 1000 100 180 60 360 300 1704 1402 5362
575 1000 100 180 60 360 400 1755 1978 6722
575 1000 100 180 60 360 500 1807 2618 7979
575 1000 100 180 60 360 600 1861 3320 9152
575 1000 100 180 60 360 700 1917 4084 10254
575 1000 100 180 60 360 800 1974 4907 11296
575 1000 100 180 60 360 900 2033 5790 12283
575 1000 100 180 75 0 0 1592 68 125
575 1000 100 180 75 0 100 1636 447 2184
575 1000 100 180 75 0 200 1683 894 3868
575 1000 100 180 75 0 300 1733 1409 5362
575 1000 100 180 75 0 400 1784 1986 6722
575 1000 100 180 75 0 500 1837 2630 7979
575 1000 100 180 75 0 600 1892 3334 9152
575 1000 100 180 75 0 700 1949 4102 10254
575 1000 100 180 75 0 800 2007 4928 11296
575 1000 100 180 75 0 900 2067 5815 12283
575 1000 100 180 75 60 0 1592 68 125
575 1000 100 180 75 60 100 1636 447 2184
575 1000 100 180 75 60 200 1683 894 3868
575 1000 100 180 75 60 300 1733 1409 5362
575 1000 100 180 75 60 400 1784 1986 6722
575 1000 100 180 75 60 500 1837 2630 7979
575 1000 100 180 75 60 600 1892 3334 9152
575 1000 100 180 75 60 700 1949 4102 10254
575 1000 100 180 75 60 800 2007 4928 11296
575 1000 100 180 75 60 900 2067 5815 12283
575 1000 100 180 75 120 0 1592 68 125
575 1000 100 180 75 120 100 1636 447 2184
575 1000 100 180 75 120 200 1683 894 3868
575 1000 100 180 75 120 300 1733 1409 5362
575 1000 100 180 75 120 400 1784 1986 6722
575 1000 100 180 75 120 500 1837 2630 7979
575 1000 100 180 75 120 600 1892 3334 9152
575 1000 100 180 75 120 700 1949 4102 10254
575 1000 100 180 75 120 800 2007 4928 11296
575 1000 100 180 75 120 900 2067 5815 12283
575 1000 100 180 75 180 0 1592 68 125
575 1000 100 180 75 180 100 1636 447 2184
575 1000 100 180 75 180 200 1683 894 3868
575 1000 100 180 75 180 300 1733 1409 5362
575 1000 100 180 75 180 400 1784 1986 6722
575 1000 100 180 75 180 500 1837 2630 7979
575 1000 100 180 75 180 600 1892 3334 9152
575 1000 100 180 75 180 700 1949 4102 10254
575 1000 100 180 75 180 800 2007 4928 11296
575 1000 100 180 75 180 900 2067 5815 12283
575 1000 100 180 75 240 0 1592 68 125
575 1000 100 180 75 240 100 1636 447 2184
575 1000 100 180 75 240 200 1683 894 3868
575 1000 100 180 75 240 300 1733 1409 5362
575 1000 100 180 75 240 400 1784 1986 6722
575 1000 100 180 75 240 500 1837 2630 7979
575 1000 100 180 75 240 600 1892 3334 9152
575 1000 100 180 75 240 700 1949 4102 10254
575 1000 100 180 75 240 800 2007 4928 11296
575 1000 100 180 75 240 900 2067 5815 12283
575 1000 100 180 75 300 0 1592 68 125
575 1000 100 180 75 300 100 1636 447 2184
575 1000 100 180 75 300 200 1683 894 3868
575 1000 100 180 75 300 300 1733 1409 5362
575 1000 100 180 75 300 400 1784 1986 6722
575 1000 100 180 75 300 500 1837 2630 7979
575 1000 100 180 75 300 600 1892 3334 9152
575 1000 100 180 75 300 700 1949 4102 10254
575 1000 100 180 75 300 800 2007 4928 11296
575 1000 100 180 75 300 900 2067 5815 12283
575 1000 100 180 75 360 0 1592 68 125
575 1000 100 180 75 360 100 1636 447 2184
575 1000 100 180 75 360 200 1683 894 3868
575 1000 100 180 75 360 300 1733 1409 5362
575 1000 100 180 75 360 400 1784 1986 6722
575 1000 100 180 75 360 500 1837 2630 7979
575 1000 100 180 75 360 600 1892 3334 9152
575 1000 100 180 75 360 700 1949 4102 10254
575 1000 100 180 75 360 800 2007 4928 11296
575 1000 100 180 75 360 900 2067 5815 12283
575 1000 100 180 90 0 0 1615 69 125
575 1000 100 180 90 0 100 1660 449 2184
575 1000 100 180 90 0 200 1708 898 3868
575 1000 100 180 90 0 300 1757 1414 5362
575 1000 100 180 90 0 400 1810 1995 6722
575 1000 100 180 90 0 500 1864 2640 7979
575 1000 100 180 90 0 600 1919 3347 9152
575 1000 100 180 90 0 700 1978 4117 10254
575 1000 100 180 90 0 800 2037 4947 11296
575 1000 100 180 90 0 900 2097 5837 12283
575 1000 100 180 90 60 0 1615 69 125
575 1000 100 180 90 60 100 1660 449 2184
575 1000 100 180 90 60 200 1708 898 3868
575 1000 100 180 90 60 300 1757 1414 5362
575 1000 100 180 90 60 400 1810 1995 6722
575 1000 100 180 90 60 500 1864 2640 7979
575 1000 100 180 90 60 600 1919 3347 9152
575 1000 100 180 90 60 700 1978 4117 10254
575 1000 100 180 90 60 800 2037 4947 11296
575 1000 100 180 90 60 900 2097 5837 12283
575 1000 100 180 90 120 0 1615 69 125
575 1000 100 180 90 120 100 1660 449 2184
575 1000 100 180 90 120 200 1708 898 3868
575 1000 100 180 90 120 300 1757 1414 5362
575 1000 100 180 90 120 400 1810 1995 6722
575 1000 100 180 90 120 500 1864 2640 7979
575 1000 100 180 90 120 600 1919 3347 9152
575 1000 100 180 90 120 700 1978 4117 10254
575 1000 100 180 90 120 800 2037 4947 11296
575 1000 100 180 90 120 900 2097 5837 12283
575 1000 100 180 90 180 0 1615 69 125
575 1000 100 180 90 180 100 1660 449 2184
575 1000 100 180 90 180 200 1708 898 3868
575 1000 100 180 90 180 300 1757 1414 5362
575 1000 100 180 90 180 400 1810 1995 6722
575 1000 100 180 90 180 500 1864 2640 7979
575 1000 100 180 90 180 600 1919 3347 9152
575 1000 100 180 90 180 700 1978 4117 10254
575 1000 100 180 90 180 800 2037 4947 11296
575 1000 100 180 90 180 900 2097 5837 12283
575 1000 100 180 90 240 0 1615 69 125
575 1000 100 180 90 240 100 1660 449 2184
575 1000 100 180 90 240 200 1708 898 3868
575 1000 100 180 90 240 300 1757 1414 5362
575 1000 100 180 90 240 400 1810 1995 6722
575 1000 100 180 90 240 500 1864 2640 7979
575 1000 100 180 90 240 600 1919 3347 9152
575 1000 100 180 90 240 700 1978 4117 10254
575 1000 100 180 90 240 800 2037 4947 11296
575 1000 100 180 90 240 900 2097 5837 12283
575 1000 100 180 90 300 0 1615 69 125
575 1000 100 180 90 300 100 1660 449 2184
575 1000 100 180 90 300 200 1708 898 3868
575 1000 100 180 90 300 300 1757 1414 5362
575 1000 100 180 90 300 400 1810 1995 6722
575 1000 100 180 90 300 500 1864 2640 7979
575 1000 100 180 90 300 600 1919 3347 9152
575 1000 100 180 90 300 700 1978 4117 10254
575 1000 100 180 90 300 800 2037 4947 11296
575 1000 100 180 90 300 900 2097 5837 12283
575 1000 100 180 90 360 0 1615 69 125
575 1000 100 180 90 360 100 1660 449 2184
575 1000 100 180 90 360 200 1708 898 3868
575 1000 100 180 90 360 300 1757 1414 5362
575 1000 100 180 90 360 400 1810 1995 6722
575 1000 100 180 90 360 500 1864 2640 7979
575 1000 100 180 90 360 600 1919 3347 9152
575 1000 100 180 90 360 700 1978 4117 10254
575 1000 100 180 90 360 800 2037 4947 11296
575 1000 100 180 90 360 900 2097 5837 12283
575 1000 100 240 0 0 0 1358 59 125
575 1000 100 240 0 0 100 1396 421 2184
575 1000 100 240 0 0 200 1437 848 3868
575 1000 100 240 0 0 300 1479 1338 5362
575 1000 100 240 0 0 400 1523 1889 6722
575 1000 100 240 0 0 500 1568 2499 7979
575 1000 100 240 0 0 600 1615 3169 9152
575 1000 100 240 0 0 700 1663 3896 10254
575 1000 100 240 0 0 800 1713 4682 11296
575 1000 100 240 0 0 900 1764 5523 12283
575 1000 100 240 0 60 0 1358 59 125
575 1000 100 240 0 60 100 1396 421 2184
575 1000 100 240 0 60 200 1437 848 3868
575 1000 100 240 0 60 300 1479 1338 5362
575 1000 100 240 0 60 400 1523 1889 6722
575 1000 100 240 0 60 500 1568 2499 7979
575 1000 100 240 0 60 600 1615 3169 9152
575 1000 100 240 0 60 700 1663 3896 10254
575 1000 100 240 0 60 800 1713 4682 11296
575 1000 100 240 0 60 900 1764 5523 12283
575 1000 100 240 0 120 0 1358 59 125
575 1000 100 240 0 120 100 1396 421 2184
575 1000 100 240 0 120 200 1437 848 3868
575 1000 100 240 0 120 300 1479 1338 5362
575 1000 100 240 0 120 400 1523 1889 6722
575 1000 100 240 0 120 500 1568 2499 7979
575 1000 100 240 0 120 600 1615 3169 9152
575 1000 100 240 0 120 700 1663 3896 10254
575 1000 100 240 0 120 800 1713 4682 11296
575 1000 100 240 0 120 900 1764 5523 12283
575 1000 100 240 0 180 0 1358 59 125
575 1000 100 240 0 180 100 1396 421 2184
575 1000 100 240 0 180 200 1437 848 3868
575 1000 100 240 0 180 300 1479 1338 5362
575 1000 100 240 0 180 400 1523 1889 6722
575 1000 100 240 0 180 500 1568 2499 7979
575 1000 100 240 0 180 600 1615 3169 9152
575 1000 100 240 0 180 700 1663 3896 10254
575 1000 100 240 0 180 800 1713 4682 11296
575 1000 100 240 0 180 900 1764 5523 12283
575 1000 100 240 0 240 0 1358 59 125
575 1000 100 240 0 240 100 1396 421 2184
575 1000 100 240 0 240 200 1437 848 3868
575 1000 100 240 0 240 300 1479 1338 5362
575 1000 100 240 0 240 400 1523 1889 6722
575 1000 100 240 0 240 500 1568 2499 7979
575 1000 100 240 0 240 600 1615 3169 9152
