DATE LAT LON BAND_1 BAND_2 BAND_3 BAND_4 BAND_5, BAND_9, CLM
20120620.0000 -17.2442 -50.2232 0.1334 0.2805 0.2961 298.3391 237.0059 294.4051 0.0000
20120620.0000 -17.2442 -50.1884 0.1302 0.2821 0.2871 297.3486 236.6088 293.1187 0.0000
20120620.0000 -17.2442 -50.1536 0.1302 0.2821 0.2871 297.3486 236.6088 293.1187 0.0000
20120620.0000 -17.2442 -50.1187 0.1425 0.2908 0.3382 297.1463 235.7992 291.8170 1.0000
20120620.0000 -17.2442 -50.0839 0.1687 0.3030 0.3628 295.2598 233.9684 285.4789 3.0000
20120620.0000 -17.2442 -50.0490 0.1687 0.3030 0.3628 295.2598 233.9684 285.4789 3.0000
20120620.0000 -17.2442 -50.0142 0.2384 0.3508 0.3238 279.0814 224.7605 257.5501 3.0000
20120620.0000 -17.2442 -49.9794 0.1717 0.3187 0.3360 290.8126 230.1837 278.1281 3.0000
20120620.0000 -17.2442 -49.9445 0.1717 0.3187 0.3360 290.8126 230.1837 278.1281 3.0000
20120620.0000 -17.2442 -49.9097 0.1608 0.3203 0.3570 294.4914 232.1745 283.9383 3.0000
20120620.0000 -17.2442 -49.8748 0.1608 0.3203 0.3570 294.4914 232.1745 283.9383 3.0000
20120620.0000 -17.2442 -49.8400 0.2271 0.3590 0.3356 286.2714 227.0550 263.3930 3.0000
20120620.0000 -17.2442 -49.8052 0.3767 0.4754 0.3248 269.8654 218.7666 233.8424 3.0000
20120620.0000 -17.2442 -49.7703 0.3767 0.4754 0.3248 269.8654 218.7666 233.8424 3.0000
20120620.0000 -17.2442 -49.7355 0.4736 0.5599 0.3193 257.1032 214.5881 219.5082 3.0000
20120620.0000 -17.2442 -49.7006 0.3901 0.4660 0.2838 257.6054 216.1501 225.6153 3.0000
20120620.0000 -17.2442 -49.6658 0.3901 0.4660 0.2838 257.6054 216.1501 225.6153 3.0000
20120620.0000 -17.2442 -49.6310 0.2481 0.3157 0.2378 269.8654 221.0309 244.3488 3.0000
20120620.0000 -17.2442 -49.5961 0.2481 0.3157 0.2378 269.8654 221.0309 244.3488 3.0000
20120620.0000 -17.2442 -49.5613 0.1586 0.2609 0.2113 284.0870 227.2381 268.5238 3.0000
20120620.0000 -17.2442 -49.5264 0.1277 0.2766 0.2358 290.8126 231.6304 282.2306 1.0000
20120620.0000 -17.2442 -49.4916 0.1277 0.2766 0.2358 290.8126 231.6304 282.2306 0.0000
20120620.0000 -17.2442 -49.4567 0.1476 0.2993 0.2725 290.0410 230.8354 279.1700 0.0000
20120620.0000 -17.2442 -49.4219 0.1752 0.3237 0.3005 286.7171 227.6006 271.3031 0.0000
20120620.0000 -17.2442 -49.3871 0.1752 0.3237 0.3005 286.7171 227.6006 271.3031 1.0000
20120620.0000 -17.2442 -49.3522 0.1889 0.3341 0.3231 285.5116 226.6853 267.6895 2.0000
20120620.0000 -17.2442 -49.3174 0.1889 0.3341 0.3231 285.5116 226.6853 267.6895 2.0000
20120620.0000 -17.2442 -49.2825 0.1981 0.3200 0.3073 283.0926 225.2542 262.6850 1.0000
20120620.0000 -17.2442 -49.2477 0.1934 0.3198 0.3036 284.2491 226.0265 265.3101 0.0000
20120620.0000 -17.2442 -49.2129 0.1934 0.3198 0.3036 284.2491 226.0265 265.3101 0.0000
20120620.0000 -17.2442 -49.1780 0.1994 0.3267 0.3087 285.5116 226.5921 267.0163 0.0000
20120620.0000 -17.2442 -49.1432 0.1840 0.3229 0.3120 287.3001 227.1467 270.1691 0.0000
20120620.0000 -17.2442 -49.1083 0.1840 0.3229 0.3120 287.3001 227.1467 270.1691 0.0000
20120620.0000 -17.2442 -49.0735 0.1532 0.3140 0.3048 290.5578 229.7688 277.5276 0.0000
20120620.0000 -17.2442 -49.0387 0.1393 0.3068 0.2941 292.5338 231.7088 283.6557 0.0000
20120620.0000 -17.2442 -49.0038 0.1393 0.3068 0.2941 292.5338 231.7088 283.6557 0.0000
20120620.0000 -17.2442 -48.9690 0.1301 0.3013 0.2974 293.2403 232.8598 286.9968 0.0000
20120620.0000 -17.2442 -48.9341 0.1193 0.2976 0.2903 293.8158 233.9684 289.5679 0.0000
20120620.0000 -17.2442 -48.8993 0.1193 0.2976 0.2903 293.8158 233.9684 289.5679 0.0000
20120620.0000 -17.2442 -48.8645 0.1177 0.2992 0.2901 294.6024 234.8270 291.0285 0.0000
20120620.0000 -17.2442 -48.8296 0.1222 0.3078 0.3039 295.4756 235.4555 292.0786 0.0000
20120620.0000 -17.2442 -48.7948 0.1222 0.3078 0.3039 295.4756 235.4555 292.0786 0.0000
20120620.0000 -17.2442 -48.7599 0.1160 0.3023 0.2915 295.5829 235.3169 292.5999 0.0000
20120620.0000 -17.2442 -48.7251 0.1251 0.2917 0.2965 294.7131 233.9684 289.5679 0.0000
20120620.0000 -17.2442 -48.6903 0.1251 0.2917 0.2965 294.7131 233.9684 289.5679 0.0000
20120620.0000 -17.2442 -48.6554 0.1555 0.3072 0.3103 290.3006 230.6739 279.3179 0.0000
20120620.0000 -17.2442 -48.6206 0.1555 0.3072 0.3103 290.3006 230.6739 279.3179 0.0000
20120620.0000 -17.2442 -48.5857 0.1692 0.3175 0.2997 287.5869 228.6617 273.2147 0.0000
20120620.0000 -17.2442 -48.5509 0.1462 0.2947 0.2943 290.8126 230.7548 279.6131 0.0000
20120620.0000 -17.2442 -48.5160 0.1524 0.2966 0.2892 288.7049 229.1779 274.7779 0.0000
20120620.0000 -17.2442 -48.4812 0.1356 0.2668 0.2769 291.6865 231.7088 281.9432 1.0000
20120620.0000 -17.2442 -48.4464 0.1340 0.2597 0.2993 295.2598 233.4561 288.6279 3.0000
20120620.0000 -17.2442 -48.4115 0.1340 0.2597 0.2993 295.2598 233.4561 288.6279 0.0000
20120620.0000 -17.2442 -48.3767 0.1354 0.2804 0.3235 296.5311 234.2572 291.6860 0.0000
20120620.0000 -17.2442 -48.3418 0.1277 0.2768 0.3094 296.3231 234.4721 293.1187 0.0000
20120620.0000 -17.2442 -48.3070 0.1277 0.2768 0.3094 296.3231 234.4721 293.1187 0.0000
20120620.0000 -17.2442 -48.2722 0.1170 0.2662 0.2867 296.3231 235.2474 293.7638 0.0000
20120620.0000 -17.2442 -48.2373 0.1169 0.2886 0.2969 296.5311 236.0036 294.0208 0.0000
20120620.0000 -17.2442 -48.2025 0.1169 0.2886 0.2969 296.5311 236.0036 294.0208 0.0000
20120620.0000 -17.2442 -48.1676 0.1108 0.2832 0.2881 295.7964 235.6621 293.7638 0.0000
20120620.0000 -17.2442 -48.1328 0.1138 0.2622 0.2827 295.6898 235.2474 293.2480 3.0000
20120620.0000 -17.2442 -48.0980 0.1138 0.2622 0.2827 295.6898 235.2474 293.2480 3.0000
20120620.0000 -17.2442 -48.0631 0.1198 0.2673 0.3085 296.6346 235.3863 293.3772 3.0000
20120620.0000 -17.2442 -48.0283 0.1470 0.2914 0.3344 294.2680 233.0848 286.9968 3.0000
20120620.0000 -17.2442 -47.9934 0.1470 0.2914 0.3344 294.2680 233.0848 286.9968 3.0000
20120620.0000 -17.2442 -47.9586 0.1560 0.2947 0.3117 290.9391 230.2659 281.5104 3.0000
20120620.0000 -17.2442 -47.9238 0.1256 0.2391 0.2665 291.8091 231.6304 285.6178 3.0000
20120620.0000 -17.2442 -47.8889 0.1256 0.2391 0.2665 291.8091 231.6304 285.6178 3.0000
20120620.0000 -17.2442 -47.8541 0.1180 0.2338 0.2577 294.1556 233.3081 289.1660 3.0000
20120620.0000 -17.2442 -47.8192 0.1194 0.3046 0.2766 295.0424 234.1131 290.7644 3.0000
20120620.0000 -17.2442 -47.7844 0.1089 0.2823 0.2370 294.2680 234.4721 291.2920 3.0000
20120620.0000 -17.2442 -47.7496 0.1028 0.3514 0.2282 293.1238 235.1777 291.5548 3.0000
20120620.0000 -17.2442 -47.7147 0.1360 0.3425 0.2661 292.2943 234.0408 286.0334 3.0000
20120620.0000 -17.2442 -47.6799 0.1360 0.3425 0.2661 292.2943 234.0408 286.0334 3.0000
20120620.0000 -17.2442 -47.6450 0.2099 0.3562 0.3091 288.7049 229.1779 271.3031 3.0000
20120620.0000 -17.2442 -47.6102 0.2747 0.3819 0.3158 279.2780 223.0125 253.8673 3.0000
20120620.0000 -17.2442 -47.5753 0.2747 0.3819 0.3158 279.2780 223.0125 253.8673 3.0000
20120620.0000 -17.2442 -47.5405 0.2685 0.3471 0.2967 273.8308 220.1010 244.3488 3.0000
20120620.0000 -17.2442 -47.5057 0.2247 0.3072 0.2672 276.5944 222.4765 249.5790 3.0000
20120620.0000 -17.2442 -47.4708 0.2247 0.3072 0.2672 276.5944 222.4765 249.5790 3.0000
20120620.0000 -17.2442 -47.4360 0.1974 0.2933 0.2688 280.9824 224.8599 258.4912 2.0000
20120620.0000 -17.2791 -53.1847 0.1558 0.3145 0.3141 294.4914 236.2740 291.2920 3.0000
20120620.0000 -17.2791 -53.1499 0.1653 0.3271 0.3377 294.2680 236.2740 291.0285 3.0000
20120620.0000 -17.2791 -53.1150 0.1653 0.3271 0.3377 294.2680 236.2740 291.0285 2.0000
20120620.0000 -17.2791 -53.0802 0.1830 0.3454 0.3633 294.8233 236.6753 289.9682 3.0000
20120620.0000 -17.2791 -53.0453 0.1830 0.3454 0.3633 294.8233 236.6753 289.9682 0.0000
20120620.0000 -17.2791 -53.0105 0.2325 0.3672 0.4015 296.4273 236.4084 286.7224 0.0000
20120620.0000 -17.2791 -52.9757 0.1843 0.3265 0.3463 295.0424 236.1391 288.4929 0.0000
20120620.0000 -17.2791 -52.9408 0.1843 0.3265 0.3463 295.0424 236.1391 288.4929 0.0000
20120620.0000 -17.2791 -52.9060 0.1233 0.2804 0.2911 293.9295 236.4084 291.5548 0.0000
20120620.0000 -17.2791 -52.8711 0.1233 0.2804 0.2911 293.9295 236.4084 291.5548 0.0000
20120620.0000 -17.2791 -52.8363 0.1248 0.2784 0.2872 294.0428 236.2740 291.4235 0.0000
20120620.0000 -17.2791 -52.8015 0.1248 0.2784 0.2872 294.0428 236.2740 291.4235 0.0000
20120620.0000 -17.2791 -52.7666 0.1279 0.3001 0.2906 294.1556 236.3413 290.7644 0.0000
20120620.0000 -17.2791 -52.7318 0.1326 0.2962 0.2995 294.2680 236.8080 291.0285 0.0000
20120620.0000 -17.2791 -52.6969 0.1326 0.2962 0.2995 294.2680 236.8080 291.0285 0.0000
20120620.0000 -17.2791 -52.6621 0.1500 0.2905 0.3047 294.2680 237.0059 290.4997 0.0000
20120620.0000 -17.2791 -52.6273 0.1500 0.2905 0.3047 294.2680 237.0059 290.4997 0.0000
20120620.0000 -17.2791 -52.5924 0.1499 0.2738 0.3026 294.6024 237.0715 290.4997 0.0000
20120620.0000 -17.2791 -52.5576 0.1499 0.2738 0.3026 294.6024 237.0715 290.4997 0.0000
20120620.0000 -17.2791 -52.5227 0.1354 0.2809 0.2988 294.4914 236.9400 291.2920 0.0000
20120620.0000 -17.2791 -52.4879 0.1305 0.2989 0.3003 293.9295 236.9400 291.2920 0.0000
20120620.0000 -17.2791 -52.4531 0.1305 0.2989 0.3003 293.9295 236.9400 291.2920 0.0000
20120620.0000 -17.2791 -52.4182 0.1320 0.2914 0.3037 294.2680 236.9400 291.2920 0.0000
20120620.0000 -17.2791 -52.3834 0.1320 0.2914 0.3037 294.2680 236.9400 291.2920 0.0000
20120620.0000 -17.2791 -52.3485 0.1432 0.2914 0.2983 293.8158 237.0059 291.0285 0.0000
20120620.0000 -17.2791 -52.3137 0.1432 0.2914 0.2983 293.8158 237.0059 291.0285 0.0000
20120620.0000 -17.2791 -52.2789 0.1526 0.2930 0.3017 294.1556 237.0715 290.7644 0.0000
20120620.0000 -17.2791 -52.2440 0.1382 0.2818 0.3014 294.6024 236.3413 291.2920 0.0000
20120620.0000 -17.2791 -52.2092 0.1382 0.2818 0.3014 294.6024 236.3413 291.2920 0.0000
20120620.0000 -17.2791 -52.1743 0.1539 0.2852 0.3139 294.6024 236.4753 290.8966 0.0000
20120620.0000 -17.2791 -52.1395 0.1539 0.2852 0.3139 294.6024 236.4753 290.8966 0.0000
20120620.0000 -17.2791 -52.1046 0.2141 0.3213 0.3499 294.4914 236.8080 289.3001 0.0000
20120620.0000 -17.2791 -52.0698 0.2345 0.3501 0.3660 294.8233 236.8741 287.2704 2.0000
20120620.0000 -17.2791 -52.0350 0.2345 0.3501 0.3660 294.8233 236.8741 287.2704 1.0000
20120620.0000 -17.2791 -52.0001 0.3452 0.4550 0.4453 295.3680 237.0715 282.5173 0.0000
20120620.0000 -17.2791 -51.9653 0.3452 0.4550 0.4453 295.3680 237.0715 282.5173 0.0000
20120620.0000 -17.2791 -51.9304 0.5348 0.6122 0.5843 293.8158 236.8080 276.6199 1.0000
20120620.0000 -17.2791 -51.8956 0.5348 0.6122 0.5843 293.8158 236.8080 276.6199 3.0000
20120620.0000 -17.2791 -51.8608 0.5233 0.5810 0.5730 292.0528 236.9400 276.6199 3.0000
20120620.0000 -17.2791 -51.8259 0.4818 0.5443 0.5310 292.6528 237.0059 278.2776 3.0000
20120620.0000 -17.2791 -51.7911 0.4818 0.5443 0.5310 292.6528 237.0059 278.2776 3.0000
20120620.0000 -17.2791 -51.7562 0.5036 0.5801 0.5667 293.4719 237.0059 277.3770 3.0000
20120620.0000 -17.2791 -51.7214 0.5036 0.5801 0.5667 293.4719 237.0059 277.3770 3.0000
20120620.0000 -17.2791 -51.6866 0.4275 0.5128 0.5194 294.0428 236.8741 278.1281 3.0000
20120620.0000 -17.2791 -51.6517 0.3389 0.4367 0.4559 294.9330 237.0059 281.3658 3.0000
20120620.0000 -17.2791 -51.6169 0.3786 0.4749 0.4779 293.9295 236.8741 280.0542 3.0000
20120620.0000 -17.2791 -51.5820 0.2837 0.3952 0.4073 295.1513 237.2025 283.6557 1.0000
20120620.0000 -17.2791 -51.5472 0.2837 0.3952 0.4073 295.1513 237.2025 283.6557 0.0000
20120620.0000 -17.2791 -51.5124 0.2315 0.3552 0.3728 295.2598 237.2678 287.9513 0.0000
20120620.0000 -17.2791 -51.4775 0.2235 0.3243 0.3581 293.9295 237.6566 288.6279 0.0000
20120620.0000 -17.2791 -51.4427 0.2235 0.3243 0.3581 293.9295 237.6566 288.6279 0.0000
20120620.0000 -17.2791 -51.4078 0.1620 0.2809 0.3057 293.7017 237.7210 290.1013 0.0000
20120620.0000 -17.2791 -51.3730 0.1620 0.2809 0.3057 293.7017 237.7210 290.1013 0.0000
20120620.0000 -17.2791 -51.3381 0.1666 0.2986 0.3558 294.3799 237.4628 290.7644 0.0000
20120620.0000 -17.2791 -51.3033 0.1666 0.2986 0.3558 294.3799 237.4628 290.7644 0.0000
20120620.0000 -17.2791 -51.2685 0.1665 0.2787 0.3717 294.8233 237.6566 291.2920 0.0000
20120620.0000 -17.2791 -51.2336 0.1412 0.2731 0.3427 294.6024 237.9770 292.0786 3.0000
20120620.0000 -17.2791 -51.1988 0.1412 0.2731 0.3427 294.6024 237.9770 292.0786 2.0000
20120620.0000 -17.2791 -51.1639 0.1364 0.2765 0.3317 294.8233 237.9770 292.5999 0.0000
20120620.0000 -17.2791 -51.1291 0.1457 0.2619 0.3601 296.0082 238.0407 292.9892 0.0000
20120620.0000 -17.2791 -51.0943 0.1457 0.2619 0.3601 296.0082 238.0407 292.9892 0.0000
20120620.0000 -17.2791 -51.0594 0.1503 0.2492 0.3849 297.0447 237.7852 293.6350 0.0000
20120620.0000 -17.2791 -51.0246 0.1503 0.2492 0.3849 297.0447 237.7852 293.6350 0.0000
20120620.0000 -17.2791 -50.9897 0.1549 0.2562 0.3721 297.1463 237.7852 293.6350 0.0000
20120620.0000 -17.2791 -50.9549 0.1751 0.2972 0.3558 296.5311 237.7852 292.8596 0.0000
20120620.0000 -17.2791 -50.9201 0.1751 0.2972 0.3558 296.5311 237.7852 292.8596 0.0000
20120620.0000 -17.2791 -50.8852 0.1563 0.3041 0.3287 296.4273 237.6566 292.8596 0.0000
20120620.0000 -17.2791 -50.8504 0.1720 0.2954 0.3486 296.5311 237.6566 292.5999 0.0000
20120620.0000 -17.2791 -50.8155 0.1578 0.3005 0.3394 296.9427 237.7210 292.7298 0.0000
20120620.0000 -17.2791 -50.7807 0.2327 0.3843 0.3642 295.1513 237.5275 290.7644 0.0000
20120620.0000 -17.2791 -50.7459 0.2327 0.3843 0.3642 295.1513 237.5275 290.7644 0.0000
20120620.0000 -17.2791 -50.7110 0.2902 0.3966 0.3568 292.7713 237.3329 287.9513 0.0000
20120620.0000 -17.2791 -50.6762 0.2902 0.3966 0.3568 292.7713 237.3329 287.9513 0.0000
20120620.0000 -17.2791 -50.6413 0.1668 0.2874 0.2763 294.6024 237.3979 291.4235 0.0000
20120620.0000 -17.2791 -50.6065 0.1184 0.2926 0.2797 296.7376 237.4628 294.1490 0.0000
20120620.0000 -17.2791 -50.5717 0.1184 0.2926 0.2797 296.7376 237.4628 294.1490 0.0000
20120620.0000 -17.2791 -50.5368 0.1292 0.2977 0.2849 296.6346 237.7852 294.1490 0.0000
20120620.0000 -17.2791 -50.5020 0.1401 0.2726 0.3220 297.6493 237.5921 294.6606 0.0000
20120620.0000 -17.2791 -50.4671 0.1401 0.2726 0.3220 297.6493 237.5921 294.6606 0.0000
20120620.0000 -17.2791 -50.4323 0.1959 0.2831 0.3876 298.4364 237.5275 294.0208 0.0000
20120620.0000 -17.2791 -50.3974 0.1959 0.2831 0.3876 298.4364 237.5275 294.0208 0.0000
20120620.0000 -17.2791 -50.3626 0.1880 0.2704 0.3642 299.3914 237.5275 294.2772 0.0000
20120620.0000 -17.2791 -50.3278 0.1398 0.2649 0.3143 299.4853 236.8741 295.2969 0.0000
20120620.0000 -17.2791 -50.2929 0.1398 0.2649 0.3143 299.4853 236.8741 295.2969 0.0000
20120620.0000 -17.2791 -50.2581 0.1304 0.2860 0.2874 297.8481 236.7417 294.5330 0.0000
20120620.0000 -17.2791 -50.2232 0.1304 0.2860 0.2874 297.8481 236.7417 294.5330 0.0000
20120620.0000 -17.2791 -50.1884 0.1287 0.2929 0.2784 296.4273 236.2740 292.0786 0.0000
20120620.0000 -17.2791 -50.1536 0.1581 0.3158 0.3030 292.5338 233.4561 282.8031 0.0000
20120620.0000 -17.2791 -50.1187 0.2140 0.3533 0.3156 287.0101 228.4876 270.3320 1.0000
20120620.0000 -17.2791 -50.0839 0.3069 0.4116 0.3225 268.9864 220.6860 244.5747 3.0000
20120620.0000 -17.2791 -50.0490 0.2649 0.3777 0.3329 275.4803 223.1185 252.4649 3.0000
20120620.0000 -17.2791 -50.0142 0.2649 0.3777 0.3329 275.4803 223.1185 252.4649 3.0000
20120620.0000 -17.2791 -49.9794 0.1625 0.3048 0.3451 291.5633 230.6739 279.1700 3.0000
20120620.0000 -17.2791 -49.9445 0.1625 0.3048 0.3451 291.5633 230.6739 279.1700 3.0000
20120620.0000 -17.2791 -49.9097 0.1423 0.2727 0.3236 295.2598 232.7844 286.8597 3.0000
20120620.0000 -17.2791 -49.8748 0.2087 0.3203 0.3093 288.0116 227.4199 269.0206 3.0000
20120620.0000 -17.2791 -49.8400 0.2087 0.3203 0.3093 288.0116 227.4199 269.0206 3.0000
20120620.0000 -17.2791 -49.8052 0.3352 0.4297 0.3215 273.8308 219.6236 240.1519 3.0000
20120620.0000 -17.2791 -49.7703 0.4585 0.5443 0.3089 259.0452 215.1673 221.8376 3.0000
20120620.0000 -17.2791 -49.7355 0.4585 0.5443 0.3089 259.0452 215.1673 221.8376 3.0000
20120620.0000 -17.2791 -49.7006 0.4382 0.5193 0.2875 253.2063 215.3101 221.5109 3.0000
20120620.0000 -17.2791 -49.6658 0.4382 0.5193 0.2875 253.2063 215.3101 221.5109 3.0000
20120620.0000 -17.2791 -49.6310 0.2760 0.3495 0.2433 265.7911 220.4535 239.1827 3.0000
20120620.0000 -17.2791 -49.5961 0.1541 0.2417 0.1920 282.2341 227.5104 265.9966 3.0000
20120620.0000 -17.2791 -49.5613 0.1541 0.2417 0.1920 282.2341 227.5104 265.9966 2.0000
20120620.0000 -17.2791 -49.5264 0.1201 0.2521 0.2060 290.8126 231.7088 282.5173 0.0000
20120620.0000 -17.2791 -49.4916 0.1477 0.2960 0.2745 290.6855 230.5114 280.2008 0.0000
20120620.0000 -17.2791 -49.4567 0.1477 0.2960 0.2745 290.6855 230.5114 280.2008 0.0000
20120620.0000 -17.2791 -49.4219 0.1938 0.3363 0.3235 285.8181 226.6853 268.1911 3.0000
20120620.0000 -17.2791 -49.3871 0.2245 0.3539 0.3271 280.2389 224.1561 257.5501 3.0000
20120620.0000 -17.2791 -49.3522 0.2245 0.3539 0.3271 280.2389 224.1561 257.5501 3.0000
20120620.0000 -17.2791 -49.3174 0.2213 0.3431 0.3093 279.6667 223.4339 256.2134 3.0000
20120620.0000 -17.2791 -49.2825 0.2213 0.3431 0.3093 279.6667 223.4339 256.2134 0.0000
20120620.0000 -17.2791 -49.2477 0.2028 0.3253 0.2950 282.2341 224.5605 259.9745 0.0000
20120620.0000 -17.2791 -49.2129 0.1965 0.3234 0.2931 284.0870 225.4493 263.5691 0.0000
20120620.0000 -17.2791 -49.1780 0.1965 0.3234 0.2931 284.0870 225.4493 263.5691 0.0000
20120620.0000 -17.2791 -49.1432 0.1933 0.3249 0.3052 284.2491 225.0578 263.2166 0.0000
20120620.0000 -17.2791 -49.1083 0.1656 0.3072 0.2945 287.8708 227.5104 271.6245 0.0000
20120620.0000 -17.2791 -49.0735 0.1656 0.3072 0.2945 287.8708 227.5104 271.6245 0.0000
20120620.0000 -17.2791 -49.0387 0.1486 0.3052 0.2908 291.1905 230.1012 279.7603 0.0000
20120620.0000 -17.2791 -49.0038 0.1378 0.3085 0.2959 293.0068 231.7088 284.7815 0.0000
20120620.0000 -17.2791 -48.9690 0.1378 0.3085 0.2959 293.0068 231.7088 284.7815 0.0000
20120620.0000 -17.2791 -48.9341 0.1209 0.2996 0.2747 293.4719 233.3822 288.4929 0.0000
20120620.0000 -17.2791 -48.8993 0.1162 0.2977 0.2885 294.3799 234.6855 290.8966 0.0000
20120620.0000 -17.2791 -48.8645 0.1162 0.2977 0.2885 294.3799 234.6855 290.8966 0.0000
20120620.0000 -17.2791 -48.8296 0.1253 0.2992 0.3128 295.5829 235.5245 291.9479 0.0000
20120620.0000 -17.2791 -48.7948 0.1268 0.3025 0.3004 295.1513 235.5245 291.0285 0.0000
20120620.0000 -17.2791 -48.7599 0.1268 0.3025 0.3004 295.1513 235.5245 291.0285 0.0000
20120620.0000 -17.2791 -48.7251 0.1389 0.3024 0.2967 292.2943 232.5572 283.6557 0.0000
20120620.0000 -17.2791 -48.6903 0.1389 0.3024 0.2967 292.2943 232.5572 283.6557 0.0000
20120620.0000 -17.2791 -48.6554 0.1648 0.3109 0.3105 288.2910 229.4326 273.6864 0.0000
20120620.0000 -17.2791 -48.6206 0.1816 0.3232 0.3193 285.8181 227.0550 268.3576 0.0000
20120620.0000 -17.2791 -48.5857 0.1816 0.3232 0.3193 285.8181 227.0550 268.3576 0.0000
20120620.0000 -17.2791 -48.5509 0.1556 0.2933 0.2912 288.2910 229.0069 274.1558 0.0000
20120620.0000 -17.2791 -48.5160 0.1311 0.2617 0.2596 290.6855 230.9962 280.6393 0.0000
20120620.0000 -17.2791 -48.4812 0.1311 0.2617 0.2596 290.6855 230.9962 280.6393 1.0000
20120620.0000 -17.2791 -48.4464 0.1280 0.2720 0.2769 292.8893 232.7089 285.7565 0.0000
20120620.0000 -17.2791 -48.4115 0.1279 0.2893 0.3046 295.4756 234.1853 290.2343 0.0000
20120620.0000 -17.2791 -48.3767 0.1279 0.2893 0.3046 295.4756 234.1853 290.2343 0.0000
20120620.0000 -17.2791 -48.3418 0.1278 0.2804 0.3131 296.4273 234.6855 292.4698 0.0000
20120620.0000 -17.2791 -48.3070 0.1232 0.2733 0.2973 296.6346 234.9677 293.1187 0.0000
20120620.0000 -17.2791 -48.2722 0.1232 0.2733 0.2973 296.6346 234.9677 293.1187 0.0000
20120620.0000 -17.2791 -48.2373 0.1216 0.2940 0.3093 296.8404 235.3169 293.5062 0.0000
20120620.0000 -17.2791 -48.2025 0.1154 0.2869 0.2952 295.9025 235.3169 293.5062 0.0000
20120620.0000 -17.2791 -48.1676 0.1154 0.2869 0.2952 295.9025 235.3169 293.5062 0.0000
20120620.0000 -17.2791 -48.1328 0.1138 0.2711 0.2864 295.6898 235.3169 293.2480 2.0000
20120620.0000 -17.2791 -48.0980 0.1214 0.2761 0.3157 297.1463 235.6621 294.4051 3.0000
20120620.0000 -17.2791 -48.0631 0.1214 0.2761 0.3157 297.1463 235.6621 294.4051 3.0000
20120620.0000 -17.2791 -48.0283 0.1319 0.2881 0.3346 296.6346 234.8270 292.8596 3.0000
20120620.0000 -17.2791 -47.9934 0.1334 0.2984 0.3292 295.2598 233.6033 290.3671 1.0000
20120620.0000 -17.2791 -47.9586 0.1334 0.2984 0.3292 295.2598 233.6033 290.3671 0.0000
20120620.0000 -17.2791 -47.9238 0.1151 0.2531 0.2857 294.8233 234.1131 291.4235 0.0000
20120620.0000 -17.2791 -47.8889 0.1197 0.2601 0.3082 296.4273 234.7563 293.6350 3.0000
20120620.0000 -17.2791 -47.8541 0.1197 0.2601 0.3082 296.4273 234.7563 293.6350 3.0000
20120620.0000 -17.2791 -47.8192 0.1120 0.2859 0.2700 294.9330 235.1777 292.9892 3.0000
20120620.0000 -17.2791 -47.7844 0.1014 0.3239 0.2335 293.7017 235.5934 293.1187 3.0000
20120620.0000 -17.2791 -47.7496 0.1014 0.3239 0.2335 293.7017 235.5934 293.1187 3.0000
20120620.0000 -17.2791 -47.7147 0.1195 0.3289 0.2714 294.4914 235.3863 292.2091 3.0000
20120620.0000 -17.2791 -47.6799 0.1451 0.3062 0.3283 295.6898 234.6146 289.7015 3.0000
20120620.0000 -17.2791 -47.6450 0.1451 0.3062 0.3283 295.6898 234.6146 289.7015 3.0000
20120620.0000 -17.2791 -47.6102 0.1888 0.3078 0.3367 292.5338 232.0201 280.0542 3.0000
20120620.0000 -17.2791 -47.5753 0.2430 0.3249 0.3038 282.2341 226.7782 261.0694 2.0000
20120620.0000 -17.2791 -47.5405 0.2430 0.3249 0.3038 282.2341 226.7782 261.0694 3.0000
20120620.0000 -17.2791 -47.5057 0.2535 0.3282 0.2760 273.3383 222.0399 246.3554 3.0000
20120620.0000 -17.2791 -47.4708 0.2458 0.3297 0.2845 273.5858 221.0309 245.2477 3.0000
20120620.0000 -17.2791 -47.4360 0.2458 0.3297 0.2845 273.5858 221.0309 245.2477 2.0000
20120620.0000 -17.3139 -53.1847 0.1720 0.3258 0.3327 294.6024 236.2066 290.6321 3.0000
20120620.0000 -17.3139 -53.1499 0.1720 0.3147 0.3382 294.6024 236.4084 290.7644 3.0000
20120620.0000 -17.3139 -53.1150 0.1799 0.3383 0.3581 294.8233 236.4084 290.7644 3.0000
20120620.0000 -17.3139 -53.0802 0.1799 0.3383 0.3581 294.8233 236.4084 290.7644 2.0000
20120620.0000 -17.3139 -53.0453 0.2472 0.3656 0.4092 296.2185 236.0714 286.5850 0.0000
20120620.0000 -17.3139 -53.0105 0.2472 0.3656 0.4092 296.2185 236.0714 286.5850 0.0000
20120620.0000 -17.3139 -52.9757 0.2053 0.3102 0.3428 294.8233 236.2066 287.6795 0.0000
20120620.0000 -17.3139 -52.9408 0.2053 0.3102 0.3428 294.8233 236.2066 287.6795 0.0000
20120620.0000 -17.3139 -52.9060 0.1346 0.2825 0.3096 293.8158 236.1391 291.2920 0.0000
20120620.0000 -17.3139 -52.8711 0.1409 0.2822 0.3057 294.4914 236.0714 291.0285 0.0000
20120620.0000 -17.3139 -52.8363 0.1409 0.2822 0.3057 294.4914 236.0714 291.0285 0.0000
