VZA VAZ SZA SAZ WV OZ AOT XA_RED XB_RED XC_RED XA_NIR XB_NIR XC_NIR XA_SWIR XB_SWIR XC_SWIR 
550 1100 200 60 75 60 500 272 8376 14584 409 5373 11700 1906 2601 7979
550 1100 200 60 75 60 600 282 9876 16061 422 6576 13171 1960 3317 9152
550 1100 200 60 75 60 700 292 11505 17461 436 7900 14566 2016 4098 10254
550 1100 200 60 75 60 800 302 13259 18784 449 9335 15888 2074 4945 11296
550 1100 200 60 75 60 900 312 15126 20040 464 10852 17129 2134 5856 12283
550 1100 200 60 75 120 0 233 2904 5207 348 1049 2023 1663 63 125
550 1100 200 60 75 120 100 240 3726 7504 359 1662 4468 1708 426 2184
550 1100 200 60 75 120 200 249 4685 9516 371 2399 6533 1754 864 3868
550 1100 200 60 75 120 300 258 5780 11339 383 3273 8402 1802 1374 5362
550 1100 200 60 75 120 400 267 7008 13017 396 4261 10110 1853 1952 6722
550 1100 200 60 75 120 500 276 8371 14584 409 5373 11700 1906 2601 7979
550 1100 200 60 75 120 600 286 9870 16061 422 6576 13171 1960 3317 9152
550 1100 200 60 75 120 700 296 11499 17461 436 7900 14566 2016 4098 10254
550 1100 200 60 75 120 800 306 13253 18784 449 9334 15888 2074 4945 11296
550 1100 200 60 75 120 900 316 15120 20040 464 10851 17129 2134 5856 12283
550 1100 200 60 75 180 0 236 2900 5207 348 1049 2023 1663 63 125
550 1100 200 60 75 180 100 244 3721 7504 359 1662 4468 1708 426 2184
550 1100 200 60 75 180 200 253 4680 9516 371 2399 6533 1754 864 3868
550 1100 200 60 75 180 300 261 5775 11339 383 3273 8402 1802 1374 5362
550 1100 200 60 75 180 400 271 7002 13017 396 4261 10110 1853 1952 6722
550 1100 200 60 75 180 500 280 8365 14584 409 5373 11700 1906 2601 7979
550 1100 200 60 75 180 600 290 9865 16061 422 6576 13171 1960 3317 9152
550 1100 200 60 75 180 700 300 11493 17461 436 7900 14566 2016 4098 10254
550 1100 200 60 75 180 800 310 13246 18784 451 9334 15888 2074 4945 11296
550 1100 200 60 75 180 900 321 15112 20040 464 10851 17129 2134 5856 12283
550 1100 200 60 75 240 0 239 2896 5207 348 1049 2023 1663 63 125
550 1100 200 60 75 240 100 248 3717 7504 359 1662 4468 1708 426 2184
550 1100 200 60 75 240 200 256 4676 9516 371 2398 6533 1754 864 3868
550 1100 200 60 75 240 300 265 5770 11339 383 3273 8402 1802 1374 5362
550 1100 200 60 75 240 400 274 6997 13017 396 4261 10110 1853 1952 6722
550 1100 200 60 75 240 500 284 8360 14584 409 5373 11700 1906 2601 7979
550 1100 200 60 75 240 600 294 9859 16061 422 6576 13171 1960 3317 9152
550 1100 200 60 75 240 700 304 11487 17461 436 7900 14566 2016 4098 10254
550 1100 200 60 75 240 800 314 13239 18784 451 9334 15888 2074 4945 11296
550 1100 200 60 75 240 900 325 15106 20040 464 10851 17129 2134 5856 12283
550 1100 200 60 75 300 0 243 2892 5207 348 1049 2023 1663 63 125
550 1100 200 60 75 300 100 251 3713 7504 359 1662 4468 1708 426 2184
550 1100 200 60 75 300 200 260 4671 9516 371 2398 6533 1754 864 3868
550 1100 200 60 75 300 300 269 5765 11339 383 3273 8402 1802 1374 5362
550 1100 200 60 75 300 400 278 6992 13017 396 4261 10110 1853 1952 6722
550 1100 200 60 75 300 500 288 8354 14584 409 5373 11700 1906 2601 7979
550 1100 200 60 75 300 600 298 9853 16061 423 6576 13171 1960 3317 9152
550 1100 200 60 75 300 700 308 11481 17461 437 7899 14566 2016 4098 10254
550 1100 200 60 75 300 800 319 13233 18784 451 9334 15888 2074 4945 11296
550 1100 200 60 75 300 900 330 15100 20040 464 10851 17129 2134 5856 12283
550 1100 200 60 75 360 0 246 2888 5207 348 1049 2023 1663 63 125
550 1100 200 60 75 360 100 254 3708 7504 359 1662 4468 1708 426 2184
550 1100 200 60 75 360 200 263 4666 9516 371 2398 6533 1754 864 3868
550 1100 200 60 75 360 300 272 5760 11339 383 3273 8402 1802 1374 5362
550 1100 200 60 75 360 400 282 6986 13017 396 4261 10110 1853 1952 6722
550 1100 200 60 75 360 500 292 8348 14584 409 5373 11700 1906 2601 7979
550 1100 200 60 75 360 600 302 9847 16061 423 6576 13171 1960 3317 9152
550 1100 200 60 75 360 700 312 11475 17461 437 7899 14566 2016 4098 10254
550 1100 200 60 75 360 800 323 13227 18784 451 9334 15888 2074 4945 11296
550 1100 200 60 75 360 900 334 15093 20040 466 10851 17129 2134 5856 12283
550 1100 200 60 90 0 0 228 2931 5207 352 1061 2023 1688 64 125
550 1100 200 60 90 0 100 236 3756 7504 363 1676 4468 1733 429 2184
550 1100 200 60 90 0 200 244 4718 9516 374 2415 6533 1779 868 3868
550 1100 200 60 90 0 300 253 5816 11339 387 3292 8402 1829 1380 5362
550 1100 200 60 90 0 400 261 7048 13017 400 4284 10110 1880 1961 6722
550 1100 200 60 90 0 500 270 8415 14584 413 5399 11700 1933 2611 7979
550 1100 200 60 90 0 600 280 9918 16061 427 6607 13171 1987 3329 9152
550 1100 200 60 90 0 700 290 11551 17461 441 7933 14566 2046 4113 10254
550 1100 200 60 90 0 800 300 13310 18784 455 9373 15888 2104 4964 11296
550 1100 200 60 90 0 900 310 15182 20040 470 10894 17129 2165 5878 12283
550 1100 200 60 90 60 0 231 2927 5207 352 1061 2023 1688 64 125
550 1100 200 60 90 60 100 239 3751 7504 363 1676 4468 1733 429 2184
550 1100 200 60 90 60 200 247 4713 9516 375 2415 6533 1779 868 3868
550 1100 200 60 90 60 300 256 5811 11339 387 3292 8402 1829 1380 5362
550 1100 200 60 90 60 400 265 7042 13017 400 4284 10110 1880 1961 6722
550 1100 200 60 90 60 500 274 8409 14584 413 5399 11700 1933 2611 7979
550 1100 200 60 90 60 600 284 9913 16061 427 6607 13171 1987 3329 9152
550 1100 200 60 90 60 700 294 11545 17461 441 7933 14566 2046 4113 10254
550 1100 200 60 90 60 800 304 13303 18784 455 9373 15888 2104 4964 11296
550 1100 200 60 90 60 900 314 15175 20040 470 10894 17129 2165 5878 12283
550 1100 200 60 90 120 0 234 2923 5207 352 1061 2023 1688 64 125
550 1100 200 60 90 120 100 241 3747 7504 363 1676 4468 1733 429 2184
550 1100 200 60 90 120 200 251 4709 9516 375 2415 6533 1779 868 3868
550 1100 200 60 90 120 300 260 5806 11339 387 3292 8402 1829 1380 5362
550 1100 200 60 90 120 400 269 7037 13017 400 4284 10110 1880 1961 6722
550 1100 200 60 90 120 500 278 8404 14584 413 5399 11700 1933 2611 7979
550 1100 200 60 90 120 600 288 9907 16061 427 6607 13171 1987 3329 9152
550 1100 200 60 90 120 700 298 11539 17461 441 7933 14566 2046 4113 10254
550 1100 200 60 90 120 800 308 13297 18784 456 9372 15888 2104 4964 11296
550 1100 200 60 90 120 900 318 15169 20040 470 10894 17129 2165 5878 12283
550 1100 200 60 90 180 0 238 2919 5207 352 1061 2023 1688 64 125
550 1100 200 60 90 180 100 246 3743 7504 363 1676 4468 1733 429 2184
550 1100 200 60 90 180 200 254 4704 9516 375 2415 6533 1779 868 3868
550 1100 200 60 90 180 300 263 5801 11339 387 3292 8402 1829 1380 5362
550 1100 200 60 90 180 400 272 7031 13017 400 4284 10110 1880 1961 6722
550 1100 200 60 90 180 500 282 8398 14584 413 5399 11700 1933 2611 7979
550 1100 200 60 90 180 600 292 9901 16061 427 6607 13171 1987 3329 9152
550 1100 200 60 90 180 700 302 11533 17461 441 7933 14566 2046 4113 10254
550 1100 200 60 90 180 800 312 13291 18784 456 9372 15888 2104 4964 11296
550 1100 200 60 90 180 900 323 15162 20040 470 10894 17129 2165 5878 12283
550 1100 200 60 90 240 0 240 2915 5207 352 1061 2023 1688 64 125
550 1100 200 60 90 240 100 249 3737 7504 363 1676 4468 1733 429 2184
550 1100 200 60 90 240 200 258 4699 9516 375 2415 6533 1779 868 3868
550 1100 200 60 90 240 300 267 5796 11339 387 3292 8402 1829 1380 5362
550 1100 200 60 90 240 400 276 7027 13017 400 4284 10110 1880 1961 6722
550 1100 200 60 90 240 500 286 8392 14584 413 5399 11700 1933 2611 7979
550 1100 200 60 90 240 600 296 9895 16061 427 6605 13171 1987 3329 9152
550 1100 200 60 90 240 700 306 11527 17461 441 7933 14566 2046 4113 10254
550 1100 200 60 90 240 800 317 13284 18784 456 9372 15888 2104 4964 11296
550 1100 200 60 90 240 900 327 15154 20040 471 10894 17129 2165 5878 12283
550 1100 200 60 90 300 0 244 2911 5207 352 1061 2023 1688 64 125
550 1100 200 60 90 300 100 253 3734 7504 363 1676 4468 1733 429 2184
550 1100 200 60 90 300 200 261 4695 9516 375 2415 6533 1779 868 3868
550 1100 200 60 90 300 300 271 5791 11339 388 3292 8402 1829 1380 5362
550 1100 200 60 90 300 400 280 7020 13017 400 4283 10110 1880 1961 6722
550 1100 200 60 90 300 500 290 8387 14584 413 5399 11700 1933 2611 7979
550 1100 200 60 90 300 600 300 9889 16061 427 6605 13171 1987 3329 9152
550 1100 200 60 90 300 700 310 11521 17461 441 7933 14566 2046 4113 10254
550 1100 200 60 90 300 800 321 13278 18784 456 9372 15888 2104 4964 11296
550 1100 200 60 90 300 900 332 15149 20040 471 10894 17129 2165 5878 12283
550 1100 200 60 90 360 0 248 2907 5207 352 1061 2023 1688 64 125
550 1100 200 60 90 360 100 256 3728 7504 363 1676 4468 1733 429 2184
550 1100 200 60 90 360 200 265 4690 9516 375 2415 6533 1779 868 3868
550 1100 200 60 90 360 300 274 5786 11339 388 3292 8402 1829 1380 5362
550 1100 200 60 90 360 400 284 7016 13017 400 4283 10110 1880 1961 6722
550 1100 200 60 90 360 500 294 8381 14584 413 5399 11700 1933 2611 7979
550 1100 200 60 90 360 600 304 9883 16061 427 6605 13171 1987 3329 9152
550 1100 200 60 90 360 700 314 11515 17461 442 7933 14566 2046 4113 10254
550 1100 200 60 90 360 800 325 13272 18784 456 9372 15888 2104 4964 11296
550 1100 200 60 90 360 900 336 15142 20040 471 10894 17129 2165 5878 12283
550 1100 200 120 0 0 0 215 2824 5207 310 956 2023 1423 55 125
550 1100 200 120 0 0 100 223 3624 7504 320 1543 4468 1460 402 2184
550 1100 200 120 0 0 200 230 4555 9516 330 2246 6533 1500 817 3868
550 1100 200 120 0 0 300 238 5617 11339 341 3081 8402 1541 1299 5362
550 1100 200 120 0 0 400 247 6807 13017 352 4023 10110 1584 1846 6722
550 1100 200 120 0 0 500 255 8128 14584 364 5082 11700 1629 2456 7979
550 1100 200 120 0 0 600 264 9582 16061 376 6228 13171 1676 3130 9152
550 1100 200 120 0 0 700 273 11162 17461 389 7489 14566 1723 3864 10254
550 1100 200 120 0 0 800 283 12864 18784 400 8856 15888 1773 4662 11296
550 1100 200 120 0 0 900 292 14676 20040 413 10303 17129 1824 5519 12283
550 1100 200 120 0 60 0 218 2820 5207 310 956 2023 1423 55 125
550 1100 200 120 0 60 100 225 3619 7504 320 1543 4468 1460 402 2184
550 1100 200 120 0 60 200 233 4550 9516 330 2246 6533 1500 817 3868
550 1100 200 120 0 60 300 241 5611 11339 341 3081 8402 1541 1299 5362
550 1100 200 120 0 60 400 250 6801 13017 353 4022 10110 1584 1846 6722
550 1100 200 120 0 60 500 259 8122 14584 364 5082 11700 1629 2456 7979
550 1100 200 120 0 60 600 268 9576 16061 376 6228 13171 1676 3130 9152
550 1100 200 120 0 60 700 277 11156 17461 389 7489 14566 1723 3864 10254
550 1100 200 120 0 60 800 287 12856 18784 402 8856 15888 1773 4662 11296
550 1100 200 120 0 60 900 296 14668 20040 415 10302 17129 1824 5519 12283
550 1100 200 120 0 120 0 221 2816 5207 310 956 2023 1423 55 125
550 1100 200 120 0 120 100 229 3615 7504 320 1543 4468 1460 402 2184
550 1100 200 120 0 120 200 237 4545 9516 330 2246 6533 1500 817 3868
550 1100 200 120 0 120 300 245 5606 11339 341 3080 8402 1541 1299 5362
550 1100 200 120 0 120 400 253 6796 13017 353 4022 10110 1584 1846 6722
550 1100 200 120 0 120 500 262 8117 14584 364 5082 11700 1629 2456 7979
550 1100 200 120 0 120 600 271 9570 16061 376 6228 13171 1676 3130 9152
550 1100 200 120 0 120 700 281 11149 17461 389 7488 14566 1723 3864 10254
550 1100 200 120 0 120 800 290 12850 18784 402 8856 15888 1773 4662 11296
550 1100 200 120 0 120 900 300 14662 20040 415 10302 17129 1824 5519 12283
550 1100 200 120 0 180 0 223 2812 5207 310 956 2023 1423 55 125
550 1100 200 120 0 180 100 232 3610 7504 320 1543 4468 1460 402 2184
550 1100 200 120 0 180 200 239 4540 9516 331 2246 6533 1500 817 3868
550 1100 200 120 0 180 300 248 5601 11339 341 3080 8402 1541 1299 5362
550 1100 200 120 0 180 400 257 6790 13017 353 4022 10110 1584 1846 6722
550 1100 200 120 0 180 500 266 8111 14584 365 5082 11700 1629 2456 7979
550 1100 200 120 0 180 600 275 9564 16061 377 6228 13171 1676 3130 9152
550 1100 200 120 0 180 700 285 11143 17461 389 7488 14566 1723 3864 10254
550 1100 200 120 0 180 800 294 12844 18784 402 8856 15888 1773 4662 11296
550 1100 200 120 0 180 900 305 14655 20040 415 10302 17129 1824 5519 12283
550 1100 200 120 0 240 0 227 2808 5207 310 956 2023 1423 55 125
550 1100 200 120 0 240 100 235 3606 7504 320 1543 4468 1460 402 2184
550 1100 200 120 0 240 200 243 4535 9516 331 2246 6533 1500 817 3868
550 1100 200 120 0 240 300 252 5596 11339 342 3080 8402 1541 1299 5362
550 1100 200 120 0 240 400 260 6784 13017 353 4022 10110 1584 1846 6722
550 1100 200 120 0 240 500 269 8105 14584 365 5082 11700 1629 2456 7979
550 1100 200 120 0 240 600 279 9558 16061 377 6228 13171 1676 3130 9152
550 1100 200 120 0 240 700 289 11137 17461 389 7488 14566 1723 3864 10254
550 1100 200 120 0 240 800 299 12837 18784 402 8856 15888 1773 4662 11296
550 1100 200 120 0 240 900 309 14648 20040 415 10302 17129 1824 5519 12283
550 1100 200 120 0 300 0 230 2803 5207 310 956 2023 1423 55 125
550 1100 200 120 0 300 100 238 3601 7504 320 1543 4468 1460 402 2184
550 1100 200 120 0 300 200 247 4531 9516 331 2246 6533 1500 817 3868
550 1100 200 120 0 300 300 255 5590 11339 342 3080 8402 1541 1299 5362
550 1100 200 120 0 300 400 264 6779 13017 353 4022 10110 1584 1846 6722
550 1100 200 120 0 300 500 273 8099 14584 365 5081 11700 1629 2456 7979
550 1100 200 120 0 300 600 283 9552 16061 377 6228 13171 1676 3130 9152
550 1100 200 120 0 300 700 293 11130 17461 389 7488 14566 1723 3864 10254
550 1100 200 120 0 300 800 303 12830 18784 402 8855 15888 1773 4662 11296
550 1100 200 120 0 300 900 313 14641 20040 415 10301 17129 1824 5519 12283
550 1100 200 120 0 360 0 233 2799 5207 311 956 2023 1423 55 125
550 1100 200 120 0 360 100 241 3597 7504 320 1543 4468 1460 402 2184
550 1100 200 120 0 360 200 250 4526 9516 331 2246 6533 1500 817 3868
550 1100 200 120 0 360 300 259 5585 11339 342 3080 8402 1541 1299 5362
550 1100 200 120 0 360 400 268 6773 13017 353 4022 10110 1584 1846 6722
550 1100 200 120 0 360 500 277 8093 14584 365 5081 11700 1629 2456 7979
550 1100 200 120 0 360 600 287 9546 16061 377 6227 13171 1676 3130 9152
550 1100 200 120 0 360 700 296 11124 17461 389 7488 14566 1723 3864 10254
550 1100 200 120 0 360 800 307 12823 18784 402 8855 15888 1773 4662 11296
550 1100 200 120 0 360 900 317 14632 20040 415 10301 17129 1824 5519 12283
550 1100 200 120 15 0 0 219 2868 5207 324 1001 2023 1520 59 125
550 1100 200 120 15 0 100 225 3674 7504 335 1599 4468 1560 413 2184
550 1100 200 120 15 0 200 234 4613 9516 346 2315 6533 1602 839 3868
550 1100 200 120 15 0 300 241 5683 11339 357 3164 8402 1646 1333 5362
550 1100 200 120 15 0 400 250 6883 13017 369 4123 10110 1692 1893 6722
550 1100 200 120 15 0 500 259 8215 14584 381 5202 11700 1739 2519 7979
550 1100 200 120 15 0 600 268 9680 16061 394 6368 13171 1790 3209 9152
550 1100 200 120 15 0 700 277 11272 17461 407 7650 14566 1841 3962 10254
550 1100 200 120 15 0 800 287 12987 18784 420 9043 15888 1893 4779 11296
550 1100 200 120 15 0 900 297 14813 20040 434 10515 17129 1949 5656 12283
550 1100 200 120 15 60 0 222 2864 5207 325 1001 2023 1520 59 125
550 1100 200 120 15 60 100 229 3670 7504 335 1599 4468 1560 413 2184
550 1100 200 120 15 60 200 237 4608 9516 346 2314 6533 1602 839 3868
550 1100 200 120 15 60 300 245 5678 11339 357 3164 8402 1646 1333 5362
550 1100 200 120 15 60 400 254 6877 13017 369 4123 10110 1692 1893 6722
550 1100 200 120 15 60 500 263 8209 14584 381 5201 11700 1739 2519 7979
550 1100 200 120 15 60 600 272 9674 16061 394 6368 13171 1790 3209 9152
550 1100 200 120 15 60 700 281 11265 17461 407 7650 14566 1841 3962 10254
550 1100 200 120 15 60 800 291 12980 18784 420 9043 15888 1893 4779 11296
550 1100 200 120 15 60 900 301 14806 20040 434 10515 17129 1949 5656 12283
550 1100 200 120 15 120 0 224 2860 5207 325 1000 2023 1520 59 125
550 1100 200 120 15 120 100 232 3665 7504 335 1599 4468 1560 413 2184
550 1100 200 120 15 120 200 239 4603 9516 346 2314 6533 1602 839 3868
550 1100 200 120 15 120 300 249 5673 11339 357 3164 8402 1646 1333 5362
550 1100 200 120 15 120 400 257 6872 13017 369 4123 10110 1692 1893 6722
550 1100 200 120 15 120 500 266 8203 14584 381 5201 11700 1739 2519 7979
550 1100 200 120 15 120 600 276 9668 16061 394 6368 13171 1790 3209 9152
550 1100 200 120 15 120 700 285 11259 17461 407 7650 14566 1841 3962 10254
550 1100 200 120 15 120 800 295 12973 18784 420 9043 15888 1893 4779 11296
550 1100 200 120 15 120 900 305 14799 20040 434 10515 17129 1949 5656 12283
550 1100 200 120 15 180 0 228 2856 5207 325 1000 2023 1520 59 125
550 1100 200 120 15 180 100 236 3660 7504 335 1598 4468 1560 413 2184
550 1100 200 120 15 180 200 244 4599 9516 346 2314 6533 1602 839 3868
550 1100 200 120 15 180 300 252 5668 11339 357 3164 8402 1646 1333 5362
550 1100 200 120 15 180 400 261 6866 13017 369 4123 10110 1692 1893 6722
550 1100 200 120 15 180 500 270 8197 14584 382 5201 11700 1739 2519 7979
550 1100 200 120 15 180 600 279 9662 16061 394 6368 13171 1790 3209 9152
550 1100 200 120 15 180 700 289 11253 17461 407 7650 14566 1841 3962 10254
550 1100 200 120 15 180 800 299 12967 18784 421 9043 15888 1893 4779 11296
550 1100 200 120 15 180 900 309 14792 20040 434 10515 17129 1949 5656 12283
550 1100 200 120 15 240 0 231 2852 5207 325 1000 2023 1520 59 125
550 1100 200 120 15 240 100 239 3656 7504 335 1598 4468 1560 413 2184
550 1100 200 120 15 240 200 247 4594 9516 346 2314 6533 1602 839 3868
550 1100 200 120 15 240 300 256 5663 11339 358 3164 8402 1646 1333 5362
550 1100 200 120 15 240 400 265 6861 13017 369 4123 10110 1692 1893 6722
550 1100 200 120 15 240 500 274 8191 14584 382 5201 11700 1739 2519 7979
550 1100 200 120 15 240 600 283 9656 16061 394 6368 13171 1790 3209 9152
550 1100 200 120 15 240 700 293 11247 17461 407 7650 14566 1841 3962 10254
550 1100 200 120 15 240 800 303 12960 18784 421 9043 15888 1893 4779 11296
550 1100 200 120 15 240 900 314 14785 20040 434 10514 17129 1949 5656 12283
550 1100 200 120 15 300 0 234 2848 5207 325 1000 2023 1520 59 125
550 1100 200 120 15 300 100 241 3651 7504 335 1598 4468 1560 413 2184
550 1100 200 120 15 300 200 250 4589 9516 346 2314 6533 1602 839 3868
550 1100 200 120 15 300 300 259 5657 11339 358 3163 8402 1646 1333 5362
550 1100 200 120 15 300 400 268 6855 13017 369 4122 10110 1692 1893 6722
550 1100 200 120 15 300 500 277 8186 14584 382 5201 11700 1739 2519 7979
550 1100 200 120 15 300 600 287 9650 16061 394 6368 13171 1790 3209 9152
550 1100 200 120 15 300 700 297 11240 17461 407 7650 14566 1841 3962 10254
550 1100 200 120 15 300 800 307 12953 18784 421 9042 15888 1893 4779 11296
550 1100 200 120 15 300 900 318 14778 20040 434 10514 17129 1949 5656 12283
550 1100 200 120 15 360 0 237 2843 5207 325 1000 2023 1520 59 125
550 1100 200 120 15 360 100 245 3647 7504 335 1598 4468 1560 413 2184
550 1100 200 120 15 360 200 254 4584 9516 346 2314 6533 1602 839 3868
550 1100 200 120 15 360 300 263 5652 11339 358 3163 8402 1646 1333 5362
550 1100 200 120 15 360 400 272 6850 13017 370 4122 10110 1692 1893 6722
550 1100 200 120 15 360 500 281 8180 14584 382 5201 11700 1739 2519 7979
550 1100 200 120 15 360 600 291 9644 16061 394 6368 13171 1790 3209 9152
550 1100 200 120 15 360 700 301 11234 17461 408 7650 14566 1841 3962 10254
550 1100 200 120 15 360 800 312 12947 18784 421 9042 15888 1893 4779 11296
550 1100 200 120 15 360 900 322 14771 20040 434 10514 17129 1949 5656 12283
550 1100 200 120 30 0 0 221 2901 5207 332 1025 2023 1569 61 125
550 1100 200 120 30 0 100 229 3712 7504 343 1628 4468 1610 419 2184
550 1100 200 120 30 0 200 237 4655 9516 354 2349 6533 1654 848 3868
550 1100 200 120 30 0 300 245 5731 11339 366 3205 8402 1699 1347 5362
550 1100 200 120 30 0 400 253 6937 13017 378 4172 10110 1747 1912 6722
550 1100 200 120 30 0 500 262 8275 14584 390 5259 11700 1796 2543 7979
550 1100 200 120 30 0 600 271 9748 16061 403 6433 13171 1848 3240 9152
550 1100 200 120 30 0 700 281 11348 17461 415 7727 14566 1901 4000 10254
550 1100 200 120 30 0 800 290 13071 18784 430 9130 15888 1955 4825 11296
550 1100 200 120 30 0 900 300 14907 20040 444 10613 17129 2012 5711 12283
550 1100 200 120 30 60 0 223 2897 5207 332 1025 2023 1569 61 125
550 1100 200 120 30 60 100 232 3707 7504 343 1627 4468 1610 419 2184
550 1100 200 120 30 60 200 239 4651 9516 354 2349 6533 1654 848 3868
550 1100 200 120 30 60 300 248 5726 11339 366 3205 8402 1699 1347 5362
550 1100 200 120 30 60 400 257 6931 13017 378 4172 10110 1747 1912 6722
550 1100 200 120 30 60 500 266 8270 14584 390 5258 11700 1796 2543 7979
550 1100 200 120 30 60 600 275 9742 16061 403 6433 13171 1848 3240 9152
550 1100 200 120 30 60 700 285 11342 17461 417 7727 14566 1901 4000 10254
550 1100 200 120 30 60 800 294 13064 18784 430 9130 15888 1955 4825 11296
550 1100 200 120 30 60 900 304 14900 20040 444 10613 17129 2012 5711 12283
550 1100 200 120 30 120 0 227 2893 5207 332 1024 2023 1569 61 125
550 1100 200 120 30 120 100 235 3703 7504 343 1627 4468 1610 419 2184
550 1100 200 120 30 120 200 243 4646 9516 354 2349 6533 1654 848 3868
550 1100 200 120 30 120 300 252 5721 11339 366 3205 8402 1699 1347 5362
550 1100 200 120 30 120 400 260 6926 13017 378 4171 10110 1747 1912 6722
550 1100 200 120 30 120 500 269 8264 14584 391 5258 11700 1796 2543 7979
550 1100 200 120 30 120 600 279 9736 16061 403 6433 13171 1848 3240 9152
550 1100 200 120 30 120 700 289 11336 17461 417 7727 14566 1901 4000 10254
550 1100 200 120 30 120 800 298 13058 18784 430 9130 15888 1955 4825 11296
550 1100 200 120 30 120 900 309 14893 20040 444 10613 17129 2012 5711 12283
550 1100 200 120 30 180 0 230 2889 5207 333 1024 2023 1569 61 125
550 1100 200 120 30 180 100 238 3698 7504 343 1627 4468 1610 419 2184
550 1100 200 120 30 180 200 246 4641 9516 354 2349 6533 1654 848 3868
550 1100 200 120 30 180 300 255 5716 11339 366 3205 8402 1699 1347 5362
550 1100 200 120 30 180 400 264 6920 13017 378 4171 10110 1747 1912 6722
550 1100 200 120 30 180 500 273 8258 14584 391 5258 11700 1796 2543 7979
550 1100 200 120 30 180 600 283 9730 16061 404 6433 13171 1848 3240 9152
550 1100 200 120 30 180 700 292 11329 17461 417 7727 14566 1901 4000 10254
550 1100 200 120 30 180 800 303 13052 18784 430 9129 15888 1955 4825 11296
550 1100 200 120 30 180 900 313 14886 20040 444 10612 17129 2012 5711 12283
550 1100 200 120 30 240 0 233 2885 5207 333 1024 2023 1569 61 125
550 1100 200 120 30 240 100 241 3694 7504 343 1627 4468 1610 419 2184
550 1100 200 120 30 240 200 250 4636 9516 354 2349 6533 1654 848 3868
550 1100 200 120 30 240 300 259 5711 11339 366 3205 8402 1699 1347 5362
550 1100 200 120 30 240 400 268 6915 13017 378 4171 10110 1747 1912 6722
550 1100 200 120 30 240 500 277 8252 14584 391 5258 11700 1796 2543 7979
550 1100 200 120 30 240 600 287 9724 16061 404 6433 13171 1848 3240 9152
550 1100 200 120 30 240 700 297 11323 17461 417 7727 14566 1901 4000 10254
550 1100 200 120 30 240 800 307 13045 18784 430 9129 15888 1955 4825 11296
550 1100 200 120 30 240 900 317 14879 20040 445 10612 17129 2012 5711 12283
550 1100 200 120 30 300 0 237 2881 5207 333 1024 2023 1569 61 125
550 1100 200 120 30 300 100 245 3689 7504 343 1627 4468 1610 419 2184
550 1100 200 120 30 300 200 253 4631 9516 354 2349 6533 1654 848 3868
550 1100 200 120 30 300 300 262 5705 11339 366 3205 8402 1699 1347 5362
550 1100 200 120 30 300 400 271 6909 13017 378 4171 10110 1747 1912 6722
550 1100 200 120 30 300 500 281 8247 14584 391 5258 11700 1796 2543 7979
550 1100 200 120 30 300 600 290 9718 16061 404 6433 13171 1848 3240 9152
550 1100 200 120 30 300 700 301 11317 17461 417 7727 14566 1901 4000 10254
550 1100 200 120 30 300 800 311 13039 18784 430 9129 15888 1955 4825 11296
550 1100 200 120 30 300 900 322 14873 20040 445 10612 17129 2012 5711 12283
550 1100 200 120 30 360 0 239 2877 5207 333 1024 2023 1569 61 125
550 1100 200 120 30 360 100 248 3685 7504 343 1627 4468 1610 419 2184
550 1100 200 120 30 360 200 257 4627 9516 355 2348 6533 1654 848 3868
550 1100 200 120 30 360 300 266 5700 11339 366 3204 8402 1699 1347 5362
550 1100 200 120 30 360 400 275 6904 13017 378 4171 10110 1747 1912 6722
550 1100 200 120 30 360 500 285 8241 14584 391 5258 11700 1796 2543 7979
550 1100 200 120 30 360 600 294 9712 16061 404 6433 13171 1848 3240 9152
550 1100 200 120 30 360 700 305 11311 17461 417 7725 14566 1901 4000 10254
550 1100 200 120 30 360 800 315 13032 18784 430 9129 15888 1955 4825 11296
550 1100 200 120 30 360 900 326 14865 20040 445 10612 17129 2012 5711 12283
550 1100 200 120 45 0 0 223 2929 5207 338 1043 2023 1606 62 125
550 1100 200 120 45 0 100 231 3743 7504 349 1650 4468 1648 423 2184
550 1100 200 120 45 0 200 239 4690 9516 360 2375 6533 1693 855 3868
550 1100 200 120 45 0 300 247 5770 11339 372 3236 8402 1739 1357 5362
550 1100 200 120 45 0 400 256 6981 13017 385 4208 10110 1788 1926 6722
550 1100 200 120 45 0 500 265 8324 14584 396 5301 11700 1839 2561 7979
550 1100 200 120 45 0 600 274 9803 16061 410 6483 13171 1892 3262 9152
550 1100 200 120 45 0 700 283 11409 17461 424 7783 14566 1946 4027 10254
550 1100 200 120 45 0 800 293 13139 18784 438 9194 15888 2002 4857 11296
550 1100 200 120 45 0 900 303 14982 20040 451 10685 17129 2059 5749 12283
550 1100 200 120 45 60 0 225 2925 5207 338 1043 2023 1606 62 125
550 1100 200 120 45 60 100 234 3737 7504 349 1649 4468 1648 423 2184
550 1100 200 120 45 60 200 241 4685 9516 360 2375 6533 1693 855 3868
550 1100 200 120 45 60 300 251 5765 11339 372 3236 8402 1739 1357 5362
550 1100 200 120 45 60 400 259 6975 13017 385 4208 10110 1788 1926 6722
550 1100 200 120 45 60 500 268 8319 14584 396 5301 11700 1839 2561 7979
