VZA VAZ SZA SAZ WV OZ AOT XA_RED XB_RED XC_RED XA_NIR XB_NIR XC_NIR XA_SWIR XB_SWIR XC_SWIR 
650 1100 700 180 60 300 0 773 9487 5207 1018 3420 2023 4819 204 125
650 1100 700 180 60 300 100 847 14746 7504 1114 7192 4468 5204 2242 2184
650 1100 700 180 60 300 200 925 20981 9516 1214 11994 6533 5616 5061 3868
650 1100 700 180 60 300 300 1006 28033 11339 1320 17708 8402 6051 8530 5362
650 1100 700 180 60 300 400 1090 35758 13017 1430 24127 10110 6507 12556 6722
650 1100 700 180 60 300 500 1176 44023 14584 1543 31154 11700 6980 17074 7979
650 1100 700 180 60 300 600 1264 52742 16061 1657 38567 13171 7468 22011 9152
650 1100 700 180 60 300 700 1353 61825 17461 1774 46411 14566 7971 27313 10254
650 1100 700 180 60 300 800 1443 71129 18784 1893 54565 15888 8486 32917 11296
650 1100 700 180 60 300 900 1533 80577 20040 2012 62838 17129 9013 38777 12283
650 1100 700 180 60 360 0 793 9463 5207 1018 3420 2023 4819 204 125
650 1100 700 180 60 360 100 869 14718 7504 1114 7192 4468 5204 2242 2184
650 1100 700 180 60 360 200 949 20951 9516 1215 11993 6533 5616 5061 3868
650 1100 700 180 60 360 300 1032 28000 11339 1321 17708 8402 6051 8530 5362
650 1100 700 180 60 360 400 1118 35723 13017 1431 24126 10110 6507 12556 6722
650 1100 700 180 60 360 500 1206 43987 14584 1544 31154 11700 6980 17074 7979
650 1100 700 180 60 360 600 1296 52705 16061 1659 38567 13171 7468 22011 9152
650 1100 700 180 60 360 700 1387 61788 17461 1776 46411 14566 7971 27313 10254
650 1100 700 180 60 360 800 1480 71092 18784 1895 54565 15888 8486 32917 11296
650 1100 700 180 60 360 900 1573 80539 20040 2015 62838 17129 9013 38777 12283
650 1100 700 180 75 0 0 686 9701 5207 1032 3478 2023 4920 207 125
650 1100 700 180 75 0 100 752 15001 7504 1128 7270 4468 5313 2256 2184
650 1100 700 180 75 0 200 821 21275 9516 1230 12092 6533 5734 5088 3868
650 1100 700 180 75 0 300 893 28365 11339 1338 17832 8402 6178 8575 5362
650 1100 700 180 75 0 400 967 36129 13017 1449 24279 10110 6643 12622 6722
650 1100 700 180 75 0 500 1044 44429 14584 1563 31337 11700 7126 17160 7979
650 1100 700 180 75 0 600 1121 53183 16061 1679 38782 13171 7625 22121 9152
650 1100 700 180 75 0 700 1200 62298 17461 1798 46660 14566 8137 27450 10254
650 1100 700 180 75 0 800 1280 71639 18784 1918 54849 15888 8664 33080 11296
650 1100 700 180 75 0 900 1361 81125 20040 2040 63156 17129 9202 38970 12283
650 1100 700 180 75 60 0 704 9678 5207 1032 3478 2023 4920 207 125
650 1100 700 180 75 60 100 772 14974 7504 1129 7269 4468 5313 2256 2184
650 1100 700 180 75 60 200 843 21245 9516 1231 12092 6533 5734 5088 3868
650 1100 700 180 75 60 300 916 28333 11339 1339 17832 8402 6178 8575 5362
650 1100 700 180 75 60 400 993 36095 13017 1450 24279 10110 6643 12622 6722
650 1100 700 180 75 60 500 1071 44394 14584 1564 31337 11700 7126 17160 7979
650 1100 700 180 75 60 600 1151 53147 16061 1680 38782 13171 7625 22121 9152
650 1100 700 180 75 60 700 1232 62263 17461 1799 46659 14566 8137 27450 10254
650 1100 700 180 75 60 800 1314 71603 18784 1919 54849 15888 8664 33080 11296
650 1100 700 180 75 60 900 1397 81088 20040 2041 63156 17129 9202 38970 12283
650 1100 700 180 75 120 0 722 9654 5207 1033 3478 2023 4920 207 125
650 1100 700 180 75 120 100 792 14946 7504 1130 7269 4468 5313 2256 2184
650 1100 700 180 75 120 200 865 21214 9516 1232 12091 6533 5734 5088 3868
650 1100 700 180 75 120 300 941 28299 11339 1339 17831 8402 6178 8575 5362
650 1100 700 180 75 120 400 1018 36060 13017 1451 24278 10110 6643 12622 6722
650 1100 700 180 75 120 500 1100 44359 14584 1565 31337 11700 7126 17160 7979
650 1100 700 180 75 120 600 1181 53112 16061 1680 38782 13171 7625 22121 9152
650 1100 700 180 75 120 700 1265 62227 17461 1799 46659 14566 8137 27450 10254
650 1100 700 180 75 120 800 1349 71567 18784 1921 54848 15888 8664 33080 11296
650 1100 700 180 75 120 900 1434 81052 20040 2042 63156 17129 9202 38970 12283
650 1100 700 180 75 180 0 741 9630 5207 1034 3477 2023 4920 207 125
650 1100 700 180 75 180 100 813 14918 7504 1130 7267 4468 5313 2256 2184
650 1100 700 180 75 180 200 888 21184 9516 1233 12091 6533 5734 5088 3868
650 1100 700 180 75 180 300 966 28268 11339 1340 17831 8402 6178 8575 5362
650 1100 700 180 75 180 400 1046 36026 13017 1451 24278 10110 6643 12622 6722
650 1100 700 180 75 180 500 1128 44323 14584 1566 31336 11700 7126 17160 7979
650 1100 700 180 75 180 600 1212 53076 16061 1682 38782 13171 7625 22121 9152
650 1100 700 180 75 180 700 1298 62190 17461 1801 46659 14566 8137 27450 10254
650 1100 700 180 75 180 800 1384 71531 18784 1922 54848 15888 8664 33080 11296
650 1100 700 180 75 180 900 1471 81015 20040 2044 63156 17129 9202 38970 12283
650 1100 700 180 75 240 0 761 9606 5207 1034 3477 2023 4920 207 125
650 1100 700 180 75 240 100 834 14890 7504 1131 7267 4468 5313 2256 2184
650 1100 700 180 75 240 200 911 21154 9516 1233 12090 6533 5734 5088 3868
650 1100 700 180 75 240 300 991 28235 11339 1341 17831 8402 6178 8575 5362
650 1100 700 180 75 240 400 1073 35991 13017 1452 24277 10110 6643 12622 6722
650 1100 700 180 75 240 500 1158 44288 14584 1567 31336 11700 7126 17160 7979
650 1100 700 180 75 240 600 1244 53040 16061 1684 38781 13171 7625 22121 9152
650 1100 700 180 75 240 700 1332 62156 17461 1803 46659 14566 8137 27450 10254
650 1100 700 180 75 240 800 1420 71495 18784 1923 54848 15888 8664 33080 11296
650 1100 700 180 75 240 900 1509 80978 20040 2045 63156 17129 9202 38970 12283
650 1100 700 180 75 300 0 780 9582 5207 1035 3476 2023 4920 207 125
650 1100 700 180 75 300 100 855 14863 7504 1132 7267 4468 5313 2256 2184
650 1100 700 180 75 300 200 933 21123 9516 1234 12090 6533 5734 5088 3868
650 1100 700 180 75 300 300 1017 28202 11339 1342 17830 8402 6178 8575 5362
650 1100 700 180 75 300 400 1101 35957 13017 1453 24277 10110 6643 12622 6722
650 1100 700 180 75 300 500 1188 44252 14584 1568 31336 11700 7126 17160 7979
650 1100 700 180 75 300 600 1276 53003 16061 1685 38781 13171 7625 22121 9152
650 1100 700 180 75 300 700 1366 62120 17461 1804 46658 14566 8137 27450 10254
650 1100 700 180 75 300 800 1457 71458 18784 1925 54848 15888 8664 33080 11296
650 1100 700 180 75 300 900 1549 80941 20040 2046 63156 17129 9202 38970 12283
650 1100 700 180 75 360 0 800 9558 5207 1036 3476 2023 4920 207 125
650 1100 700 180 75 360 100 877 14836 7504 1132 7267 4468 5313 2256 2184
650 1100 700 180 75 360 200 959 21092 9516 1235 12090 6533 5734 5088 3868
650 1100 700 180 75 360 300 1043 28169 11339 1343 17830 8402 6178 8575 5362
650 1100 700 180 75 360 400 1129 35922 13017 1454 24277 10110 6643 12622 6722
650 1100 700 180 75 360 500 1218 44216 14584 1569 31335 11700 7126 17160 7979
650 1100 700 180 75 360 600 1309 52967 16061 1686 38781 13171 7625 22121 9152
650 1100 700 180 75 360 700 1401 62083 17461 1805 46658 14566 8137 27450 10254
650 1100 700 180 75 360 800 1495 71422 18784 1926 54848 15888 8664 33080 11296
650 1100 700 180 75 360 900 1589 80904 20040 2046 63156 17129 9202 38970 12283
650 1100 700 180 90 0 0 692 9787 5207 1046 3528 2023 5010 212 125
650 1100 700 180 90 0 100 758 15106 7504 1144 7334 4468 5410 2269 2184
650 1100 700 180 90 0 200 827 21401 9516 1248 12176 6533 5839 5112 3868
650 1100 700 180 90 0 300 901 28515 11339 1357 17937 8402 6290 8613 5362
650 1100 700 180 90 0 400 976 36304 13017 1469 24408 10110 6764 12676 6722
650 1100 700 180 90 0 500 1053 44631 14584 1585 31493 11700 7256 17234 7979
650 1100 700 180 90 0 600 1131 53412 16061 1703 38965 13171 7764 22215 9152
650 1100 700 180 90 0 700 1211 62556 17461 1824 46871 14566 8287 27566 10254
650 1100 700 180 90 0 800 1292 71927 18784 1946 55089 15888 8823 33220 11296
650 1100 700 180 90 0 900 1373 81443 20040 2069 63427 17129 9371 39134 12283
650 1100 700 180 90 60 0 710 9763 5207 1047 3527 2023 5010 212 125
650 1100 700 180 90 60 100 778 15078 7504 1145 7334 4468 5410 2269 2184
650 1100 700 180 90 60 200 850 21371 9516 1249 12175 6533 5839 5112 3868
650 1100 700 180 90 60 300 925 28483 11339 1358 17937 8402 6290 8613 5362
650 1100 700 180 90 60 400 1001 36270 13017 1470 24408 10110 6764 12676 6722
650 1100 700 180 90 60 500 1081 44596 14584 1586 31491 11700 7256 17234 7979
650 1100 700 180 90 60 600 1161 53377 16061 1704 38965 13171 7764 22215 9152
650 1100 700 180 90 60 700 1243 62521 17461 1824 46871 14566 8287 27566 10254
650 1100 700 180 90 60 800 1326 71892 18784 1947 55089 15888 8823 33220 11296
650 1100 700 180 90 60 900 1409 81407 20040 2070 63427 17129 9371 39134 12283
650 1100 700 180 90 120 0 729 9739 5207 1048 3527 2023 5010 212 125
650 1100 700 180 90 120 100 799 15051 7504 1146 7334 4468 5410 2269 2184
650 1100 700 180 90 120 200 873 21341 9516 1249 12175 6533 5839 5112 3868
650 1100 700 180 90 120 300 949 28449 11339 1358 17937 8402 6290 8613 5362
650 1100 700 180 90 120 400 1028 36236 13017 1471 24408 10110 6764 12676 6722
650 1100 700 180 90 120 500 1109 44561 14584 1586 31491 11700 7256 17234 7979
650 1100 700 180 90 120 600 1192 53342 16061 1705 38965 13171 7764 22215 9152
650 1100 700 180 90 120 700 1276 62486 17461 1825 46871 14566 8287 27566 10254
650 1100 700 180 90 120 800 1361 71856 18784 1948 55089 15888 8823 33220 11296
650 1100 700 180 90 120 900 1446 81371 20040 2071 63427 17129 9371 39134 12283
650 1100 700 180 90 180 0 748 9715 5207 1048 3527 2023 5010 212 125
650 1100 700 180 90 180 100 820 15023 7504 1146 7333 4468 5410 2269 2184
650 1100 700 180 90 180 200 895 21310 9516 1250 12175 6533 5839 5112 3868
650 1100 700 180 90 180 300 974 28418 11339 1359 17936 8402 6290 8613 5362
650 1100 700 180 90 180 400 1055 36201 13017 1472 24407 10110 6764 12676 6722
650 1100 700 180 90 180 500 1138 44526 14584 1587 31491 11700 7256 17234 7979
650 1100 700 180 90 180 600 1223 53306 16061 1705 38964 13171 7764 22215 9152
650 1100 700 180 90 180 700 1309 62451 17461 1827 46870 14566 8287 27566 10254
650 1100 700 180 90 180 800 1396 71820 18784 1950 55089 15888 8823 33220 11296
650 1100 700 180 90 180 900 1484 81335 20040 2073 63427 17129 9371 39134 12283
650 1100 700 180 90 240 0 767 9692 5207 1049 3526 2023 5010 212 125
650 1100 700 180 90 240 100 841 14996 7504 1147 7333 4468 5410 2269 2184
650 1100 700 180 90 240 200 919 21280 9516 1251 12174 6533 5839 5112 3868
650 1100 700 180 90 240 300 1000 28385 11339 1360 17936 8402 6290 8613 5362
650 1100 700 180 90 240 400 1083 36167 13017 1473 24407 10110 6764 12676 6722
650 1100 700 180 90 240 500 1168 44490 14584 1589 31491 11700 7256 17234 7979
650 1100 700 180 90 240 600 1255 53271 16061 1708 38964 13171 7764 22215 9152
650 1100 700 180 90 240 700 1343 62416 17461 1828 46870 14566 8287 27566 10254
650 1100 700 180 90 240 800 1433 71785 18784 1951 55089 15888 8823 33220 11296
650 1100 700 180 90 240 900 1523 81298 20040 2074 63427 17129 9371 39134 12283
650 1100 700 180 90 300 0 787 9668 5207 1050 3526 2023 5010 212 125
650 1100 700 180 90 300 100 863 14968 7504 1148 7333 4468 5410 2269 2184
650 1100 700 180 90 300 200 942 21249 9516 1252 12174 6533 5839 5112 3868
650 1100 700 180 90 300 300 1026 28352 11339 1361 17936 8402 6290 8613 5362
650 1100 700 180 90 300 400 1111 36132 13017 1474 24407 10110 6764 12676 6722
650 1100 700 180 90 300 500 1198 44455 14584 1590 31491 11700 7256 17234 7979
650 1100 700 180 90 300 600 1288 53235 16061 1709 38964 13171 7764 22215 9152
650 1100 700 180 90 300 700 1378 62380 17461 1829 46870 14566 8287 27566 10254
650 1100 700 180 90 300 800 1470 71749 18784 1952 55089 15888 8823 33220 11296
650 1100 700 180 90 300 900 1562 81262 20040 2075 63427 17129 9371 39134 12283
650 1100 700 180 90 360 0 808 9643 5207 1050 3526 2023 5010 212 125
650 1100 700 180 90 360 100 885 14940 7504 1149 7332 4468 5410 2269 2184
650 1100 700 180 90 360 200 967 21219 9516 1253 12173 6533 5839 5112 3868
650 1100 700 180 90 360 300 1052 28319 11339 1362 17935 8402 6290 8613 5362
650 1100 700 180 90 360 400 1140 36098 13017 1475 24406 10110 6764 12676 6722
650 1100 700 180 90 360 500 1229 44420 14584 1591 31491 11700 7256 17234 7979
650 1100 700 180 90 360 600 1321 53198 16061 1710 38964 13171 7764 22215 9152
650 1100 700 180 90 360 700 1414 62344 17461 1831 46870 14566 8287 27566 10254
650 1100 700 180 90 360 800 1508 71713 18784 1952 55089 15888 8823 33220 11296
650 1100 700 180 90 360 900 1603 81225 20040 2077 63427 17129 9371 39134 12283
650 1100 700 240 0 0 0 635 9202 5207 881 3046 2023 3977 173 125
650 1100 700 240 0 0 100 696 14033 7504 963 6362 4468 4294 1902 2184
650 1100 700 240 0 0 200 760 19724 9516 1050 10570 6533 4634 4291 3868
650 1100 700 240 0 0 300 827 26160 11339 1142 15604 8402 4993 7240 5362
650 1100 700 240 0 0 400 895 33221 13017 1237 21275 10110 5369 10677 6722
650 1100 700 240 0 0 500 966 40795 14584 1334 27516 11700 5759 14546 7979
650 1100 700 240 0 0 600 1038 48809 16061 1434 34111 13171 6163 18793 9152
650 1100 700 240 0 0 700 1111 57182 17461 1535 41123 14566 6576 23368 10254
650 1100 700 240 0 0 800 1185 65782 18784 1637 48441 15888 7002 28222 11296
650 1100 700 240 0 0 900 1260 74539 20040 1740 55876 17129 7438 33317 12283
650 1100 700 240 0 60 0 651 9177 5207 881 3045 2023 3977 173 125
650 1100 700 240 0 60 100 714 14004 7504 963 6362 4468 4294 1902 2184
650 1100 700 240 0 60 200 780 19692 9516 1051 10569 6533 4634 4291 3868
650 1100 700 240 0 60 300 848 26124 11339 1143 15603 8402 4993 7240 5362
650 1100 700 240 0 60 400 919 33183 13017 1237 21274 10110 5369 10677 6722
650 1100 700 240 0 60 500 991 40755 14584 1335 27515 11700 5759 14546 7979
650 1100 700 240 0 60 600 1065 48768 16061 1434 34109 13171 6163 18793 9152
650 1100 700 240 0 60 700 1140 57141 17461 1536 41122 14566 6576 23368 10254
650 1100 700 240 0 60 800 1216 65738 18784 1638 48439 15888 7002 28222 11296
650 1100 700 240 0 60 900 1293 74493 20040 1742 55874 17129 7438 33317 12283
650 1100 700 240 0 120 0 668 9152 5207 882 3045 2023 3977 173 125
650 1100 700 240 0 120 100 733 13975 7504 963 6361 4468 4294 1902 2184
650 1100 700 240 0 120 200 800 19659 9516 1051 10569 6533 4634 4291 3868
650 1100 700 240 0 120 300 871 26088 11339 1143 15602 8402 4993 7240 5362
650 1100 700 240 0 120 400 942 33144 13017 1238 21273 10110 5369 10677 6722
650 1100 700 240 0 120 500 1017 40715 14584 1336 27514 11700 5759 14546 7979
650 1100 700 240 0 120 600 1093 48726 16061 1435 34108 13171 6163 18793 9152
650 1100 700 240 0 120 700 1170 57098 17461 1537 41120 14566 6576 23368 10254
650 1100 700 240 0 120 800 1248 65693 18784 1640 48438 15888 7002 28222 11296
650 1100 700 240 0 120 900 1326 74447 20040 1743 55872 17129 7438 33317 12283
650 1100 700 240 0 180 0 686 9127 5207 882 3044 2023 3977 173 125
650 1100 700 240 0 180 100 752 13946 7504 965 6360 4468 4294 1902 2184
650 1100 700 240 0 180 200 821 19626 9516 1052 10568 6533 4634 4291 3868
650 1100 700 240 0 180 300 893 26051 11339 1144 15601 8402 4993 7240 5362
650 1100 700 240 0 180 400 967 33106 13017 1239 21272 10110 5369 10677 6722
650 1100 700 240 0 180 500 1044 40674 14584 1337 27511 11700 5759 14546 7979
650 1100 700 240 0 180 600 1121 48683 16061 1436 34107 13171 6163 18793 9152
650 1100 700 240 0 180 700 1200 57055 17461 1537 41119 14566 6576 23368 10254
650 1100 700 240 0 180 800 1280 65649 18784 1641 48436 15888 7002 28222 11296
650 1100 700 240 0 180 900 1361 74400 20040 1744 55871 17129 7438 33317 12283
650 1100 700 240 0 240 0 703 9102 5207 882 3044 2023 3977 173 125
650 1100 700 240 0 240 100 771 13916 7504 965 6360 4468 4294 1902 2184
650 1100 700 240 0 240 200 842 19593 9516 1053 10567 6533 4634 4291 3868
650 1100 700 240 0 240 300 916 26016 11339 1145 15600 8402 4993 7240 5362
650 1100 700 240 0 240 400 992 33067 13017 1239 21271 10110 5369 10677 6722
650 1100 700 240 0 240 500 1071 40633 14584 1337 27511 11700 5759 14546 7979
650 1100 700 240 0 240 600 1150 48641 16061 1437 34106 13171 6163 18793 9152
650 1100 700 240 0 240 700 1231 57011 17461 1538 41118 14566 6576 23368 10254
650 1100 700 240 0 240 800 1313 65604 18784 1642 48435 15888 7002 28222 11296
650 1100 700 240 0 240 900 1396 74354 20040 1745 55870 17129 7438 33317 12283
650 1100 700 240 0 300 0 721 9077 5207 882 3043 2023 3977 173 125
650 1100 700 240 0 300 100 791 13887 7504 966 6358 4468 4294 1902 2184
650 1100 700 240 0 300 200 864 19560 9516 1053 10566 6533 4634 4291 3868
650 1100 700 240 0 300 300 940 25979 11339 1145 15598 8402 4993 7240 5362
650 1100 700 240 0 300 400 1018 33028 13017 1240 21270 10110 5369 10677 6722
650 1100 700 240 0 300 500 1098 40592 14584 1338 27510 11700 5759 14546 7979
650 1100 700 240 0 300 600 1180 48599 16061 1438 34104 13171 6163 18793 9152
650 1100 700 240 0 300 700 1263 56968 17461 1539 41116 14566 6576 23368 10254
650 1100 700 240 0 300 800 1347 65559 18784 1642 48434 15888 7002 28222 11296
650 1100 700 240 0 300 900 1432 74307 20040 1746 55867 17129 7438 33317 12283
650 1100 700 240 0 360 0 740 9052 5207 884 3043 2023 3977 173 125
650 1100 700 240 0 360 100 810 13858 7504 966 6358 4468 4294 1902 2184
650 1100 700 240 0 360 200 886 19527 9516 1054 10565 6533 4634 4291 3868
650 1100 700 240 0 360 300 963 25943 11339 1146 15598 8402 4993 7240 5362
650 1100 700 240 0 360 400 1044 32989 13017 1241 21269 10110 5369 10677 6722
650 1100 700 240 0 360 500 1126 40551 14584 1339 27509 11700 5759 14546 7979
650 1100 700 240 0 360 600 1210 48556 16061 1438 34103 13171 6163 18793 9152
650 1100 700 240 0 360 700 1295 56925 17461 1540 41115 14566 6576 23368 10254
650 1100 700 240 0 360 800 1381 65513 18784 1643 48432 15888 7002 28222 11296
650 1100 700 240 0 360 900 1468 74260 20040 1747 55867 17129 7438 33317 12283
650 1100 700 240 15 0 0 651 9443 5207 942 3258 2023 4374 190 125
650 1100 700 240 15 0 100 714 14342 7504 1030 6666 4468 4724 1978 2184
650 1100 700 240 15 0 200 780 20110 9516 1123 10988 6533 5098 4446 3868
650 1100 700 240 15 0 300 848 26632 11339 1221 16153 8402 5493 7494 5362
650 1100 700 240 15 0 400 919 33787 13017 1323 21974 10110 5906 11046 6722
650 1100 700 240 15 0 500 991 41460 14584 1427 28377 11700 6336 15045 7979
650 1100 700 240 15 0 600 1065 49578 16061 1533 35143 13171 6779 19434 9152
650 1100 700 240 15 0 700 1140 58060 17461 1642 42337 14566 7235 24162 10254
650 1100 700 240 15 0 800 1216 66770 18784 1752 49843 15888 7703 29180 11296
650 1100 700 240 15 0 900 1293 75639 20040 1863 57468 17129 8182 34445 12283
650 1100 700 240 15 60 0 668 9418 5207 942 3257 2023 4374 190 125
650 1100 700 240 15 60 100 733 14313 7504 1031 6666 4468 4724 1978 2184
650 1100 700 240 15 60 200 800 20078 9516 1124 10987 6533 5098 4446 3868
650 1100 700 240 15 60 300 871 26597 11339 1222 16153 8402 5493 7494 5362
650 1100 700 240 15 60 400 942 33749 13017 1324 21973 10110 5906 11046 6722
650 1100 700 240 15 60 500 1017 41421 14584 1428 28377 11700 6336 15045 7979
650 1100 700 240 15 60 600 1093 49537 16061 1534 35143 13171 6779 19434 9152
650 1100 700 240 15 60 700 1170 58019 17461 1643 42336 14566 7235 24162 10254
650 1100 700 240 15 60 800 1248 66728 18784 1753 49842 15888 7703 29180 11296
650 1100 700 240 15 60 900 1327 75596 20040 1864 57467 17129 8182 34445 12283
650 1100 700 240 15 120 0 686 9394 5207 942 3257 2023 4374 190 125
650 1100 700 240 15 120 100 752 14285 7504 1031 6665 4468 4724 1978 2184
650 1100 700 240 15 120 200 821 20046 9516 1125 10986 6533 5098 4446 3868
650 1100 700 240 15 120 300 894 26562 11339 1223 16152 8402 5493 7494 5362
650 1100 700 240 15 120 400 967 33712 13017 1324 21973 10110 5906 11046 6722
650 1100 700 240 15 120 500 1044 41381 14584 1429 28376 11700 6336 15045 7979
650 1100 700 240 15 120 600 1122 49497 16061 1535 35142 13171 6779 19434 9152
650 1100 700 240 15 120 700 1201 57977 17461 1644 42335 14566 7235 24162 10254
650 1100 700 240 15 120 800 1281 66686 18784 1754 49841 15888 7703 29180 11296
650 1100 700 240 15 120 900 1361 75552 20040 1865 57465 17129 8182 34445 12283
650 1100 700 240 15 180 0 704 9369 5207 944 3256 2023 4374 190 125
650 1100 700 240 15 180 100 772 14256 7504 1032 6664 4468 4724 1978 2184
650 1100 700 240 15 180 200 843 20014 9516 1125 10986 6533 5098 4446 3868
650 1100 700 240 15 180 300 916 26526 11339 1224 16152 8402 5493 7494 5362
650 1100 700 240 15 180 400 993 33674 13017 1325 21972 10110 5906 11046 6722
650 1100 700 240 15 180 500 1071 41342 14584 1430 28375 11700 6336 15045 7979
650 1100 700 240 15 180 600 1151 49456 16061 1536 35141 13171 6779 19434 9152
650 1100 700 240 15 180 700 1232 57937 17461 1645 42334 14566 7235 24162 10254
650 1100 700 240 15 180 800 1314 66644 18784 1755 49840 15888 7703 29180 11296
650 1100 700 240 15 180 900 1397 75508 20040 1866 57465 17129 8182 34445 12283
650 1100 700 240 15 240 0 722 9344 5207 944 3256 2023 4374 190 125
650 1100 700 240 15 240 100 791 14227 7504 1033 6664 4468 4724 1978 2184
650 1100 700 240 15 240 200 865 19981 9516 1126 10985 6533 5098 4446 3868
650 1100 700 240 15 240 300 941 26490 11339 1224 16150 8402 5493 7494 5362
650 1100 700 240 15 240 400 1018 33636 13017 1326 21971 10110 5906 11046 6722
650 1100 700 240 15 240 500 1099 41302 14584 1431 28374 11700 6336 15045 7979
650 1100 700 240 15 240 600 1181 49416 16061 1537 35140 13171 6779 19434 9152
650 1100 700 240 15 240 700 1264 57896 17461 1646 42334 14566 7235 24162 10254
650 1100 700 240 15 240 800 1348 66601 18784 1756 49839 15888 7703 29180 11296
650 1100 700 240 15 240 900 1433 75464 20040 1867 57464 17129 8182 34445 12283
650 1100 700 240 15 300 0 741 9319 5207 945 3256 2023 4374 190 125
650 1100 700 240 15 300 100 812 14198 7504 1033 6662 4468 4724 1978 2184
650 1100 700 240 15 300 200 886 19949 9516 1127 10984 6533 5098 4446 3868
650 1100 700 240 15 300 300 965 26455 11339 1225 16150 8402 5493 7494 5362
650 1100 700 240 15 300 400 1045 33598 13017 1327 21971 10110 5906 11046 6722
650 1100 700 240 15 300 500 1127 41263 14584 1431 28373 11700 6336 15045 7979
650 1100 700 240 15 300 600 1211 49375 16061 1538 35139 13171 6779 19434 9152
650 1100 700 240 15 300 700 1297 57854 17461 1646 42333 14566 7235 24162 10254
650 1100 700 240 15 300 800 1383 66558 18784 1756 49838 15888 7703 29180 11296
650 1100 700 240 15 300 900 1470 75420 20040 1867 57464 17129 8182 34445 12283
650 1100 700 240 15 360 0 760 9294 5207 945 3255 2023 4374 190 125
650 1100 700 240 15 360 100 833 14169 7504 1034 6662 4468 4724 1978 2184
650 1100 700 240 15 360 200 910 19916 9516 1127 10984 6533 5098 4446 3868
650 1100 700 240 15 360 300 990 26420 11339 1226 16150 8402 5493 7494 5362
650 1100 700 240 15 360 400 1072 33560 13017 1328 21970 10110 5906 11046 6722
650 1100 700 240 15 360 500 1156 41223 14584 1432 28373 11700 6336 15045 7979
650 1100 700 240 15 360 600 1242 49334 16061 1539 35139 13171 6779 19434 9152
650 1100 700 240 15 360 700 1330 57813 17461 1648 42332 14566 7235 24162 10254
650 1100 700 240 15 360 800 1418 66516 18784 1757 49838 15888 7703 29180 11296
650 1100 700 240 15 360 900 1507 75376 20040 1868 57463 17129 8182 34445 12283
650 1100 700 240 30 0 0 662 9604 5207 973 3364 2023 4562 198 125
650 1100 700 240 30 0 100 726 14543 7504 1064 6809 4468 4926 2006 2184
650 1100 700 240 30 0 200 793 20357 9516 1160 11178 6533 5316 4503 3868
650 1100 700 240 30 0 300 863 26928 11339 1261 16399 8402 5728 7586 5362
650 1100 700 240 30 0 400 935 34138 13017 1366 22280 10110 6159 11178 6722
650 1100 700 240 30 0 500 1008 41869 14584 1474 28749 11700 6607 15223 7979
650 1100 700 240 30 0 600 1083 50047 16061 1583 35585 13171 7070 19663 9152
650 1100 700 240 30 0 700 1160 58591 17461 1695 42852 14566 7546 24446 10254
650 1100 700 240 30 0 800 1237 67366 18784 1808 50434 15888 8033 29522 11296
650 1100 700 240 30 0 900 1315 76300 20040 1923 58136 17129 8532 34848 12283
650 1100 700 240 30 60 0 680 9580 5207 973 3364 2023 4562 198 125
650 1100 700 240 30 60 100 745 14515 7504 1064 6809 4468 4926 2006 2184
650 1100 700 240 30 60 200 814 20325 9516 1161 11178 6533 5316 4503 3868
650 1100 700 240 30 60 300 886 26894 11339 1262 16398 8402 5728 7586 5362
650 1100 700 240 30 60 400 959 34101 13017 1367 22279 10110 6159 11178 6722
650 1100 700 240 30 60 500 1035 41830 14584 1475 28749 11700 6607 15223 7979
650 1100 700 240 30 60 600 1112 50007 16061 1584 35584 13171 7070 19663 9152
650 1100 700 240 30 60 700 1190 58551 17461 1696 42851 14566 7546 24446 10254
650 1100 700 240 30 60 800 1270 67325 18784 1810 50432 15888 8033 29522 11296
650 1100 700 240 30 60 900 1349 76258 20040 1924 58135 17129 8532 34848 12283
650 1100 700 240 30 120 0 698 9555 5207 974 3363 2023 4562 198 125
650 1100 700 240 30 120 100 765 14485 7504 1065 6809 4468 4926 2006 2184
650 1100 700 240 30 120 200 835 20293 9516 1161 11177 6533 5316 4503 3868
650 1100 700 240 30 120 300 909 26860 11339 1263 16398 8402 5728 7586 5362
650 1100 700 240 30 120 400 984 34064 13017 1368 22279 10110 6159 11178 6722
650 1100 700 240 30 120 500 1062 41791 14584 1476 28748 11700 6607 15223 7979
650 1100 700 240 30 120 600 1141 49967 16061 1585 35584 13171 7070 19663 9152
650 1100 700 240 30 120 700 1222 58511 17461 1697 42851 14566 7546 24446 10254
650 1100 700 240 30 120 800 1303 67284 18784 1811 50432 15888 8033 29522 11296
650 1100 700 240 30 120 900 1385 76215 20040 1926 58135 17129 8532 34848 12283
650 1100 700 240 30 180 0 716 9531 5207 975 3363 2023 4562 198 125
650 1100 700 240 30 180 100 784 14457 7504 1066 6809 4468 4926 2006 2184
650 1100 700 240 30 180 200 857 20261 9516 1162 11177 6533 5316 4503 3868
650 1100 700 240 30 180 300 933 26825 11339 1264 16397 8402 5728 7586 5362
650 1100 700 240 30 180 400 1010 34027 13017 1368 22278 10110 6159 11178 6722
650 1100 700 240 30 180 500 1090 41752 14584 1476 28747 11700 6607 15223 7979
650 1100 700 240 30 180 600 1171 49927 16061 1586 35583 13171 7070 19663 9152
